Curso,Codigo,Nota_Real,Nota_Simulada,Erro
Economia,1517-9081,162.0,165.5,3.5
Gestão,1517-9147,166.5,176.5,10.0
Matemática Aplicada à Economia e à Gestão,1517-9210,182.0,200.0,18.0
Gestão (ensino em Inglês),1517-A001,172.5,200.0,27.5
Economia (ensino em Inglês),1517-A006,169.5,198.0,28.5
Finanças (ensino em inglês),1517-A013,161.8,164.0,2.2
Engenharia Civil,1518-9089,121.8,121.5,-0.3
Engenharia de Materiais,1518-9096,146.3,146.5,0.2
Engenharia do Ambiente,1518-9099,135.5,132.0,-3.5
Engenharia Informática e de Computadores,1518-9121,179.5,200.0,20.5
Engenharia Mecânica,1518-9123,173.0,195.5,22.5
Engenharia Química,1518-9125,143.3,140.5,-2.8
Arquitetura,1518-9257,153.5,147.0,-6.5
Matemática Aplicada e Computação,1518-9345,164.5,151.0,-13.5
Engenharia Biomédica,1518-9455,171.3,177.5,6.2
Engenharia Biológica,1518-9474,151.3,147.0,-4.3
Engenharia Naval e Oceânica,1518-L162,158.3,157.0,-1.3
Engenharia Eletrotécnica e de Computadores,1518-L209,131.8,131.5,-0.3
Engenharia Aeroespacial,1518-L221,186.8,200.0,13.2
Engenharia Física Tecnológica,1518-L233,181.0,200.0,19.0
Engenharia de Minas e Recursos Energéticos,1518-L239,136.0,135.5,-0.5
Engenharia de Telecomunicações e Informática,1519-9098,134.0,129.0,-5.0
Engenharia e Gestão Industrial,1519-9104,165.8,159.5,-6.3
Engenharia Informática e de Computadores,1519-9121,171.0,177.5,6.5
Engenharia Eletrónica,1519-9912,123.8,120.0,-3.8
Marketing (regime pós-laboral),3011-8005,145.9,145.5,-0.4
Contabilidade,3011-9056,143.5,142.5,-1.0
Finanças,3011-9140,158.0,161.0,3.0
Marketing,3011-9205,163.7,194.0,30.3
Contabilidade (regime pós-laboral),3011-9869,131.6,131.5,-0.1
Finanças (regime pós-laboral),3011-9888,133.6,132.5,-1.1
Gestão da Qualidade,3012-8405,136.6,131.5,-5.1
Secretariado e Comunicação Empresarial,3012-9235,144.8,140.5,-4.3
Gestão Comercial,3012-L021,147.5,145.5,-2.0
Gestão Pública,3012-L140,139.3,136.5,-2.8
Eletrónica e Mecânica Industrial,3012-L194,134.8,132.0,-2.8
Enfermagem,3013-9500,153.8,151.0,-2.8
Fisioterapia,3013-9504,164.4,167.0,2.6
Terapia da Fala,3013-9890,141.8,142.0,0.2
Imagem Médica e Radioterapia,3013-L066,150.0,151.0,1.0
Design de Produto e Tecnologia,3014-L138,142.5,140.8,-1.7
Automação e Sistemas de Produção,3014-L299,131.5,130.0,-1.5
Agronomia,3021-9003,123.3,120.5,-2.8
Engenharia do Ambiente,3021-9099,,97.0,
Ciência e Tecnologia dos Alimentos,3021-9350,95.0,95.0,0.0
Audiovisual e Multimédia,3022-9010,122.8,116.0,-6.8
Serviço Social,3022-9238,126.8,126.0,-0.8
Desporto,3022-9563,137.3,133.0,-4.3
Educação Básica,3022-9853,120.5,118.2,-2.3
Engenharia Informática,3023-9119,124.9,127.2,2.3
Gestão de Empresas,3023-9152,114.3,109.8,-4.5
Solicitadoria,3023-9242,139.6,138.0,-1.6
Turismo,3023-9254,113.7,109.5,-4.2
Gestão de Empresas (regime pós-laboral),3023-9994,138.7,137.8,-0.9
Solicitadoria (regime pós-laboral),3031-8015,143.9,144.5,0.6
Contabilidade,3031-9056,146.4,139.0,-7.4
Finanças,3031-9140,144.4,140.5,-3.9
Gestão de Empresas,3031-9152,161.8,160.8,-1.0
Solicitadoria,3031-9242,157.3,158.5,1.2
Fiscalidade,3031-9759,142.6,140.0,-2.6
Contabilidade (regime pós-laboral),3031-9869,135.7,134.5,-1.2
Fiscalidade (regime pós-laboral),3031-9990,132.9,133.0,0.1
Gestão de Empresas (regime pós-laboral),3031-9994,149.6,150.5,0.9
Gestão Pública,3031-L140,140.5,133.5,-7.0
Engenharia em Desenvolvimento de Jogos Digitais,3032-8311,126.2,124.5,-1.7
Engenharia de Sistemas Informáticos,3032-8409,149.7,151.2,1.5
Engenharia de Sistemas Informáticos (regime pós-laboral),3032-8417,128.4,123.8,-4.6
Engenharia e Gestão Industrial,3032-9104,128.5,95.0,-33.5
Engenharia Eletrotécnica e de Computadores,3032-9112,125.8,118.2,-7.6
Engenharia Informática Médica,3032-L181,128.2,128.0,-0.2
Design Industrial,3033-9074,144.5,142.5,-2.0
Design Gráfico,3033-9470,158.8,156.5,-2.3
Design Gráfico (regime pós-laboral),3033-9873,145.4,143.0,-2.4
Design Audiovisual,3033-L260,146.9,148.0,1.1
Gestão de Atividades Turísticas,3034-8156,133.1,132.5,-0.6
Gestão de Atividades Turísticas (regime pós-laboral),3034-8341,121.3,121.0,-0.3
Gestão Hoteleira,3034-9173,137.3,136.0,-1.3
Enfermagem Veterinária,3041-9085,101.0,95.0,-6.0
Engenharia Agronómica,3041-9086,,96.5,
Engenharia Alimentar,3041-9087,,97.0,
Engenharia do Ambiente,3041-9099,,98.5,
Engenharia Zootécnica,3041-9129,,97.5,
Enologia,3041-9752,,102.5,
Biologia e Biotecnologia,3041-L029,118.0,114.5,-3.5
Línguas Estrangeiras: Inglês e Espanhol,3042-8323,133.2,141.5,8.3
Línguas para Relações Internacionais,3042-8374,140.0,141.5,1.5
Educação Ambiental,3042-9082,123.5,121.0,-2.5
Educação Social,3042-9084,100.0,97.5,-2.5
Desporto,3042-9563,111.9,106.5,-5.4
Educação Básica,3042-9853,114.0,115.5,1.5
Arte e Design,3042-9898,132.8,134.0,1.2
Animação e Produção Artística,3042-9933,121.0,124.5,3.5
Relações Lusófonas e Língua Portuguesa,3042-L088,121.6,123.0,1.4
Música em Contextos Comunitários,3042-L175,,95.0,
Contabilidade,3043-9056,112.9,114.0,1.1
Engenharia Civil,3043-9089,129.8,128.5,-1.3
Engenharia e Gestão Industrial,3043-9104,,97.5,
Engenharia Eletrotécnica e de Computadores,3043-9112,,95.0,
Engenharia Informática,3043-9119,115.5,115.5,0.0
Engenharia Mecânica,3043-9123,,100.5,
Engenharia Química,3043-9125,,99.5,
Gestão,3043-9147,131.1,130.0,-1.1
Informática de Gestão,3043-9186,,96.0,
Engenharia de Energias Renováveis,3043-9910,,96.5,
"Gestão de Negócios Internacionais (Curso Europeu, ensino em Inglês)",3043-A004,95.0,95.0,0.0
Tecnologia Biomédica,3043-L069,112.7,109.5,-3.2
Design de Jogos Digitais,3045-8309,107.0,96.5,-10.5
Gestão e Administração Pública,3045-9165,113.2,107.5,-5.7
Informática e Comunicações,3045-9188,136.9,133.5,-3.4
Marketing,3045-9205,137.7,139.5,1.8
Multimédia,3045-9213,118.8,120.8,2.0
Solicitadoria,3045-9242,136.3,136.5,0.2
Turismo,3045-9254,111.4,109.0,-2.4
Direção e Gestão Hoteleira,3046-9076,112.6,111.0,-1.6
Engenharia de Proteção Civil,3051-8397,,95.5,
Agronomia,3051-9003,,122.5,
Enfermagem Veterinária,3051-9085,137.7,134.0,-3.7
Biotecnologia Alimentar,3051-L093,118.0,118.5,0.5
Serviço Social,3052-9238,135.6,135.5,-0.1
Secretariado,3052-9485,95.0,95.0,0.0
Desporto e Atividade Física,3052-9850,137.6,137.0,-0.6
Educação Básica,3052-9853,121.0,120.8,-0.2
Engenharia das Energias Renováveis,3053-8463,,99.0,
Engenharia Civil,3053-9089,,96.0,
Engenharia e Gestão Industrial,3053-9104,,97.0,
Engenharia Eletrotécnica e das Telecomunicações,3053-9111,,96.5,
Engenharia Informática,3053-9119,108.0,104.5,-3.5
Informática e Multimédia,3053-L275,165.5,168.5,3.0
Administração Pública,3054-9002,122.1,121.5,-0.6
Gestão,3054-9147,110.8,108.0,-2.8
Solicitadoria,3054-9242,139.2,140.5,1.3
Turismo,3054-9254,107.3,108.5,1.2
Gestão Comercial,3054-L021,113.1,113.0,-0.1
Design de Interiores e Equipamento,3055-9725,148.5,150.5,2.0
Design de Moda e Têxtil,3055-9726,153.6,156.8,3.2
Design de Comunicação e Audiovisual,3055-L158,127.3,126.0,-1.3
Biotecnologia,3061-9016,138.9,139.0,0.1
Enfermagem Veterinária,3061-9085,153.9,155.0,1.1
Ciências Florestais e Recursos Naturais,3061-L009,105.0,106.0,1.0
Tecnologia Alimentar,3061-L015,109.0,108.5,-0.5
Tecnologia e Gestão Ambiental,3061-L024,98.0,95.0,-3.0
Turismo em Espaços Rurais e Naturais,3061-L178,102.0,95.5,-6.5
Animação Socioeducativa (regime pós-laboral),3062-8093,121.6,122.0,0.4
Turismo (regime pós-laboral),3062-8114,128.3,127.0,-1.3
Comunicação Organizacional (regime pós-laboral),3062-8342,137.0,135.0,-2.0
Comunicação Social,3062-9054,151.5,150.0,-1.5
Turismo,3062-9254,143.3,133.5,-9.8
Gerontologia Social,3062-9668,124.8,126.5,1.7
Animação Socioeducativa,3062-9675,137.3,131.0,-6.3
Comunicação Organizacional,3062-9717,149.9,149.0,-0.9
Desporto e Lazer,3062-9731,138.7,132.5,-6.2
Língua Gestual Portuguesa,3062-9774,123.0,120.5,-2.5
Educação Básica,3062-9853,152.6,158.2,5.6
Comunicação e Design Multimédia,3062-9894,152.3,154.0,1.7
Arte e Design,3062-9898,157.9,170.0,12.1
Gastronomia,3062-L095,132.8,134.0,1.2
Finanças e Contabilidade,3063-8029,144.8,142.0,-2.8
Secretariado de Direção e Administração,3063-8519,143.0,138.0,-5.0
Contabilidade e Auditoria,3063-9061,137.9,139.0,1.1
Gestão de Empresas,3063-9152,154.9,174.5,19.6
Informática de Gestão,3063-9186,131.7,131.8,0.1
Contabilidade e Gestão Pública,3063-9722,138.2,135.8,-2.4
Solicitadoria e Administração,3063-9801,148.5,148.5,0.0
Marketing e Negócios Internacionais,3063-L023,146.5,142.5,-4.0
Comércio e Relações Económicas Internacionais,3063-L056,143.8,141.0,-2.8
Ciência de Dados para a Gestão,3063-L310,117.6,113.8,-3.8
Engenharia Civil,3064-9089,131.7,129.5,-2.2
Engenharia e Gestão Industrial,3064-9104,133.5,133.5,0.0
Engenharia Eletromecânica,3064-9105,151.6,154.0,2.4
Engenharia Informática,3064-9119,145.8,144.8,-1.0
Engenharia Mecânica,3064-9123,119.7,118.0,-1.7
Engenharia Biomédica,3064-9455,125.1,123.0,-2.1
Bioengenharia,3064-9540,132.2,134.5,2.3
Engenharia Informática (Curso Europeu),3064-9770,142.7,141.5,-1.2
Engenharia Informática (regime pós-laboral),3064-9885,137.7,136.2,-1.5
Gestão Sustentável das Cidades,3064-L155,124.0,121.5,-2.5
Engenharia Eletrotécnica e de Computadores,3064-L209,126.9,122.0,-4.9
Contabilidade e Administração,3065-9058,129.2,126.0,-3.2
Engenharia Informática,3065-9119,112.7,107.8,-4.9
Gestão,3065-9147,146.4,144.5,-1.9
Marketing,3065-9205,145.1,146.8,1.7
Gestão do Território,3065-9895,118.2,116.5,-1.7
Gestão e Biociências,3065-L305,128.7,128.5,-0.2
Imagem Animada,3081-8337,136.8,134.0,-2.8
Ciências da Comunicação,3081-9023,148.9,150.8,1.9
Design de Comunicação,3081-9070,135.1,135.5,0.4
Educação Social,3081-9084,136.7,132.0,-4.7
Desporto,3081-9563,143.4,144.0,0.6
Educação Básica,3081-9853,147.2,144.8,-2.4
Gestão,3082-9147,142.8,143.0,0.2
Gestão (regime noturno),3082-9148,127.6,130.8,3.2
Gestão Hoteleira,3082-9173,135.8,135.5,-0.3
Marketing,3082-9205,147.7,152.5,4.8
Turismo,3082-9254,134.9,132.0,-2.9
Engenharia Civil,3083-9089,159.3,163.5,4.2
Engenharia Mecânica,3083-9123,120.9,117.5,-3.4
Engenharia Eletrotécnica e de Computadores,3083-L209,122.0,116.2,-5.8
Engenharia de Sistemas e Tecnologias Informáticas,3083-L269,114.6,109.5,-5.1
Gestão,3087-9147,137.4,138.2,0.8
Gestão (regime noturno),3087-9148,114.9,113.8,-1.1
Turismo,3087-9254,119.0,120.0,1.0
Comunicação Multimédia,3091-8339,114.9,119.0,4.1
Animação Sociocultural,3091-9005,110.4,108.5,-1.9
Educação Social Gerontológica,3091-9473,151.8,153.5,1.7
Desporto,3091-9563,134.2,133.5,-0.7
Comunicação e Relações Públicas,3091-9652,107.0,106.0,-1.0
Educação Básica,3091-9853,119.4,118.0,-1.4
"Desporto, Condição Física e Saúde",3091-L034,128.9,125.5,-3.4
Contabilidade,3092-9056,120.8,119.0,-1.8
Engenharia Civil,3092-9089,,100.5,
Engenharia Informática,3092-9119,123.0,123.8,0.8
Engenharia Topográfica,3092-9128,,97.0,
Gestão,3092-9147,122.3,118.0,-4.3
Gestão de Recursos Humanos,3092-9157,115.4,114.0,-1.4
Marketing,3092-9205,141.4,140.0,-1.4
Energia e Ambiente,3092-9855,118.6,115.5,-3.1
Mecânica e Informática Industrial,3092-L196,110.0,106.5,-3.5
Ciência de Dados e Inteligência Artificial,3092-L283,114.6,114.0,-0.6
Gestão Hoteleira,3095-9173,109.3,106.5,-2.8
Turismo e Lazer,3095-9255,,105.0,
Restauração e Catering,3095-9484,129.2,128.5,-0.7
Gestão do Turismo e da Hospitalidade,3095-L061,,106.5,
Serviço Social (regime pós-laboral),3101-8014,122.6,121.5,-1.1
Educação Social,3101-9084,136.1,131.0,-5.1
Serviço Social,3101-9238,143.8,142.5,-1.3
Tradução e Interpretação: Português/Chinês - Chinês/Português,3101-9492,141.3,140.0,-1.3
Relações Humanas e Comunicação Organizacional,3101-9797,135.0,132.0,-3.0
Desporto e Bem-Estar,3101-9851,136.8,135.0,-1.8
Educação Básica,3101-9853,136.3,137.5,1.2
Comunicação e Media,3101-L099,146.4,147.0,0.6
Relações Humanas e Comunicação Organizacional (regime pós-laboral),3101-L306,107.4,107.5,0.1
Solicitadoria (regime pós-laboral),3102-8015,134.1,133.0,-1.1
Administração Pública,3102-9002,138.7,137.5,-1.2
Engenharia Civil,3102-9089,136.7,133.0,-3.7
Engenharia e Gestão Industrial,3102-9104,161.1,171.5,10.4
Engenharia Eletrotécnica e de Computadores,3102-9112,141.5,140.0,-1.5
Engenharia Informática,3102-9119,142.5,141.2,-1.3
Engenharia Mecânica,3102-9123,125.1,126.0,0.9
Gestão,3102-9147,141.5,143.2,1.7
Marketing,3102-9205,133.9,134.0,0.1
Solicitadoria,3102-9242,145.8,142.5,-3.3
Contabilidade e Finanças,3102-9627,129.0,129.8,0.8
Engenharia da Energia e do Ambiente,3102-9648,,125.0,
Biomecânica,3102-9690,128.5,129.0,0.5
Engenharia Automóvel,3102-9741,115.2,111.5,-3.7
Engenharia Informática (regime pós-laboral),3102-9885,121.5,120.2,-1.3
Engenharia Mecânica (regime pós-laboral),3102-9886,,96.5,
Gestão (regime pós-laboral),3102-9991,118.0,118.5,0.5
Jogos Digitais e Multimédia (ensino em inglês),3102-A014,141.1,134.0,-7.1
Engenharia Eletrotécnica e de Computadores (regime noturno),3102-L266,,100.0,
Design Gráfico e Multimédia (regime pós-laboral),3103-8126,119.5,116.0,-3.5
Design de Produto - Cerâmica e Vidro,3103-8525,144.0,141.5,-2.5
Artes Plásticas,3103-9007,154.2,156.0,1.8
Design Industrial,3103-9074,142.1,139.5,-2.6
Teatro,3103-9243,150.3,151.5,1.2
Som e Imagem,3103-9457,138.7,135.5,-3.2
Design Gráfico e Multimédia,3103-9729,154.0,142.5,-11.5
Programação e Produção Cultural,3103-L127,126.6,124.5,-2.1
Design de Espaços,3103-L257,141.9,141.5,-0.4
Gestão de Eventos,3105-8514,129.1,129.2,0.1
Biologia Marinha,3105-9013,136.5,129.0,-7.5
Biotecnologia,3105-9016,115.6,111.5,-4.1
Engenharia Alimentar,3105-9087,119.7,120.0,0.3
Gestão Turística e Hoteleira,3105-9178,114.5,117.0,2.5
Marketing Turístico,3105-9207,121.7,121.0,-0.7
Turismo,3105-9254,111.8,103.0,-8.8
Animação Turística,3105-9848,115.0,119.8,4.8
Gestão da Restauração e Catering,3105-L131,115.6,113.0,-2.6
Artes Visuais e Tecnologias,3112-8307,148.0,146.0,-2.0
Animação Sociocultural,3112-9005,139.0,139.0,0.0
Educação Básica,3112-9853,145.3,142.2,-3.1
Educação Básica (regime pós-laboral),3112-9876,138.8,139.2,0.4
Mediação Artística e Cultural,3112-L134,137.0,136.5,-0.5
Relações Públicas e Comunicação Empresarial (regime pós-laboral),3113-8438,151.5,151.5,0.0
Publicidade e Marketing (regime pós-laboral),3113-8439,155.0,156.0,1.0
Audiovisual e Multimédia,3113-9010,154.0,152.0,-2.0
Jornalismo,3113-9191,160.0,167.0,7.0
Publicidade e Marketing,3113-9222,166.5,194.0,27.5
Relações Públicas e Comunicação Empresarial,3113-9231,160.5,188.5,28.0
Solicitadoria (regime pós-laboral),3117-8015,145.1,145.2,0.1
Contabilidade e Administração,3117-9058,155.0,165.5,10.5
Gestão,3117-9147,164.8,172.0,7.2
Solicitadoria,3117-9242,155.9,165.5,9.6
Finanças Empresariais,3117-9476,161.1,162.5,1.4
Contabilidade e Administração (regime pós-laboral),3117-9870,141.9,136.0,-5.9
Finanças Empresariais (regime pós-laboral),3117-9889,146.5,145.2,-1.3
Gestão (regime pós-laboral),3117-9991,150.8,150.5,-0.3
Comércio e Negócios Internacionais (regime pós-laboral),3117-L035,145.0,146.2,1.2
Engenharia Civil,3118-9089,107.0,107.0,0.0
Engenharia Eletrónica e Telecomunicações e de Computadores,3118-9108,111.4,113.8,2.4
Engenharia Eletrotécnica,3118-9109,110.1,108.0,-2.1
Engenharia Informática e de Computadores,3118-9121,142.5,139.0,-3.5
Engenharia Mecânica,3118-9123,130.2,131.5,1.3
Engenharia Química e Biológica,3118-9126,121.6,119.5,-2.1
Engenharia Biomédica,3118-9455,145.0,146.0,1.0
Engenharia Informática e Multimédia,3118-L052,135.5,134.2,-1.3
Tecnologias e Gestão Municipal,3118-L085,126.4,123.5,-2.9
Matemática Aplicada à Tecnologia e à Empresa,3118-L117,142.6,143.0,0.4
"Engenharia Informática, Redes e Telecomunicações",3118-L119,139.2,131.2,-8.0
Engenharia Física Aplicada,3118-L213,128.5,122.5,-6.0
Serviço Social (regime pós-laboral),3121-8014,118.2,117.5,-0.7
Educação Social,3121-9084,118.0,114.5,-3.5
Serviço Social,3121-9238,132.4,134.5,2.1
Turismo,3121-9254,117.8,123.0,5.2
Jornalismo e Comunicação,3121-9773,140.0,138.0,-2.0
Educação Básica,3121-9853,119.7,118.0,-1.7
Línguas e Culturas Estrangeiras,3131-8002,164.6,193.0,28.4
Artes Visuais e Tecnologias Artísticas,3131-8264,164.0,191.5,27.5
Educação Social,3131-9084,151.7,151.0,-0.7
Desporto,3131-9563,152.1,151.0,-1.1
Tradução e Interpretação em Língua Gestual Portuguesa,3131-9807,146.0,145.0,-1.0
Educação Básica,3131-9853,157.4,157.0,-0.4
Educação Musical,3131-9878,139.1,139.0,-0.1
Educação Social (regime pós-laboral),3131-9879,142.1,142.0,-0.1
Gestão do Património Cultural,3131-L246,131.4,130.5,-0.9
Tecnologias para a Educação STEAM,3131-L272,131.4,132.8,1.4
Marketing (regime pós-laboral),3134-8005,155.8,160.0,4.2
Assessoria e Tradução,3134-9009,157.4,153.5,-3.9
Ciências e Tecnologias da Documentação e Informação,3134-9043,147.1,146.5,-0.6
Comunicação Empresarial,3134-9053,165.8,184.5,18.7
Contabilidade e Administração,3134-9058,145.3,144.5,-0.8
Marketing,3134-9205,168.0,192.5,24.5
Recursos Humanos,3134-9227,162.2,166.5,4.3
Comércio Internacional,3134-9716,166.6,188.2,21.6
Assessoria e Tradução (regime pós-laboral),3134-9829,149.5,149.5,0.0
Comércio Internacional (regime pós-laboral),3134-9866,151.9,152.0,0.1
Comunicação Empresarial (regime pós-laboral),3134-9867,154.5,156.0,1.5
Contabilidade e Administração (regime pós-laboral),3134-9870,129.5,126.2,-3.3
Criatividade e Inovação Empresarial,3134-L070,162.8,199.0,36.2
Engenharia de Sistemas,3135-8316,148.1,149.8,1.7
Engenharia Civil,3135-9089,133.8,132.0,-1.8
Engenharia de Telecomunicações e Informática,3135-9098,139.3,136.0,-3.3
Engenharia e Gestão Industrial,3135-9104,177.4,176.5,-0.9
Engenharia Eletrotécnica - Sistemas Elétricos de Energia,3135-9110,126.2,124.8,-1.4
Engenharia Eletrotécnica e de Computadores,3135-9112,134.4,133.5,-0.9
Engenharia Geotécnica e Geoambiente,3135-9117,138.6,138.0,-0.6
Engenharia Informática,3135-9119,165.1,171.0,5.9
Engenharia Mecânica,3135-9123,163.6,166.5,2.9
Engenharia Química,3135-9125,130.3,123.0,-7.3
Engenharia Biomédica,3135-9455,171.0,166.0,-5.0
Engenharia Mecânica Automóvel,3135-9936,147.0,144.5,-2.5
Biorrecursos,3135-L089,147.1,145.0,-2.1
Solicitadoria (regime pós-laboral),3138-8015,151.5,153.0,1.5
Ciências Empresariais (regime pós-laboral),3138-8097,148.8,151.5,2.7
Sistemas de Informação para Gestão,3138-8288,126.6,127.0,0.4
Segurança Informática em Redes de Computadores,3138-8398,138.8,137.5,-1.3
Ciências Empresariais,3138-9045,160.0,178.0,18.0
Engenharia Informática,3138-9119,151.8,153.5,1.7
Solicitadoria,3138-9242,166.3,190.0,23.7
Gestão Industrial e Logística,3138-L030,157.6,166.0,8.4
Segurança do Trabalho e Ambiente,3138-L091,130.6,130.0,-0.6
Gestão das Atividades Turísticas (regime pós-laboral),3139-8442,128.1,128.0,-0.1
Gestão e Administração Hoteleira,3139-9164,158.2,156.0,-2.2
Gestão das Atividades Turísticas,3139-9921,153.1,152.0,-1.1
Gestão da Restauração e Catering,3139-L131,138.8,137.0,-1.8
Agronomia (regime pós-laboral),3141-8419,,96.5,
Agronomia,3141-9003,109.7,107.5,-2.2
Zootecnia,3141-L003,114.9,113.5,-1.4
Qualidade Alimentar e Nutrição Humana,3141-L080,115.2,109.0,-6.2
Biologia e Biotecnologia Alimentar,3141-L259,112.0,111.5,-0.5
Educação Social,3142-9084,129.4,128.5,-0.9
Educação Básica,3142-9853,133.4,132.5,-0.9
Educação Ambiental e Turismo de Natureza,3142-L130,116.4,109.5,-6.9
Produção Multimédia em Educação,3142-L179,118.8,113.5,-5.3
Gestão de Empresas,3143-9152,137.0,135.5,-1.5
Gestão de Marketing,3143-9156,140.2,139.0,-1.2
Informática,3143-9185,122.5,122.5,0.0
Contabilidade e Fiscalidade,3143-9498,126.3,125.5,-0.8
Negócios Internacionais,3143-9785,134.5,134.0,-0.5
Gestão de Empresas (regime pós-laboral),3143-9994,100.7,97.5,-3.2
Desporto de Natureza e Turismo Ativo,3145-9730,114.0,111.5,-2.5
Gestão das Organizações Desportivas,3145-9763,131.2,130.0,-1.2
Treino Desportivo,3145-9808,127.4,128.0,0.6
Atividade Física e Estilos de Vida Saudáveis,3145-L008,126.0,122.5,-3.5
"Desporto, Condição Física e Saúde",3145-L034,130.2,129.5,-0.7
Animação Sociocultural,3151-9005,130.8,131.0,0.2
Comunicação Social,3151-9054,140.8,95.0,-45.8
Desporto,3151-9563,138.0,137.0,-1.0
Tradução e Interpretação de Língua Gestual Portuguesa,3151-9633,136.8,136.5,-0.3
Educação Básica,3151-9853,138.2,135.5,-2.7
Tecnologias de Energia,3152-8515,119.7,118.0,-1.7
"Engenharia de Automação, Controlo e Instrumentação",3152-9092,149.0,148.0,-1.0
Engenharia Eletrotécnica e de Computadores,3152-9112,139.7,138.2,-1.5
Engenharia Informática,3152-9119,139.2,135.5,-3.7
Engenharia Mecânica,3152-9123,124.7,126.0,1.3
Tecnologia e Gestão Industrial (regime noturno),3152-9862,123.9,124.8,0.9
Tecnologia Biomédica,3152-L069,133.9,128.5,-5.4
Tecnologias do Ambiente e do Mar,3152-L124,122.7,122.0,-0.7
Gestão de Recursos Humanos (regime pós-laboral),3153-8111,135.0,130.0,-5.0
Gestão de Recursos Humanos,3153-9157,150.5,151.0,0.5
Marketing,3153-9205,152.6,154.5,1.9
Contabilidade e Finanças,3153-9627,146.6,148.5,1.9
Contabilidade e Finanças (regime noturno),3153-9628,131.8,130.2,-1.6
Gestão da Distribuição e da Logística,3153-9629,138.9,131.2,-7.7
Gestão de Sistemas de Informação,3153-9630,136.9,136.0,-0.9
Gestão da Distribuição e da Logística (regime pós-laboral),3153-9993,128.1,128.2,0.1
Biotecnologia,3154-9016,135.7,126.5,-9.2
Engenharia Civil,3154-9089,,105.5,
Engenharia Civil (regime noturno),3154-9090,,99.5,
Bioinformática,3154-9687,118.7,112.5,-6.2
Tecnologias do Petróleo,3154-L100,111.1,110.5,-0.6
Enfermagem,3155-9500,149.6,146.5,-3.1
Fisioterapia,3155-9504,157.2,149.5,-7.7
Terapia da Fala,3155-9890,141.6,140.5,-1.1
Agronomia,3161-9003,95.0,95.5,0.5
Biotecnologia,3161-9016,129.3,129.0,-0.3
Enfermagem Veterinária,3161-9085,151.5,154.5,3.0
Engenharia do Ambiente e Geoinformática,3161-L164,,97.0,
Educação Social Gerontológica,3162-9473,111.3,109.0,-2.3
Educação Básica,3162-9853,140.0,140.2,0.2
Artes Plásticas e Tecnologias Artísticas,3162-L122,139.0,134.5,-4.5
Artes e Cinema Digital,3162-L284,126.4,124.0,-2.4
Engenharia da Computação Gráfica e Multimédia,3163-8407,128.8,129.8,1.0
Engenharia Alimentar,3163-9087,,95.0,
Engenharia Informática,3163-9119,129.8,131.8,2.0
Engenharia Mecânica,3163-9123,148.2,147.5,-0.7
Gestão,3163-9147,144.0,141.2,-2.8
Gestão (regime noturno),3163-9148,95.0,95.5,0.5
Turismo,3163-9254,125.5,124.0,-1.5
Design de Ambientes,3163-9723,135.6,136.0,0.4
Design do Produto,3163-9727,137.2,134.5,-2.7
Engenharia Civil e do Ambiente,3163-9743,121.6,120.5,-1.1
Engenharia Mecatrónica,3163-9751,,153.5,
Engenharia de Redes e Sistemas de Computadores,3163-L153,120.2,116.5,-3.7
Gastronomia e Artes Culinárias,3163-L261,115.0,111.5,-3.5
Gestão da Distribuição e Logística,3164-8464,118.4,118.5,0.1
Organização e Gestão Empresariais,3164-8516,137.6,136.5,-1.1
Contabilidade e Fiscalidade,3164-9498,126.9,124.5,-2.4
Marketing e Comunicação Empresarial,3164-9664,150.5,151.5,1.0
Desporto e Lazer,3165-9731,137.8,138.5,0.7
Comunicação Social,3181-9054,135.6,132.0,-3.6
Educação Social,3181-9084,125.8,126.0,0.2
Artes Plásticas e Multimédia,3181-9347,119.1,118.0,-1.1
Desporto e Atividade Física,3181-9850,140.7,138.5,-2.2
Educação Básica,3181-9853,141.5,146.8,5.3
Publicidade e Relações Públicas,3181-9930,132.0,131.0,-1.0
Gestão Industrial,3182-8296,120.4,120.5,0.1
Tecnologia e Design de Mobiliário,3182-8517,127.9,128.8,0.9
Contabilidade,3182-9056,129.7,127.0,-2.7
Engenharia Civil,3182-9089,133.4,132.0,-1.4
Engenharia Eletrotécnica,3182-9109,125.5,122.2,-3.3
Engenharia Informática,3182-9119,134.1,133.5,-0.6
Engenharia Mecânica,3182-9123,122.6,123.0,0.4
Gestão de Empresas,3182-9152,135.2,136.5,1.3
Marketing,3182-9205,143.1,141.2,-1.9
Turismo,3182-9254,119.2,121.5,2.3
Tecnologias e Design de Multimédia,3182-9491,116.2,115.5,-0.7
Gestão de Empresas (regime pós-laboral),3182-9994,109.2,108.8,-0.4
Biotecnologia,3185-9016,119.7,117.0,-2.7
Enfermagem Veterinária,3185-9085,142.2,141.5,-0.7
Engenharia Agronómica,3185-9086,,102.0,
Engenharia Alimentar,3185-9087,,97.0,
Engenharia Zootécnica,3185-9129,,99.5,
Engenharia Informática e Telecomunicações,3186-9122,108.4,104.8,-3.6
Gestão e Informática,3186-9168,117.8,118.5,0.7
"Gestão Turística, Cultural e Patrimonial",3186-9179,125.2,123.5,-1.7
Serviço Social,3186-9238,143.6,140.5,-3.1
Gestão Comercial,3186-L021,117.0,112.5,-4.5
