Fase,Curso,Codigo,Nota_Real,Nota_Simulada,Erro
1,Engenharia do Ambiente,1515-9099,155.0,159.0,4.0
1,Engenharia Zootécnica,1515-9129,141.0,143.5,2.5
1,Serviço Social (regime pós-laboral),1516-8014,143.0,143.0,0.0
1,Administração Pública (regime pós-laboral),1516-8102,142.0,142.5,0.5
1,Sociologia (regime pós-laboral),1516-8109,138.0,139.5,1.5
1,Gestão de Recursos Humanos (regime pós-laboral),1516-8111,150.0,150.5,0.5
1,Administração Pública e Políticas do Território (regime pós-laboral),1516-8363,135.0,137.0,2.0
1,Relações Internacionais (regime pós-laboral),1516-8364,159.0,161.0,2.0
1,Administração Pública,1516-9002,155.0,155.0,0.0
1,Ciência Política,1516-9019,166.0,178.0,12.0
1,Ciências da Comunicação,1516-9023,170.0,164.5,-5.5
1,Gestão de Recursos Humanos,1516-9157,161.0,154.5,-6.5
1,Relações Internacionais,1516-9229,173.0,178.5,5.5
1,Serviço Social,1516-9238,153.0,152.0,-1.0
1,Sociologia,1516-9240,149.0,149.0,0.0
1,Antropologia,1516-9448,141.0,142.5,1.5
1,Economia,1517-9081,172.0,178.0,6.0
1,Gestão,1517-9147,176.0,185.8,9.8
1,Matemática Aplicada à Economia e à Gestão,1517-9210,191.0,199.8,8.8
1,Gestão (ensino em Inglês),1517-A001,177.0,183.0,6.0
1,Economia (ensino em Inglês),1517-A006,175.0,179.2,4.2
1,Finanças (ensino em inglês),1517-A013,168.0,170.5,2.5
1,Engenharia Civil,1518-9089,157.0,159.5,2.5
1,Engenharia de Materiais,1518-9096,162.0,164.5,2.5
1,Engenharia Informática e de Computadores,1518-9121,179.0,169.5,-9.5
1,Engenharia Mecânica,1518-9123,183.0,192.0,9.0
1,Engenharia Química,1518-9125,168.0,174.0,6.0
1,Matemática Aplicada e Computação,1518-9345,187.0,189.5,2.5
1,Engenharia Biomédica,1518-9455,182.0,191.0,9.0
1,Engenharia Biológica,1518-9474,174.0,185.5,11.5
1,Engenharia Naval e Oceânica,1518-L162,177.0,180.0,3.0
1,Engenharia Eletrotécnica e de Computadores,1518-L209,161.0,163.5,2.5
1,Engenharia Aeroespacial,1518-L221,191.0,200.0,9.0
1,Engenharia Física Tecnológica,1518-L233,188.0,200.0,12.0
1,Engenharia de Minas e Recursos Energéticos,1518-L239,146.0,148.5,2.5
1,Engenharia de Telecomunicações e Informática,1519-9098,146.0,147.0,1.0
1,Engenharia e Gestão Industrial,1519-9104,177.0,180.5,3.5
1,Engenharia Eletrónica,1519-9912,141.0,140.5,-0.5
1,Marketing (regime pós-laboral),3011-8005,147.0,147.5,0.5
1,Contabilidade,3011-9056,152.0,152.0,0.0
1,Finanças,3011-9140,162.0,161.5,-0.5
1,Marketing,3011-9205,164.0,169.5,5.5
1,Contabilidade (regime pós-laboral),3011-9869,137.0,138.0,1.0
1,Finanças (regime pós-laboral),3011-9888,146.0,148.5,2.5
1,Gestão da Qualidade,3012-8405,141.0,142.5,1.5
1,Secretariado e Comunicação Empresarial,3012-9235,144.0,144.0,0.0
1,Gestão Comercial,3012-L021,153.0,153.5,0.5
1,Gestão Pública,3012-L140,146.0,147.0,1.0
1,Eletrónica e Mecânica Industrial,3012-L194,143.0,144.5,1.5
1,Engenharia Informática Aplicada,3012-L346,150.0,150.5,0.5
1,Enfermagem,3013-9500,156.0,158.0,2.0
1,Fisioterapia,3013-9504,165.0,165.5,0.5
1,Terapia da Fala,3013-9890,149.0,152.0,3.0
1,Imagem Médica e Radioterapia,3013-L066,153.0,155.5,2.5
1,Design de Produto e Tecnologia,3014-L138,160.0,163.5,3.5
1,Automação e Sistemas de Produção,3014-L299,143.0,144.0,1.0
1,Agronomia,3021-9003,135.0,139.0,4.0
1,Audiovisual e Multimédia,3022-9010,139.0,142.0,3.0
1,Serviço Social,3022-9238,130.0,134.5,4.5
1,Educação Básica,3022-9853,136.0,130.2,-5.8
1,Engenharia Informática,3023-9119,137.0,138.8,1.8
1,Gestão de Empresas,3023-9152,136.0,139.0,3.0
1,Solicitadoria,3023-9242,144.0,146.5,2.5
1,Turismo,3023-9254,125.0,129.5,4.5
1,Gestão de Empresas (regime pós-laboral),3023-9994,135.0,137.0,2.0
1,Solicitadoria (regime pós-laboral),3031-8015,149.0,150.0,1.0
1,Finanças,3031-9140,156.0,176.0,20.0
1,Gestão de Empresas,3031-9152,169.0,183.0,14.0
1,Solicitadoria,3031-9242,161.0,161.5,0.5
1,Fiscalidade,3031-9759,147.0,149.8,2.8
1,Fiscalidade (regime pós-laboral),3031-9990,136.0,137.5,1.5
1,Gestão de Empresas (regime pós-laboral),3031-9994,159.0,181.0,22.0
1,Gestão Pública,3031-L140,147.0,148.5,1.5
1,Engenharia em Desenvolvimento de Jogos Digitais,3032-8311,147.0,148.8,1.8
1,Engenharia de Sistemas Informáticos,3032-8409,163.0,165.8,2.8
1,Engenharia de Sistemas Informáticos (regime pós-laboral),3032-8417,148.0,150.2,2.2
1,Engenharia e Gestão Industrial,3032-9104,147.0,95.0,-52.0
1,Engenharia Eletrotécnica e de Computadores,3032-9112,154.0,164.8,10.8
1,Engenharia Informática Médica,3032-L181,143.0,144.5,1.5
1,Design Industrial,3033-9074,161.0,169.5,8.5
1,Design Gráfico,3033-9470,168.0,172.0,4.0
1,Design Gráfico (regime pós-laboral),3033-9873,153.0,153.0,0.0
1,Design Audiovisual,3033-L260,164.0,190.0,26.0
1,Gestão de Atividades Turísticas,3034-8156,140.0,140.5,0.5
1,Gestão de Atividades Turísticas (regime pós-laboral),3034-8341,125.0,128.5,3.5
1,Gestão Hoteleira,3034-9173,151.0,153.5,2.5
1,Desporto,3036-9563,164.0,191.5,27.5
1,Biologia e Biotecnologia,3041-L029,123.0,131.0,8.0
1,Línguas Estrangeiras: Inglês e Espanhol,3042-8323,140.0,144.5,4.5
1,Línguas para Relações Internacionais,3042-8374,142.0,146.5,4.5
1,Educação Ambiental,3042-9082,126.0,133.0,7.0
1,Educação Social,3042-9084,129.0,131.5,2.5
1,Desporto,3042-9563,128.0,132.5,4.5
1,Educação Básica,3042-9853,133.0,132.5,-0.5
1,Arte e Design,3042-9898,145.0,147.5,2.5
1,Animação e Produção Artística,3042-9933,141.0,143.5,2.5
1,Relações Lusófonas e Língua Portuguesa,3042-L088,140.0,143.5,3.5
1,Música em Contextos Comunitários,3042-L175,169.0,200.0,31.0
1,Contabilidade,3043-9056,126.0,132.0,6.0
1,Engenharia Civil,3043-9089,145.0,149.5,4.5
1,Engenharia Informática,3043-9119,135.0,132.5,-2.5
1,Engenharia Mecânica,3043-9123,136.0,143.0,7.0
1,Informática de Gestão,3043-9186,132.0,138.0,6.0
1,"Gestão de Negócios Internacionais (Curso Europeu, ensino em Inglês)",3043-A004,127.0,133.5,6.5
1,Tecnologia Biomédica,3043-L069,134.0,139.5,5.5
1,Design de Jogos Digitais,3045-8309,137.0,142.0,5.0
1,Gestão e Administração Pública,3045-9165,128.0,131.0,3.0
1,Marketing,3045-9205,141.0,143.5,2.5
1,Multimédia,3045-9213,129.0,137.0,8.0
1,Solicitadoria,3045-9242,146.0,148.5,2.5
1,Turismo,3045-9254,123.0,129.5,6.5
1,Direção e Gestão Hoteleira,3046-9076,127.0,130.5,3.5
1,Agronomia,3051-9003,131.0,134.5,3.5
1,Enfermagem Veterinária,3051-9085,138.0,139.5,1.5
1,Biotecnologia Alimentar,3051-L093,120.0,128.0,8.0
1,Serviço Social,3052-9238,137.0,135.5,-1.5
1,Secretariado,3052-9485,123.0,127.0,4.0
1,Desporto e Atividade Física,3052-9850,136.0,138.0,2.0
1,Educação Básica,3052-9853,141.0,139.8,-1.2
1,Engenharia Civil,3053-9089,138.0,140.5,2.5
1,Engenharia e Gestão Industrial,3053-9104,132.0,136.5,4.5
1,Engenharia Informática,3053-9119,138.0,136.8,-1.2
1,Informática e Multimédia,3053-L275,145.0,146.0,1.0
1,Administração Pública,3054-9002,131.0,132.0,1.0
1,Gestão,3054-9147,126.0,131.0,5.0
1,Solicitadoria,3054-9242,144.0,145.0,1.0
1,Turismo,3054-9254,129.0,132.5,3.5
1,Gestão Comercial,3054-L021,131.0,136.5,5.5
1,Design de Interiores e Equipamento,3055-9725,155.0,159.0,4.0
1,Design de Moda e Têxtil,3055-9726,150.0,149.0,-1.0
1,Design de Comunicação e Audiovisual,3055-L158,144.0,143.8,-0.2
1,Agronomia,3061-9003,137.0,139.5,2.5
1,Biotecnologia,3061-9016,139.0,139.5,0.5
1,Enfermagem Veterinária,3061-9085,157.0,160.0,3.0
1,Zootecnia,3061-L003,133.0,136.5,3.5
1,Ciências Florestais e Recursos Naturais,3061-L009,147.0,152.0,5.0
1,Tecnologia Alimentar,3061-L015,125.0,130.5,5.5
1,Turismo em Espaços Rurais e Naturais,3061-L178,121.0,128.5,7.5
1,Animação Socioeducativa (regime pós-laboral),3062-8093,127.0,130.5,3.5
1,Turismo (regime pós-laboral),3062-8114,130.0,132.0,2.0
1,Comunicação Organizacional (regime pós-laboral),3062-8342,140.0,141.5,1.5
1,Comunicação Social,3062-9054,159.0,159.0,0.0
1,Turismo,3062-9254,147.0,146.0,-1.0
1,Animação Socioeducativa,3062-9675,141.0,144.0,3.0
1,Comunicação Organizacional,3062-9717,154.0,154.0,0.0
1,Desporto e Lazer,3062-9731,138.0,139.0,1.0
1,Língua Gestual Portuguesa,3062-9774,132.0,135.5,3.5
1,Educação Básica,3062-9853,156.0,165.0,9.0
1,Comunicação e Design Multimédia,3062-9894,155.0,154.5,-0.5
1,Arte e Design,3062-9898,170.0,190.5,20.5
1,Gastronomia,3062-L095,150.0,151.0,1.0
1,Finanças e Contabilidade,3063-8029,151.0,154.2,3.2
1,Contabilidade e Auditoria,3063-9061,147.0,149.5,2.5
1,Gestão de Empresas,3063-9152,163.0,180.8,17.8
1,Informática de Gestão,3063-9186,143.0,145.0,2.0
1,Contabilidade e Gestão Pública,3063-9722,143.0,145.0,2.0
1,Solicitadoria e Administração,3063-9801,155.0,156.5,1.5
1,Marketing e Negócios Internacionais,3063-L023,156.0,159.0,3.0
1,Comércio e Relações Económicas Internacionais,3063-L056,152.0,152.5,0.5
1,Ciência de Dados para a Gestão,3063-L310,145.0,139.0,-6.0
1,Engenharia Civil,3064-9089,138.0,139.0,1.0
1,Engenharia e Gestão Industrial,3064-9104,149.0,150.5,1.5
1,Engenharia Eletromecânica,3064-9105,135.0,137.0,2.0
1,Engenharia Informática,3064-9119,132.0,129.8,-2.2
1,Engenharia Mecânica,3064-9123,140.0,141.5,1.5
1,Engenharia Biomédica,3064-9455,148.0,150.0,2.0
1,Bioengenharia,3064-9540,145.0,149.0,4.0
1,Engenharia Informática (Curso Europeu),3064-9770,149.0,151.0,2.0
1,Engenharia Informática (regime pós-laboral),3064-9885,137.0,137.5,0.5
1,Gestão Sustentável das Cidades,3064-L155,130.0,132.5,2.5
1,Engenharia Eletrotécnica e de Computadores,3064-L209,138.0,139.0,1.0
1,Informática Industrial,3064-L226,133.0,133.5,0.5
1,Contabilidade e Administração,3065-9058,137.0,139.5,2.5
1,Gestão,3065-9147,142.0,142.0,0.0
1,Marketing,3065-9205,134.0,135.5,1.5
1,Gestão do Território,3065-9895,124.0,128.0,4.0
1,Gestão e Biociências,3065-L305,133.0,136.0,3.0
1,Imagem Animada,3081-8337,157.0,166.0,9.0
1,Ciências da Comunicação,3081-9023,155.0,167.5,12.5
1,Design de Comunicação,3081-9070,153.0,154.5,1.5
1,Educação Social,3081-9084,139.0,141.0,2.0
1,Desporto,3081-9563,148.0,150.0,2.0
1,Educação Básica,3081-9853,148.0,146.5,-1.5
1,Gestão,3082-9147,137.0,138.5,1.5
1,Gestão (regime noturno),3082-9148,125.0,128.5,3.5
1,Gestão Hoteleira,3082-9173,141.0,134.5,-6.5
1,Marketing,3082-9205,154.0,162.0,8.0
1,Turismo,3082-9254,127.0,131.0,4.0
1,Engenharia Civil,3083-9089,147.0,149.0,2.0
1,Engenharia Mecânica,3083-9123,149.0,153.0,4.0
1,Engenharia Eletrotécnica e de Computadores,3083-L209,150.0,154.0,4.0
1,Engenharia de Sistemas e Tecnologias Informáticas,3083-L269,134.0,137.8,3.8
1,Comunicação Multimédia,3091-8339,131.0,135.5,4.5
1,Animação Sociocultural,3091-9005,127.0,130.5,3.5
1,Educação Social Gerontológica,3091-9473,123.0,126.5,3.5
1,Desporto,3091-9563,133.0,135.5,2.5
1,Comunicação e Relações Públicas,3091-9652,129.0,134.5,5.5
1,Educação Básica,3091-9853,135.0,133.2,-1.8
1,"Desporto, Condição Física e Saúde",3091-L034,133.0,135.5,2.5
1,Contabilidade,3092-9056,126.0,130.0,4.0
1,Engenharia Informática,3092-9119,132.0,132.0,0.0
1,Gestão,3092-9147,134.0,136.0,2.0
1,Gestão de Recursos Humanos,3092-9157,131.0,135.0,4.0
1,Marketing,3092-9205,140.0,141.5,1.5
1,Energia e Ambiente,3092-9855,141.0,146.0,5.0
1,Mecânica e Informática Industrial,3092-L196,137.0,141.0,4.0
1,Ciência de Dados e Inteligência Artificial,3092-L283,142.0,142.5,0.5
1,Design de Equipamento e Ambientes,3092-L335,141.0,141.0,0.0
1,Gestão Hoteleira,3095-9173,132.0,137.5,5.5
1,Turismo e Lazer,3095-9255,132.0,136.0,4.0
1,Restauração e Catering,3095-9484,130.0,135.0,5.0
1,Gestão do Turismo e da Hospitalidade,3095-L061,140.0,142.5,2.5
1,Serviço Social (regime pós-laboral),3101-8014,126.0,129.0,3.0
1,Educação Social,3101-9084,137.0,140.0,3.0
1,Serviço Social,3101-9238,145.0,145.5,0.5
1,Tradução e Interpretação: Português/Chinês - Chinês/Português,3101-9492,154.0,151.5,-2.5
1,Relações Humanas e Comunicação Organizacional,3101-9797,143.0,144.5,1.5
1,Desporto e Bem-Estar,3101-9851,142.0,142.0,0.0
1,Educação Básica,3101-9853,149.0,152.2,3.2
1,Comunicação e Media,3101-L099,152.0,153.5,1.5
1,Relações Humanas e Comunicação Organizacional (regime pós-laboral),3101-L306,130.0,131.5,1.5
1,Solicitadoria (regime pós-laboral),3102-8015,133.0,135.0,2.0
1,Administração Pública,3102-9002,145.0,145.5,0.5
1,Engenharia Civil,3102-9089,136.0,138.5,2.5
1,Engenharia e Gestão Industrial,3102-9104,136.0,138.5,2.5
1,Engenharia Informática,3102-9119,154.0,153.8,-0.2
1,Engenharia Mecânica,3102-9123,140.0,140.0,0.0
1,Gestão,3102-9147,152.0,154.8,2.8
1,Marketing,3102-9205,148.0,149.5,1.5
1,Solicitadoria,3102-9242,152.0,155.0,3.0
1,Contabilidade e Finanças,3102-9627,145.0,145.5,0.5
1,Engenharia da Energia e do Ambiente,3102-9648,136.0,137.5,1.5
1,Biomecânica,3102-9690,135.0,136.0,1.0
1,Engenharia Automóvel,3102-9741,144.0,147.5,3.5
1,Engenharia Informática (regime pós-laboral),3102-9885,138.0,140.8,2.8
1,Jogos Digitais e Multimédia (ensino em inglês),3102-A014,152.0,152.2,0.2
1,Engenharia Eletrotécnica e de Computadores (regime noturno),3102-L266,159.0,164.2,5.2
1,Design Gráfico e Multimédia (regime pós-laboral),3103-8126,142.0,142.5,0.5
1,Design de Produto - Cerâmica e Vidro,3103-8525,154.0,154.5,0.5
1,Artes Plásticas,3103-9007,164.0,180.5,16.5
1,Design Industrial,3103-9074,155.0,154.5,-0.5
1,Teatro,3103-9243,154.0,152.5,-1.5
1,Som e Imagem,3103-9457,154.0,156.5,2.5
1,Design Gráfico e Multimédia,3103-9729,159.0,151.0,-8.0
1,Programação e Produção Cultural,3103-L127,142.0,143.5,1.5
1,Design de Espaços,3103-L257,155.0,156.5,1.5
1,Gestão de Eventos,3105-8514,139.0,142.8,3.8
1,Biologia Marinha,3105-9013,138.0,139.5,1.5
1,Biotecnologia,3105-9016,138.0,139.5,1.5
1,Gestão Turística e Hoteleira,3105-9178,133.0,138.5,5.5
1,Marketing Turístico,3105-9207,129.0,132.0,3.0
1,Turismo,3105-9254,134.0,137.5,3.5
1,Animação Turística,3105-9848,134.0,137.8,3.8
1,Gestão da Restauração e Catering,3105-L131,128.0,133.2,5.2
1,Artes Visuais e Tecnologias,3112-8307,159.0,167.0,8.0
1,Animação Sociocultural,3112-9005,146.0,147.0,1.0
1,Educação Básica,3112-9853,159.0,181.8,22.8
1,Educação Básica (regime pós-laboral),3112-9876,146.0,147.2,1.2
1,Mediação Artística e Cultural,3112-L134,141.0,142.5,1.5
1,Relações Públicas e Comunicação Empresarial (regime pós-laboral),3113-8438,153.0,153.0,0.0
1,Publicidade e Marketing (regime pós-laboral),3113-8439,157.0,154.0,-3.0
1,Audiovisual e Multimédia,3113-9010,161.0,158.5,-2.5
1,Jornalismo,3113-9191,163.0,153.5,-9.5
1,Publicidade e Marketing,3113-9222,165.0,158.5,-6.5
1,Relações Públicas e Comunicação Empresarial,3113-9231,160.0,155.5,-4.5
1,Solicitadoria (regime pós-laboral),3117-8015,149.0,150.0,1.0
1,Gestão,3117-9147,165.0,166.5,1.5
1,Solicitadoria,3117-9242,158.0,160.0,2.0
1,Finanças Empresariais,3117-9476,163.0,165.0,2.0
1,Finanças Empresariais (regime pós-laboral),3117-9889,152.0,156.2,4.2
1,Gestão (regime pós-laboral),3117-9991,156.0,158.5,2.5
1,Comércio e Negócios Internacionais (regime pós-laboral),3117-L035,150.0,153.5,3.5
1,Engenharia Civil,3118-9089,136.0,139.5,3.5
1,Engenharia Eletrónica e Telecomunicações e de Computadores,3118-9108,129.0,134.2,5.2
1,Engenharia Eletrotécnica,3118-9109,148.0,158.8,10.8
1,Engenharia Informática e de Computadores,3118-9121,150.0,150.2,0.2
1,Engenharia Mecânica,3118-9123,150.0,154.5,4.5
1,Engenharia Química e Biológica,3118-9126,137.0,140.5,3.5
1,Engenharia Biomédica,3118-9455,157.0,160.0,3.0
1,Engenharia Informática e Multimédia,3118-L052,143.0,141.2,-1.8
1,Tecnologias e Gestão Municipal,3118-L085,136.0,138.5,2.5
1,Matemática Aplicada à Tecnologia e à Empresa,3118-L117,149.0,151.8,2.8
1,"Engenharia Informática, Redes e Telecomunicações",3118-L119,140.0,141.8,1.8
1,Engenharia Física Aplicada,3118-L213,132.0,135.0,3.0
1,Serviço Social (regime pós-laboral),3121-8014,122.0,127.0,5.0
1,Educação Social,3121-9084,130.0,133.5,3.5
1,Serviço Social,3121-9238,131.0,135.0,4.0
1,Turismo,3121-9254,122.0,128.0,6.0
1,Jornalismo e Comunicação,3121-9773,134.0,137.0,3.0
1,Educação Básica,3121-9853,134.0,126.0,-8.0
1,Design de Comunicação,3124-9070,136.0,138.0,2.0
1,Engenharia Informática,3124-9119,151.0,153.5,2.5
1,Gestão,3124-9147,136.0,136.5,0.5
1,Administração de Publicidade e Marketing,3124-9670,135.0,136.0,1.0
1,Gestão (regime pós-laboral),3124-9991,122.0,128.5,6.5
1,Design de Animação,3124-L308,155.0,156.0,1.0
1,Agronomia,3125-9003,123.0,128.0,5.0
1,Enfermagem Veterinária,3125-9085,131.0,132.5,1.5
1,Equinicultura,3125-9130,141.0,144.0,3.0
1,Línguas e Culturas Estrangeiras,3131-8002,166.0,170.5,4.5
1,Artes Visuais e Tecnologias Artísticas,3131-8264,170.0,185.5,15.5
1,Educação Social,3131-9084,161.0,168.0,7.0
1,Desporto,3131-9563,151.0,149.5,-1.5
1,Tradução e Interpretação em Língua Gestual Portuguesa,3131-9807,151.0,152.0,1.0
1,Educação Básica,3131-9853,165.0,176.0,11.0
1,Educação Musical,3131-9878,145.0,145.5,0.5
1,Educação Social (regime pós-laboral),3131-9879,147.0,148.5,1.5
1,Gestão do Património Cultural,3131-L246,142.0,143.0,1.0
1,Tecnologias para a Educação STEAM,3131-L272,138.0,141.0,3.0
1,Marketing (regime pós-laboral),3134-8005,157.0,157.5,0.5
1,Assessoria e Tradução,3134-9009,165.0,165.5,0.5
1,Ciências e Tecnologias da Documentação e Informação,3134-9043,152.0,151.5,-0.5
1,Comunicação Empresarial,3134-9053,169.0,175.5,6.5
1,Contabilidade e Administração,3134-9058,158.0,162.5,4.5
1,Marketing,3134-9205,168.0,171.5,3.5
1,Recursos Humanos,3134-9227,169.0,177.0,8.0
1,Comércio Internacional,3134-9716,170.0,180.2,10.2
1,Assessoria e Tradução (regime pós-laboral),3134-9829,153.0,153.0,0.0
1,Comércio Internacional (regime pós-laboral),3134-9866,154.0,166.2,12.2
1,Comunicação Empresarial (regime pós-laboral),3134-9867,154.0,153.5,-0.5
1,Contabilidade e Administração (regime pós-laboral),3134-9870,142.0,145.5,3.5
1,Criatividade e Inovação Empresarial,3134-L070,165.0,191.2,26.2
1,Engenharia de Sistemas,3135-8316,156.0,158.5,2.5
1,Engenharia Civil,3135-9089,149.0,154.0,5.0
1,Engenharia de Telecomunicações e Informática,3135-9098,154.0,159.5,5.5
1,Engenharia e Gestão Industrial,3135-9104,180.0,171.5,-8.5
1,Engenharia Eletrotécnica - Sistemas Elétricos de Energia,3135-9110,144.0,145.2,1.2
1,Engenharia Geotécnica e Geoambiente,3135-9117,137.0,138.0,1.0
1,Engenharia Informática,3135-9119,157.0,159.0,2.0
1,Engenharia Mecânica,3135-9123,170.0,172.5,2.5
1,Engenharia Química,3135-9125,151.0,150.0,-1.0
1,Engenharia Biomédica,3135-9455,175.0,168.5,-6.5
1,Engenharia Mecânica Automóvel,3135-9936,158.0,160.0,2.0
1,Biorrecursos,3135-L089,151.0,151.2,0.2
1,Solicitadoria (regime pós-laboral),3138-8015,149.0,150.0,1.0
1,Ciências Empresariais (regime pós-laboral),3138-8097,150.0,152.8,2.8
1,Sistemas de Informação para Gestão,3138-8288,133.0,135.5,2.5
1,Segurança Informática em Redes de Computadores,3138-8398,144.0,144.8,0.8
1,Ciências Empresariais,3138-9045,159.0,151.8,-7.2
1,Solicitadoria,3138-9242,160.0,153.8,-6.2
1,Gestão Industrial e Logística,3138-L030,155.0,152.0,-3.0
1,Segurança do Trabalho e Ambiente,3138-L091,133.0,135.0,2.0
1,Gestão das Atividades Turísticas (regime pós-laboral),3139-8442,134.0,136.0,2.0
1,Gestão e Administração Hoteleira,3139-9164,161.0,155.5,-5.5
1,Gestão das Atividades Turísticas,3139-9921,152.0,147.5,-4.5
1,Gestão da Restauração e Catering,3139-L131,142.0,142.5,0.5
1,Agronomia (regime pós-laboral),3141-8419,152.0,154.5,2.5
1,Agronomia,3141-9003,137.0,142.0,5.0
1,Zootecnia,3141-L003,124.0,131.0,7.0
1,Qualidade Alimentar e Nutrição Humana,3141-L080,127.0,131.5,4.5
1,Biologia e Biotecnologia Alimentar,3141-L259,130.0,132.5,2.5
1,Educação Social,3142-9084,138.0,141.0,3.0
1,Educação Básica,3142-9853,142.0,141.0,-1.0
1,Educação Ambiental e Turismo de Natureza,3142-L130,126.0,132.0,6.0
1,Produção Multimédia em Educação,3142-L179,134.0,136.0,2.0
1,Gestão de Marketing,3143-9156,138.0,138.0,0.0
1,Informática,3143-9185,134.0,137.5,3.5
1,Contabilidade e Fiscalidade,3143-9498,133.0,137.0,4.0
1,Negócios Internacionais,3143-9785,135.0,132.8,-2.2
1,Desporto de Natureza e Turismo Ativo,3145-9730,131.0,135.5,4.5
1,Gestão das Organizações Desportivas,3145-9763,139.0,140.5,1.5
1,Treino Desportivo,3145-9808,133.0,130.5,-2.5
1,Atividade Física e Estilos de Vida Saudáveis,3145-L008,133.0,136.0,3.0
1,"Desporto, Condição Física e Saúde",3145-L034,136.0,133.5,-2.5
1,Animação Sociocultural,3151-9005,138.0,139.0,1.0
1,Comunicação Social,3151-9054,146.0,95.0,-51.0
1,Desporto,3151-9563,146.0,146.5,0.5
1,Tradução e Interpretação de Língua Gestual Portuguesa,3151-9633,138.0,139.0,1.0
1,Educação Básica,3151-9853,146.0,149.5,3.5
1,Tecnologias de Energia,3152-8515,135.0,137.0,2.0
1,"Engenharia de Automação, Controlo e Instrumentação",3152-9092,135.0,139.2,4.2
1,Engenharia Informática,3152-9119,152.0,155.5,3.5
1,Engenharia Mecânica,3152-9123,133.0,136.5,3.5
1,Tecnologia e Gestão Industrial (regime noturno),3152-9862,128.0,133.5,5.5
1,Tecnologia Biomédica,3152-L069,139.0,140.5,1.5
1,Tecnologias do Ambiente e do Mar,3152-L124,128.0,132.0,4.0
1,Gestão de Recursos Humanos (regime pós-laboral),3153-8111,135.0,137.5,2.5
1,Gestão de Recursos Humanos,3153-9157,149.0,148.0,-1.0
1,Marketing,3153-9205,152.0,151.5,-0.5
1,Contabilidade e Finanças,3153-9627,147.0,148.8,1.8
1,Contabilidade e Finanças (regime noturno),3153-9628,139.0,143.8,4.8
1,Gestão da Distribuição e da Logística,3153-9629,143.0,144.8,1.8
1,Gestão de Sistemas de Informação,3153-9630,147.0,144.8,-2.2
1,Gestão da Distribuição e da Logística (regime pós-laboral),3153-9993,130.0,134.5,4.5
1,Biotecnologia,3154-9016,141.0,143.0,2.0
1,Engenharia Civil,3154-9089,132.0,134.5,2.5
1,Bioinformática,3154-9687,127.0,131.5,4.5
1,Tecnologias do Petróleo,3154-L100,128.0,132.5,4.5
1,Enfermagem,3155-9500,151.0,149.5,-1.5
1,Fisioterapia,3155-9504,158.0,151.5,-6.5
1,Terapia da Fala,3155-9890,141.0,142.5,1.5
1,Agronomia,3161-9003,135.0,138.0,3.0
1,Biotecnologia,3161-9016,131.0,133.5,2.5
1,Enfermagem Veterinária,3161-9085,148.0,150.5,2.5
1,Educação Básica,3162-9853,152.0,155.2,3.2
1,Artes Plásticas e Tecnologias Artísticas,3162-L122,156.0,160.0,4.0
1,Artes e Cinema Digital,3162-L284,152.0,154.0,2.0
1,Engenharia da Computação Gráfica e Multimédia,3163-8407,137.0,138.8,1.8
1,Engenharia Informática,3163-9119,151.0,150.8,-0.2
1,Engenharia Mecânica,3163-9123,143.0,141.5,-1.5
1,Gestão,3163-9147,160.0,161.8,1.8
1,Gestão (regime noturno),3163-9148,135.0,133.0,-2.0
1,Turismo,3163-9254,140.0,136.0,-4.0
1,Design de Ambientes,3163-9723,158.0,161.0,3.0
1,Design do Produto,3163-9727,153.0,152.0,-1.0
1,Engenharia Civil e do Ambiente,3163-9743,136.0,138.0,2.0
1,Engenharia Mecatrónica,3163-9751,130.0,132.0,2.0
1,Engenharia de Redes e Sistemas de Computadores,3163-L153,133.0,132.0,-1.0
1,Gastronomia e Artes Culinárias,3163-L261,135.0,136.5,1.5
1,Gestão da Distribuição e Logística,3164-8464,130.0,134.5,4.5
1,Organização e Gestão Empresariais,3164-8516,148.0,149.5,1.5
1,Contabilidade e Fiscalidade,3164-9498,140.0,141.0,1.0
1,Desporto e Lazer,3165-9731,140.0,142.0,2.0
1,Comunicação Social,3181-9054,140.0,139.0,-1.0
1,Educação Social,3181-9084,133.0,135.0,2.0
1,Artes Plásticas e Multimédia,3181-9347,146.0,148.5,2.5
1,Artes Performativas,3181-9681,133.0,135.5,2.5
1,Desporto e Atividade Física,3181-9850,145.0,146.0,1.0
1,Educação Básica,3181-9853,145.0,145.5,0.5
1,Publicidade e Relações Públicas,3181-9930,138.0,135.5,-2.5
1,Gestão Industrial,3182-8296,129.0,134.0,5.0
1,Tecnologia e Design de Mobiliário,3182-8517,132.0,134.8,2.8
1,Contabilidade,3182-9056,141.0,143.5,2.5
1,Engenharia Civil,3182-9089,140.0,141.5,1.5
1,Engenharia Informática,3182-9119,157.0,159.8,2.8
1,Engenharia Mecânica,3182-9123,142.0,143.0,1.0
1,Gestão de Empresas,3182-9152,152.0,158.0,6.0
1,Marketing,3182-9205,148.0,151.2,3.2
1,Turismo,3182-9254,131.0,133.5,2.5
1,Tecnologias e Design de Multimédia,3182-9491,138.0,143.5,5.5
1,Ciências e Tecnologia do Ambiente,3182-9709,97.0,112.5,15.5
