Curso,Codigo,Nota_Real,Nota_Simulada,Erro
Engenharia Naval e Oceânica,1518-L162,177.0,189.0,12.0
Engenharia Eletrotécnica e de Computadores,1518-L209,161.0,163.0,2.0
Engenharia Aeroespacial,1518-L221,191.0,200.0,9.0
Engenharia Física Tecnológica,1518-L233,188.0,200.0,12.0
Engenharia de Minas e Recursos Energéticos,1518-L239,146.0,149.0,3.0
Engenharia de Telecomunicações e Informática,1519-9098,146.0,148.5,2.5
Engenharia e Gestão Industrial,1519-9104,177.0,187.0,10.0
Engenharia Eletrónica,1519-9912,141.0,142.5,1.5
Marketing (regime pós-laboral),3011-8005,147.0,147.5,0.5
Contabilidade,3011-9056,152.0,150.5,-1.5
Finanças,3011-9140,162.0,160.0,-2.0
Marketing,3011-9205,164.0,161.0,-3.0
Contabilidade (regime pós-laboral),3011-9869,137.0,139.0,2.0
Finanças (regime pós-laboral),3011-9888,146.0,150.0,4.0
Gestão da Qualidade,3012-8405,141.0,143.0,2.0
Secretariado e Comunicação Empresarial,3012-9235,144.0,145.0,1.0
Gestão Comercial,3012-L021,153.0,154.0,1.0
Gestão Pública,3012-L140,146.0,147.5,1.5
Eletrónica e Mecânica Industrial,3012-L194,143.0,144.5,1.5
Engenharia Informática Aplicada,3012-L346,150.0,150.8,0.8
Enfermagem,3013-9500,156.0,159.5,3.5
Fisioterapia,3013-9504,165.0,166.5,1.5
Terapia da Fala,3013-9890,149.0,151.5,2.5
Imagem Médica e Radioterapia,3013-L066,153.0,154.0,1.0
Design de Produto e Tecnologia,3014-L138,160.0,164.5,4.5
Automação e Sistemas de Produção,3014-L299,143.0,144.5,1.5
Agronomia,3021-9003,135.0,139.5,4.5
Audiovisual e Multimédia,3022-9010,139.0,142.8,3.8
Serviço Social,3022-9238,130.0,134.5,4.5
Educação Básica,3022-9853,136.0,126.2,-9.8
Engenharia Informática,3023-9119,137.0,138.8,1.8
Gestão de Empresas,3023-9152,136.0,137.0,1.0
Solicitadoria,3023-9242,144.0,146.0,2.0
Turismo,3023-9254,125.0,130.0,5.0
Gestão de Empresas (regime pós-laboral),3023-9994,135.0,137.2,2.2
Solicitadoria (regime pós-laboral),3031-8015,149.0,151.0,2.0
Finanças,3031-9140,156.0,176.5,20.5
Gestão de Empresas,3031-9152,169.0,183.0,14.0
Solicitadoria,3031-9242,161.0,156.0,-5.0
Fiscalidade,3031-9759,147.0,152.0,5.0
Fiscalidade (regime pós-laboral),3031-9990,136.0,138.5,2.5
Gestão de Empresas (regime pós-laboral),3031-9994,159.0,181.5,22.5
Gestão Pública,3031-L140,147.0,151.0,4.0
Engenharia em Desenvolvimento de Jogos Digitais,3032-8311,147.0,149.5,2.5
Engenharia de Sistemas Informáticos,3032-8409,163.0,167.5,4.5
Engenharia de Sistemas Informáticos (regime pós-laboral),3032-8417,148.0,152.2,4.2
Engenharia e Gestão Industrial,3032-9104,147.0,95.0,-52.0
Engenharia Eletrotécnica e de Computadores,3032-9112,154.0,165.8,11.8
Engenharia Informática Médica,3032-L181,143.0,145.5,2.5
Design Industrial,3033-9074,161.0,175.0,14.0
Design Gráfico,3033-9470,168.0,187.5,19.5
Design Gráfico (regime pós-laboral),3033-9873,153.0,153.5,0.5
Design Audiovisual,3033-L260,164.0,193.0,29.0
Gestão de Atividades Turísticas,3034-8156,140.0,142.0,2.0
Gestão de Atividades Turísticas (regime pós-laboral),3034-8341,125.0,129.5,4.5
Gestão Hoteleira,3034-9173,151.0,153.0,2.0
Desporto,3036-9563,164.0,193.5,29.5
Biologia e Biotecnologia,3041-L029,123.0,132.5,9.5
Línguas Estrangeiras: Inglês e Espanhol,3042-8323,140.0,141.8,1.8
Línguas para Relações Internacionais,3042-8374,142.0,142.0,0.0
Educação Ambiental,3042-9082,126.0,133.0,7.0
Educação Social,3042-9084,129.0,131.5,2.5
Desporto,3042-9563,128.0,132.5,4.5
Educação Básica,3042-9853,133.0,133.5,0.5
Arte e Design,3042-9898,145.0,148.0,3.0
Animação e Produção Artística,3042-9933,141.0,145.5,4.5
Relações Lusófonas e Língua Portuguesa,3042-L088,140.0,145.5,5.5
Música em Contextos Comunitários,3042-L175,169.0,200.0,31.0
Contabilidade,3043-9056,126.0,133.0,7.0
Engenharia Civil,3043-9089,145.0,149.0,4.0
Engenharia Informática,3043-9119,135.0,133.8,-1.2
Engenharia Mecânica,3043-9123,136.0,138.0,2.0
Informática de Gestão,3043-9186,132.0,137.5,5.5
"Gestão de Negócios Internacionais (Curso Europeu, ensino em Inglês)",3043-A004,127.0,134.5,7.5
Tecnologia Biomédica,3043-L069,134.0,140.5,6.5
Design de Jogos Digitais,3045-8309,137.0,143.0,6.0
Gestão e Administração Pública,3045-9165,128.0,132.0,4.0
Marketing,3045-9205,141.0,143.5,2.5
Multimédia,3045-9213,129.0,137.5,8.5
Solicitadoria,3045-9242,146.0,148.5,2.5
Turismo,3045-9254,123.0,131.0,8.0
Direção e Gestão Hoteleira,3046-9076,127.0,131.0,4.0
Agronomia,3051-9003,131.0,136.0,5.0
Enfermagem Veterinária,3051-9085,138.0,140.5,2.5
Biotecnologia Alimentar,3051-L093,120.0,127.5,7.5
Serviço Social,3052-9238,137.0,137.0,0.0
Secretariado,3052-9485,123.0,128.0,5.0
Desporto e Atividade Física,3052-9850,136.0,139.0,3.0
Educação Básica,3052-9853,141.0,141.8,0.8
Engenharia Civil,3053-9089,138.0,140.5,2.5
Engenharia e Gestão Industrial,3053-9104,132.0,135.5,3.5
Engenharia Informática,3053-9119,138.0,136.8,-1.2
Informática e Multimédia,3053-L275,145.0,147.8,2.8
Administração Pública,3054-9002,131.0,132.5,1.5
Gestão,3054-9147,126.0,132.0,6.0
Solicitadoria,3054-9242,144.0,145.0,1.0
Turismo,3054-9254,129.0,133.0,4.0
Gestão Comercial,3054-L021,131.0,137.0,6.0
Design de Interiores e Equipamento,3055-9725,155.0,155.2,0.2
Design de Moda e Têxtil,3055-9726,150.0,147.5,-2.5
Design de Comunicação e Audiovisual,3055-L158,144.0,144.0,0.0
Agronomia,3061-9003,137.0,139.0,2.0
Biotecnologia,3061-9016,139.0,132.5,-6.5
Enfermagem Veterinária,3061-9085,157.0,160.0,3.0
Zootecnia,3061-L003,133.0,136.5,3.5
Ciências Florestais e Recursos Naturais,3061-L009,147.0,154.0,7.0
Tecnologia Alimentar,3061-L015,125.0,132.0,7.0
Turismo em Espaços Rurais e Naturais,3061-L178,121.0,131.0,10.0
Animação Socioeducativa (regime pós-laboral),3062-8093,127.0,130.5,3.5
Turismo (regime pós-laboral),3062-8114,130.0,132.5,2.5
Comunicação Organizacional (regime pós-laboral),3062-8342,140.0,141.5,1.5
Comunicação Social,3062-9054,159.0,161.5,2.5
Turismo,3062-9254,147.0,148.5,1.5
Animação Socioeducativa,3062-9675,141.0,145.0,4.0
Comunicação Organizacional,3062-9717,154.0,154.0,0.0
Desporto e Lazer,3062-9731,138.0,139.5,1.5
Língua Gestual Portuguesa,3062-9774,132.0,136.5,4.5
Educação Básica,3062-9853,156.0,163.0,7.0
Comunicação e Design Multimédia,3062-9894,155.0,166.2,11.2
Arte e Design,3062-9898,170.0,190.5,20.5
Gastronomia,3062-L095,150.0,151.5,1.5
Finanças e Contabilidade,3063-8029,151.0,155.2,4.2
Contabilidade e Auditoria,3063-9061,147.0,148.2,1.2
Gestão de Empresas,3063-9152,163.0,179.2,16.2
Informática de Gestão,3063-9186,143.0,144.8,1.8
Contabilidade e Gestão Pública,3063-9722,143.0,143.0,0.0
Solicitadoria e Administração,3063-9801,155.0,158.0,3.0
Marketing e Negócios Internacionais,3063-L023,156.0,159.0,3.0
Comércio e Relações Económicas Internacionais,3063-L056,152.0,153.0,1.0
Ciência de Dados para a Gestão,3063-L310,145.0,141.0,-4.0
Engenharia Civil,3064-9089,138.0,140.0,2.0
Engenharia e Gestão Industrial,3064-9104,149.0,152.5,3.5
Engenharia Eletromecânica,3064-9105,135.0,136.5,1.5
Engenharia Informática,3064-9119,132.0,133.8,1.8
Engenharia Mecânica,3064-9123,140.0,134.5,-5.5
Engenharia Biomédica,3064-9455,148.0,149.5,1.5
Bioengenharia,3064-9540,145.0,150.0,5.0
Engenharia Informática (Curso Europeu),3064-9770,149.0,152.5,3.5
Engenharia Informática (regime pós-laboral),3064-9885,137.0,139.2,2.2
Gestão Sustentável das Cidades,3064-L155,130.0,133.5,3.5
Engenharia Eletrotécnica e de Computadores,3064-L209,138.0,130.8,-7.2
Informática Industrial,3064-L226,133.0,132.5,-0.5
Contabilidade e Administração,3065-9058,137.0,140.5,3.5
Gestão,3065-9147,142.0,142.5,0.5
Marketing,3065-9205,134.0,136.0,2.0
Gestão do Território,3065-9895,124.0,129.5,5.5
Gestão e Biociências,3065-L305,133.0,136.5,3.5
Imagem Animada,3081-8337,157.0,173.0,16.0
Ciências da Comunicação,3081-9023,155.0,174.2,19.2
Design de Comunicação,3081-9070,153.0,156.0,3.0
Educação Social,3081-9084,139.0,143.0,4.0
Desporto,3081-9563,148.0,150.0,2.0
Educação Básica,3081-9853,148.0,147.8,-0.2
Gestão,3082-9147,137.0,138.8,1.8
Gestão (regime noturno),3082-9148,125.0,129.5,4.5
Gestão Hoteleira,3082-9173,141.0,136.8,-4.2
Marketing,3082-9205,154.0,167.8,13.8
Turismo,3082-9254,127.0,133.5,6.5
Engenharia Civil,3083-9089,147.0,149.5,2.5
Engenharia Mecânica,3083-9123,149.0,153.5,4.5
Engenharia Eletrotécnica e de Computadores,3083-L209,150.0,153.5,3.5
Engenharia de Sistemas e Tecnologias Informáticas,3083-L269,134.0,137.5,3.5
Comunicação Multimédia,3091-8339,131.0,136.5,5.5
Animação Sociocultural,3091-9005,127.0,132.0,5.0
Educação Social Gerontológica,3091-9473,123.0,127.0,4.0
Desporto,3091-9563,133.0,136.0,3.0
Comunicação e Relações Públicas,3091-9652,129.0,135.0,6.0
Educação Básica,3091-9853,135.0,133.0,-2.0
"Desporto, Condição Física e Saúde",3091-L034,133.0,136.0,3.0
Contabilidade,3092-9056,126.0,131.0,5.0
Engenharia Informática,3092-9119,132.0,131.5,-0.5
Gestão,3092-9147,134.0,136.0,2.0
Gestão de Recursos Humanos,3092-9157,131.0,135.5,4.5
Marketing,3092-9205,140.0,142.5,2.5
Energia e Ambiente,3092-9855,141.0,145.5,4.5
Mecânica e Informática Industrial,3092-L196,137.0,143.0,6.0
Ciência de Dados e Inteligência Artificial,3092-L283,142.0,143.8,1.8
Design de Equipamento e Ambientes,3092-L335,141.0,141.5,0.5
Gestão Hoteleira,3095-9173,132.0,138.0,6.0
Turismo e Lazer,3095-9255,132.0,136.0,4.0
Restauração e Catering,3095-9484,130.0,135.5,5.5
Gestão do Turismo e da Hospitalidade,3095-L061,140.0,144.5,4.5
Serviço Social (regime pós-laboral),3101-8014,126.0,130.0,4.0
Educação Social,3101-9084,137.0,141.0,4.0
Serviço Social,3101-9238,145.0,147.0,2.0
Tradução e Interpretação: Português/Chinês - Chinês/Português,3101-9492,154.0,156.5,2.5
Relações Humanas e Comunicação Organizacional,3101-9797,143.0,144.5,1.5
Desporto e Bem-Estar,3101-9851,142.0,144.0,2.0
Educação Básica,3101-9853,149.0,151.5,2.5
Comunicação e Media,3101-L099,152.0,153.0,1.0
Relações Humanas e Comunicação Organizacional (regime pós-laboral),3101-L306,130.0,132.5,2.5
Solicitadoria (regime pós-laboral),3102-8015,133.0,135.5,2.5
Administração Pública,3102-9002,145.0,146.0,1.0
Engenharia Civil,3102-9089,136.0,139.0,3.0
Engenharia e Gestão Industrial,3102-9104,136.0,138.0,2.0
Engenharia Informática,3102-9119,154.0,153.2,-0.8
Engenharia Mecânica,3102-9123,140.0,132.5,-7.5
Gestão,3102-9147,152.0,151.0,-1.0
Marketing,3102-9205,148.0,144.2,-3.8
Solicitadoria,3102-9242,152.0,155.0,3.0
Contabilidade e Finanças,3102-9627,145.0,145.0,0.0
Engenharia da Energia e do Ambiente,3102-9648,136.0,140.0,4.0
Biomecânica,3102-9690,135.0,137.5,2.5
Engenharia Automóvel,3102-9741,144.0,148.0,4.0
Engenharia Informática (regime pós-laboral),3102-9885,138.0,136.2,-1.8
Jogos Digitais e Multimédia (ensino em inglês),3102-A014,152.0,153.0,1.0
Engenharia Eletrotécnica e de Computadores (regime noturno),3102-L266,159.0,165.2,6.2
Design Gráfico e Multimédia (regime pós-laboral),3103-8126,142.0,143.0,1.0
Design de Produto - Cerâmica e Vidro,3103-8525,154.0,155.5,1.5
Artes Plásticas,3103-9007,164.0,182.0,18.0
Design Industrial,3103-9074,155.0,155.0,0.0
Teatro,3103-9243,154.0,155.5,1.5
Som e Imagem,3103-9457,154.0,158.0,4.0
Design Gráfico e Multimédia,3103-9729,159.0,151.0,-8.0
Programação e Produção Cultural,3103-L127,142.0,144.5,2.5
Design de Espaços,3103-L257,155.0,156.0,1.0
Gestão de Eventos,3105-8514,139.0,143.5,4.5
Biologia Marinha,3105-9013,138.0,140.0,2.0
Biotecnologia,3105-9016,138.0,140.0,2.0
Gestão Turística e Hoteleira,3105-9178,133.0,141.0,8.0
Marketing Turístico,3105-9207,129.0,134.0,5.0
Turismo,3105-9254,134.0,140.0,6.0
Animação Turística,3105-9848,134.0,141.0,7.0
Gestão da Restauração e Catering,3105-L131,128.0,135.0,7.0
Artes Visuais e Tecnologias,3112-8307,159.0,173.5,14.5
Animação Sociocultural,3112-9005,146.0,147.0,1.0
Educação Básica,3112-9853,159.0,181.8,22.8
Educação Básica (regime pós-laboral),3112-9876,146.0,147.8,1.8
Mediação Artística e Cultural,3112-L134,141.0,142.5,1.5
Relações Públicas e Comunicação Empresarial (regime pós-laboral),3113-8438,153.0,153.0,0.0
Publicidade e Marketing (regime pós-laboral),3113-8439,157.0,157.5,0.5
Audiovisual e Multimédia,3113-9010,161.0,164.5,3.5
Jornalismo,3113-9191,163.0,157.5,-5.5
Publicidade e Marketing,3113-9222,165.0,156.0,-9.0
Relações Públicas e Comunicação Empresarial,3113-9231,160.0,157.0,-3.0
Solicitadoria (regime pós-laboral),3117-8015,149.0,150.0,1.0
Gestão,3117-9147,165.0,168.2,3.2
Solicitadoria,3117-9242,158.0,157.0,-1.0
Finanças Empresariais,3117-9476,163.0,165.0,2.0
Finanças Empresariais (regime pós-laboral),3117-9889,152.0,157.2,5.2
Gestão (regime pós-laboral),3117-9991,156.0,159.2,3.2
Comércio e Negócios Internacionais (regime pós-laboral),3117-L035,150.0,155.8,5.8
Engenharia Civil,3118-9089,136.0,141.5,5.5
Engenharia Eletrónica e Telecomunicações e de Computadores,3118-9108,129.0,134.8,5.8
Engenharia Eletrotécnica,3118-9109,148.0,159.8,11.8
Engenharia Informática e de Computadores,3118-9121,150.0,148.8,-1.2
Engenharia Mecânica,3118-9123,150.0,155.0,5.0
Engenharia Química e Biológica,3118-9126,137.0,142.0,5.0
Engenharia Biomédica,3118-9455,157.0,160.0,3.0
Engenharia Informática e Multimédia,3118-L052,143.0,143.8,0.8
Tecnologias e Gestão Municipal,3118-L085,136.0,139.2,3.2
Matemática Aplicada à Tecnologia e à Empresa,3118-L117,149.0,153.5,4.5
"Engenharia Informática, Redes e Telecomunicações",3118-L119,140.0,142.8,2.8
Engenharia Física Aplicada,3118-L213,132.0,136.5,4.5
Serviço Social (regime pós-laboral),3121-8014,122.0,128.0,6.0
Educação Social,3121-9084,130.0,134.0,4.0
Serviço Social,3121-9238,131.0,136.0,5.0
Turismo,3121-9254,122.0,130.5,8.5
Jornalismo e Comunicação,3121-9773,134.0,138.0,4.0
Educação Básica,3121-9853,134.0,135.0,1.0
Design de Comunicação,3124-9070,136.0,138.0,2.0
Engenharia Informática,3124-9119,151.0,153.5,2.5
Gestão,3124-9147,136.0,135.5,-0.5
Administração de Publicidade e Marketing,3124-9670,135.0,136.0,1.0
Gestão (regime pós-laboral),3124-9991,122.0,128.5,6.5
Design de Animação,3124-L308,155.0,157.0,2.0
Agronomia,3125-9003,123.0,128.0,5.0
Enfermagem Veterinária,3125-9085,131.0,133.0,2.0
Equinicultura,3125-9130,141.0,143.5,2.5
Línguas e Culturas Estrangeiras,3131-8002,166.0,163.5,-2.5
Artes Visuais e Tecnologias Artísticas,3131-8264,170.0,183.0,13.0
Educação Social,3131-9084,161.0,164.5,3.5
Desporto,3131-9563,151.0,148.5,-2.5
Tradução e Interpretação em Língua Gestual Portuguesa,3131-9807,151.0,152.0,1.0
Educação Básica,3131-9853,165.0,177.8,12.8
Educação Musical,3131-9878,145.0,146.5,1.5
Educação Social (regime pós-laboral),3131-9879,147.0,148.0,1.0
Gestão do Património Cultural,3131-L246,142.0,143.0,1.0
Tecnologias para a Educação STEAM,3131-L272,138.0,139.8,1.8
Marketing (regime pós-laboral),3134-8005,157.0,155.5,-1.5
Assessoria e Tradução,3134-9009,165.0,173.5,8.5
Ciências e Tecnologias da Documentação e Informação,3134-9043,152.0,153.0,1.0
Comunicação Empresarial,3134-9053,169.0,163.5,-5.5
Contabilidade e Administração,3134-9058,158.0,174.0,16.0
Marketing,3134-9205,168.0,157.5,-10.5
Recursos Humanos,3134-9227,169.0,177.5,8.5
Comércio Internacional,3134-9716,170.0,188.0,18.0
Assessoria e Tradução (regime pós-laboral),3134-9829,153.0,154.5,1.5
Comércio Internacional (regime pós-laboral),3134-9866,154.0,167.0,13.0
Comunicação Empresarial (regime pós-laboral),3134-9867,154.0,155.0,1.0
Contabilidade e Administração (regime pós-laboral),3134-9870,142.0,147.8,5.8
Criatividade e Inovação Empresarial,3134-L070,165.0,191.0,26.0
Engenharia de Sistemas,3135-8316,156.0,160.0,4.0
Engenharia Civil,3135-9089,149.0,154.0,5.0
Engenharia de Telecomunicações e Informática,3135-9098,154.0,159.5,5.5
Engenharia e Gestão Industrial,3135-9104,180.0,175.0,-5.0
Engenharia Eletrotécnica - Sistemas Elétricos de Energia,3135-9110,144.0,147.5,3.5
Engenharia Geotécnica e Geoambiente,3135-9117,137.0,138.5,1.5
Engenharia Informática,3135-9119,157.0,160.2,3.2
Engenharia Mecânica,3135-9123,170.0,176.0,6.0
Engenharia Química,3135-9125,151.0,154.0,3.0
Engenharia Biomédica,3135-9455,175.0,172.5,-2.5
Engenharia Mecânica Automóvel,3135-9936,158.0,161.5,3.5
Biorrecursos,3135-L089,151.0,153.0,2.0
Solicitadoria (regime pós-laboral),3138-8015,149.0,150.0,1.0
Ciências Empresariais (regime pós-laboral),3138-8097,150.0,151.0,1.0
Sistemas de Informação para Gestão,3138-8288,133.0,135.5,2.5
Segurança Informática em Redes de Computadores,3138-8398,144.0,145.8,1.8
Ciências Empresariais,3138-9045,159.0,149.0,-10.0
Solicitadoria,3138-9242,160.0,149.0,-11.0
Gestão Industrial e Logística,3138-L030,155.0,150.5,-4.5
Segurança do Trabalho e Ambiente,3138-L091,133.0,136.0,3.0
Gestão das Atividades Turísticas (regime pós-laboral),3139-8442,134.0,136.5,2.5
Gestão e Administração Hoteleira,3139-9164,161.0,160.5,-0.5
Gestão das Atividades Turísticas,3139-9921,152.0,151.5,-0.5
Gestão da Restauração e Catering,3139-L131,142.0,143.0,1.0
Agronomia (regime pós-laboral),3141-8419,152.0,155.5,3.5
Agronomia,3141-9003,137.0,143.5,6.5
Zootecnia,3141-L003,124.0,131.5,7.5
Qualidade Alimentar e Nutrição Humana,3141-L080,127.0,132.0,5.0
Biologia e Biotecnologia Alimentar,3141-L259,130.0,132.5,2.5
Educação Social,3142-9084,138.0,139.0,1.0
Educação Básica,3142-9853,142.0,140.5,-1.5
Educação Ambiental e Turismo de Natureza,3142-L130,126.0,133.5,7.5
Produção Multimédia em Educação,3142-L179,134.0,138.0,4.0
Gestão de Marketing,3143-9156,138.0,138.0,0.0
Informática,3143-9185,134.0,139.0,5.0
Contabilidade e Fiscalidade,3143-9498,133.0,136.0,3.0
Negócios Internacionais,3143-9785,135.0,133.0,-2.0
Desporto de Natureza e Turismo Ativo,3145-9730,131.0,136.0,5.0
Gestão das Organizações Desportivas,3145-9763,139.0,141.0,2.0
Treino Desportivo,3145-9808,133.0,127.5,-5.5
Atividade Física e Estilos de Vida Saudáveis,3145-L008,133.0,136.0,3.0
"Desporto, Condição Física e Saúde",3145-L034,136.0,134.0,-2.0
Animação Sociocultural,3151-9005,138.0,139.0,1.0
Comunicação Social,3151-9054,146.0,95.0,-51.0
Desporto,3151-9563,146.0,147.0,1.0
Tradução e Interpretação de Língua Gestual Portuguesa,3151-9633,138.0,138.5,0.5
Educação Básica,3151-9853,146.0,150.0,4.0
Tecnologias de Energia,3152-8515,135.0,138.0,3.0
"Engenharia de Automação, Controlo e Instrumentação",3152-9092,135.0,139.2,4.2
Engenharia Informática,3152-9119,152.0,156.2,4.2
Engenharia Mecânica,3152-9123,133.0,137.5,4.5
Tecnologia e Gestão Industrial (regime noturno),3152-9862,128.0,133.0,5.0
Tecnologia Biomédica,3152-L069,139.0,141.5,2.5
Tecnologias do Ambiente e do Mar,3152-L124,128.0,132.0,4.0
Gestão de Recursos Humanos (regime pós-laboral),3153-8111,135.0,138.0,3.0
Gestão de Recursos Humanos,3153-9157,149.0,148.5,-0.5
Marketing,3153-9205,152.0,151.5,-0.5
Contabilidade e Finanças,3153-9627,147.0,148.8,1.8
Contabilidade e Finanças (regime noturno),3153-9628,139.0,142.5,3.5
Gestão da Distribuição e da Logística,3153-9629,143.0,146.2,3.2
Gestão de Sistemas de Informação,3153-9630,147.0,148.0,1.0
Gestão da Distribuição e da Logística (regime pós-laboral),3153-9993,130.0,132.5,2.5
Biotecnologia,3154-9016,141.0,143.5,2.5
Engenharia Civil,3154-9089,132.0,137.0,5.0
Bioinformática,3154-9687,127.0,133.0,6.0
Tecnologias do Petróleo,3154-L100,128.0,132.5,4.5
Enfermagem,3155-9500,151.0,149.5,-1.5
Fisioterapia,3155-9504,158.0,151.5,-6.5
Terapia da Fala,3155-9890,141.0,142.0,1.0
Agronomia,3161-9003,135.0,137.5,2.5
Biotecnologia,3161-9016,131.0,129.0,-2.0
Enfermagem Veterinária,3161-9085,148.0,150.0,2.0
Educação Básica,3162-9853,152.0,155.2,3.2
Artes Plásticas e Tecnologias Artísticas,3162-L122,156.0,160.0,4.0
Artes e Cinema Digital,3162-L284,152.0,154.0,2.0
Engenharia da Computação Gráfica e Multimédia,3163-8407,137.0,139.5,2.5
Engenharia Informática,3163-9119,151.0,150.2,-0.8
Engenharia Mecânica,3163-9123,143.0,142.0,-1.0
Gestão,3163-9147,160.0,163.0,3.0
Gestão (regime noturno),3163-9148,135.0,128.0,-7.0
Turismo,3163-9254,140.0,137.0,-3.0
Design de Ambientes,3163-9723,158.0,162.0,4.0
Design do Produto,3163-9727,153.0,149.0,-4.0
Engenharia Civil e do Ambiente,3163-9743,136.0,137.0,1.0
Engenharia Mecatrónica,3163-9751,130.0,133.5,3.5
Engenharia de Redes e Sistemas de Computadores,3163-L153,133.0,130.8,-2.2
Gastronomia e Artes Culinárias,3163-L261,135.0,136.5,1.5
Gestão da Distribuição e Logística,3164-8464,130.0,135.5,5.5
Organização e Gestão Empresariais,3164-8516,148.0,150.0,2.0
Contabilidade e Fiscalidade,3164-9498,140.0,142.5,2.5
Desporto e Lazer,3165-9731,140.0,142.0,2.0
Comunicação Social,3181-9054,140.0,141.0,1.0
Educação Social,3181-9084,133.0,137.0,4.0
Artes Plásticas e Multimédia,3181-9347,146.0,150.0,4.0
Artes Performativas,3181-9681,133.0,135.5,2.5
Desporto e Atividade Física,3181-9850,145.0,148.0,3.0
Educação Básica,3181-9853,145.0,147.8,2.8
Publicidade e Relações Públicas,3181-9930,138.0,136.0,-2.0
Gestão Industrial,3182-8296,129.0,134.5,5.5
Tecnologia e Design de Mobiliário,3182-8517,132.0,135.5,3.5
Contabilidade,3182-9056,141.0,144.2,3.2
Engenharia Civil,3182-9089,140.0,144.5,4.5
Engenharia Informática,3182-9119,157.0,159.8,2.8
Engenharia Mecânica,3182-9123,142.0,145.0,3.0
Gestão de Empresas,3182-9152,152.0,157.0,5.0
Marketing,3182-9205,148.0,151.5,3.5
Turismo,3182-9254,131.0,134.5,3.5
Tecnologias e Design de Multimédia,3182-9491,138.0,142.5,4.5
Ciências e Tecnologia do Ambiente,3182-9709,97.0,114.5,17.5
Gestão de Empresas (regime pós-laboral),3182-9994,130.0,135.2,5.2
Biotecnologia,3185-9016,137.0,139.5,2.5
Enfermagem Veterinária,3185-9085,142.0,137.0,-5.0
Engenharia Alimentar,3185-9087,144.0,147.0,3.0
Engenharia Zootécnica,3185-9129,139.0,143.0,4.0
Engenharia Informática e Telecomunicações,3186-9122,132.0,134.5,2.5
Gestão e Informática,3186-9168,132.0,136.0,4.0
"Gestão Turística, Cultural e Patrimonial",3186-9179,138.0,142.5,4.5
Serviço Social,3186-9238,135.0,137.5,2.5
Gestão Comercial,3186-L021,132.0,135.0,3.0
Secretariado de Administração,3186-L116,124.0,130.0,6.0
Contabilidade,3241-9056,136.0,138.5,2.5
Gestão de Empresas,3241-9152,130.0,129.5,-0.5
Gestão de Recursos Humanos e Comportamento Organizacional,3241-9640,137.0,139.0,2.0
Turismo e Gestão do Património Cultural,3241-L207,125.0,132.5,7.5
Engenharia Informática,3242-9119,133.0,131.0,-2.0
Conservação e Restauro,3242-9380,151.0,183.0,32.0
Design e Tecnologia das Artes Gráficas,3242-9644,139.0,141.5,2.5
Fotografia,3242-9645,141.0,147.0,6.0
Tecnologia Química,3242-L142,135.0,140.0,5.0
Engenharia Mecânica,3243-9123,127.0,129.0,2.0
Informática e Tecnologias Multimédia,3243-L143,132.0,133.2,1.2
Comunicação Social: Jornalismo e Comunicação Empresarial,3243-L297,138.0,138.5,0.5
Design,3331-9069,160.0,175.5,15.5
Multimédia,3331-9213,171.0,166.0,-5.0
Fotografia,3331-9645,159.0,154.5,-4.5
Cinema e Audiovisual,3331-9713,163.0,182.5,19.5
Tecnologias e Sistemas de Informação para a Web,3331-L071,144.0,145.0,1.0
Desenho,5402-8399,182.0,200.0,18.0
Artes Plásticas,5402-9007,181.0,200.0,19.0
Design de Comunicação,5402-9070,184.0,198.8,14.8
Serviço Social (regime pós-laboral),6800-8014,150.0,149.5,-0.5
Finanças e Contabilidade,6800-8029,165.0,165.2,0.2
Sociologia (regime pós-laboral),6800-8109,140.0,141.0,1.0
Informática e Gestão de Empresas (regime pós-laboral),6800-8366,156.0,156.8,0.8
Ciência Política,6800-9019,169.0,160.5,-8.5
Economia,6800-9081,169.0,166.2,-2.8
Engenharia de Telecomunicações e Informática,6800-9098,141.0,140.8,-0.2
Engenharia Informática,6800-9119,169.0,167.0,-2.0
Gestão,6800-9147,173.0,168.2,-4.8
Gestão de Marketing,6800-9156,171.0,169.0,-2.0
Gestão de Recursos Humanos,6800-9157,170.0,159.5,-10.5
Informática e Gestão de Empresas,6800-9189,166.0,165.5,-0.5
Psicologia,6800-9219,174.0,177.0,3.0
Serviço Social,6800-9238,162.0,158.5,-3.5
Sociologia,6800-9240,156.0,151.5,-4.5
Arquitetura,6800-9257,171.0,180.0,9.0
Antropologia,6800-9448,142.0,142.0,0.0
Engenharia Informática (regime pós-laboral),6800-9885,153.0,155.8,2.8
História Moderna e Contemporânea,6800-9927,152.0,150.0,-2.0
Gestão Industrial e Logística,6800-L030,163.0,163.5,0.5
Ciência de Dados,6800-L188,168.0,166.5,-1.5
Ciência de Dados (regime pós-laboral),6800-L189,154.0,154.5,0.5
Tecnologias Digitais e Automação,6810-L273,142.0,140.0,-2.0
"Política, Economia e Sociedade",6810-L274,157.0,178.0,21.0
Tecnologias Digitais e Inteligência Artificial,6810-L277,156.0,158.2,2.2
Desenvolvimento de Software e Aplicações,6810-L278,149.0,147.0,-2.0
Tecnologias Digitais e Gestão,6810-L280,159.0,160.5,1.5
Tecnologias Digitais Educativas,6810-L281,144.0,145.0,1.0
