Fase,Curso,Codigo,Nota_Real,Nota_Simulada,Erro
1,Gestão (ensino em Inglês),1517-A001,164.0,162.5,-1.5
1,Economia (ensino em Inglês),1517-A006,159.0,157.8,-1.2
1,Finanças (ensino em inglês),1517-A013,152.5,152.2,-0.3
1,Engenharia Civil,1518-9089,140.8,134.0,-6.8
1,Engenharia de Materiais,1518-9096,163.0,165.0,2.0
1,Engenharia do Ambiente,1518-9099,157.5,159.0,1.5
1,Engenharia Informática e de Computadores,1518-9121,174.0,160.0,-14.0
1,Engenharia Mecânica,1518-9123,180.3,200.0,19.7
1,Engenharia Química,1518-9125,168.5,171.5,3.0
1,Arquitetura,1518-9257,162.0,159.0,-3.0
1,Matemática Aplicada e Computação,1518-9345,184.5,200.0,15.5
1,Engenharia Biomédica,1518-9455,183.5,200.0,16.5
1,Engenharia Biológica,1518-9474,176.3,200.0,23.7
1,Engenharia Naval e Oceânica,1518-L162,166.3,164.5,-1.8
1,Engenharia Eletrotécnica e de Computadores,1518-L209,165.5,160.5,-5.0
1,Engenharia Aeroespacial,1518-L221,190.5,200.0,9.5
1,Engenharia Física Tecnológica,1518-L233,189.5,200.0,10.5
1,Engenharia de Minas e Recursos Energéticos,1518-L239,128.3,128.0,-0.3
1,Engenharia de Telecomunicações e Informática,1519-9098,147.3,145.5,-1.8
1,Engenharia e Gestão Industrial,1519-9104,175.5,172.5,-3.0
1,Engenharia Informática e de Computadores,1519-9121,165.0,160.5,-4.5
1,Engenharia Eletrónica,1519-9912,153.5,152.0,-1.5
1,Marketing (regime pós-laboral),3011-8005,137.9,136.8,-1.1
1,Contabilidade,3011-9056,140.6,136.0,-4.6
1,Finanças,3011-9140,158.1,158.0,-0.1
1,Marketing,3011-9205,160.5,161.0,0.5
1,Contabilidade (regime pós-laboral),3011-9869,112.5,110.5,-2.0
1,Finanças (regime pós-laboral),3011-9888,111.9,104.5,-7.4
1,Gestão da Qualidade,3012-8405,128.9,127.0,-1.9
1,Secretariado e Comunicação Empresarial,3012-9235,141.1,140.0,-1.1
1,Gestão Comercial,3012-L021,144.9,144.0,-0.9
1,Gestão Pública,3012-L140,135.3,136.5,1.2
1,Eletrónica e Mecânica Industrial,3012-L194,148.5,149.5,1.0
1,Enfermagem,3013-9500,163.2,165.0,1.8
1,Fisioterapia,3013-9504,171.0,174.0,3.0
1,Terapia da Fala,3013-9890,144.6,147.0,2.4
1,Imagem Médica e Radioterapia,3013-L066,157.4,158.5,1.1
1,Design de Produto e Tecnologia,3014-L138,145.2,141.0,-4.2
1,Agronomia,3021-9003,105.8,96.0,-9.8
1,Engenharia do Ambiente,3021-9099,,98.7,
1,Ciência e Tecnologia dos Alimentos,3021-9350,128.5,126.0,-2.5
1,Audiovisual e Multimédia,3022-9010,130.1,127.0,-3.1
1,Serviço Social,3022-9238,125.3,124.0,-1.3
1,Desporto,3022-9563,135.7,134.5,-1.2
1,Educação Básica,3022-9853,120.4,119.0,-1.4
1,Engenharia Informática,3023-9119,116.2,113.0,-3.2
1,Gestão de Empresas,3023-9152,129.1,126.0,-3.1
1,Solicitadoria,3023-9242,139.3,140.0,0.7
1,Turismo,3023-9254,105.0,104.5,-0.5
1,Gestão de Empresas (regime pós-laboral),3023-9994,150.4,151.0,0.6
1,Solicitadoria (regime pós-laboral),3031-8015,134.7,132.0,-2.7
1,Contabilidade,3031-9056,149.8,149.2,-0.6
1,Finanças,3031-9140,145.6,142.5,-3.1
1,Gestão de Empresas,3031-9152,157.5,154.0,-3.5
1,Solicitadoria,3031-9242,155.8,156.0,0.2
1,Fiscalidade,3031-9759,138.4,137.5,-0.9
1,Contabilidade (regime pós-laboral),3031-9869,127.8,125.5,-2.3
1,Fiscalidade (regime pós-laboral),3031-9990,112.0,110.2,-1.8
1,Gestão de Empresas (regime pós-laboral),3031-9994,141.3,135.8,-5.5
1,Gestão Pública,3031-L140,143.0,140.0,-3.0
1,Engenharia em Desenvolvimento de Jogos Digitais,3032-8311,130.1,129.2,-0.9
1,Engenharia de Sistemas Informáticos,3032-8409,126.2,123.8,-2.4
1,Engenharia de Sistemas Informáticos (regime pós-laboral),3032-8417,127.8,125.5,-2.3
1,Engenharia e Gestão Industrial,3032-9104,123.3,95.0,-28.3
1,Engenharia Eletrotécnica e de Computadores,3032-9112,,111.5,
1,Engenharia Informática Médica,3032-L181,115.3,105.5,-9.8
1,Design Industrial,3033-9074,139.3,137.0,-2.3
1,Design Gráfico,3033-9470,160.7,158.0,-2.7
1,Design Gráfico (regime pós-laboral),3033-9873,148.5,148.0,-0.5
1,Gestão de Atividades Turísticas,3034-8156,135.2,129.0,-6.2
1,Gestão de Atividades Turísticas (regime pós-laboral),3034-8341,117.5,113.0,-4.5
1,Enfermagem Veterinária,3041-9085,119.4,115.5,-3.9
1,Engenharia Agronómica,3041-9086,,97.0,
1,Engenharia Alimentar,3041-9087,,114.0,
1,Engenharia do Ambiente,3041-9099,129.8,124.0,-5.8
1,Engenharia Zootécnica,3041-9129,,97.0,
1,Enologia,3041-9752,95.0,98.5,3.5
1,Biologia e Biotecnologia,3041-L029,116.2,114.5,-1.7
1,Línguas Estrangeiras: Inglês e Espanhol,3042-8323,111.9,105.5,-6.4
1,Línguas para Relações Internacionais,3042-8374,110.0,103.0,-7.0
1,Educação Ambiental,3042-9082,133.1,132.5,-0.6
1,Educação Social,3042-9084,114.8,113.5,-1.3
1,Desporto,3042-9563,134.9,133.0,-1.9
1,Educação Básica,3042-9853,122.7,120.5,-2.2
1,Arte e Design,3042-9898,114.9,102.5,-12.4
1,Animação e Produção Artística,3042-9933,112.0,109.0,-3.0
1,Relações Lusófonas e Língua Portuguesa,3042-L088,,99.0,
1,Música em Contextos Comunitários,3042-L175,,118.0,
1,Contabilidade,3043-9056,113.9,107.0,-6.9
1,Engenharia Civil,3043-9089,,95.0,
1,Engenharia Eletrotécnica e de Computadores,3043-9112,,100.0,
1,Engenharia Informática,3043-9119,108.6,108.0,-0.6
1,Engenharia Mecânica,3043-9123,,172.5,
1,Engenharia Química,3043-9125,132.7,127.0,-5.7
1,Gestão,3043-9147,116.4,115.0,-1.4
1,Informática de Gestão,3043-9186,,101.0,
1,Engenharia de Energias Renováveis,3043-9910,,95.5,
1,"Gestão de Negócios Internacionais (Curso Europeu, ensino em Inglês)",3043-A004,112.1,110.5,-1.6
1,Tecnologia Biomédica,3043-L069,119.1,119.0,-0.1
1,Design de Jogos Digitais,3045-8309,103.2,98.0,-5.2
1,Gestão e Administração Pública,3045-9165,95.0,98.0,3.0
1,Informática e Comunicações,3045-9188,,95.0,
1,Marketing,3045-9205,121.5,121.0,-0.5
1,Multimédia,3045-9213,115.3,114.5,-0.8
1,Solicitadoria,3045-9242,131.3,128.0,-3.3
1,Turismo,3045-9254,107.3,96.5,-10.8
1,Engenharia de Proteção Civil,3051-8397,,121.5,
1,Agronomia,3051-9003,124.7,123.0,-1.7
1,Enfermagem Veterinária,3051-9085,142.2,141.5,-0.7
1,Biotecnologia Alimentar,3051-L093,110.0,106.0,-4.0
1,Serviço Social,3052-9238,139.5,135.5,-4.0
1,Secretariado,3052-9485,115.3,110.5,-4.8
1,Desporto e Atividade Física,3052-9850,128.3,126.0,-2.3
1,Educação Básica,3052-9853,131.8,127.8,-4.0
1,Engenharia das Energias Renováveis,3053-8463,,96.0,
1,Engenharia Civil,3053-9089,,95.5,
1,Engenharia Eletrotécnica e das Telecomunicações,3053-9111,,95.2,
1,Engenharia Informática,3053-9119,120.8,119.2,-1.6
1,Gestão,3054-9147,112.6,105.0,-7.6
1,Solicitadoria,3054-9242,134.5,132.2,-2.3
1,Turismo,3054-9254,116.2,112.0,-4.2
1,Gestão Comercial,3054-L021,124.2,122.5,-1.7
1,Design de Interiores e Equipamento,3055-9725,151.5,154.0,2.5
1,Design de Moda e Têxtil,3055-9726,151.6,152.5,0.9
1,Design de Comunicação e Audiovisual,3055-L158,145.8,144.0,-1.8
1,Biotecnologia,3061-9016,143.2,138.5,-4.7
1,Enfermagem Veterinária,3061-9085,158.2,159.0,0.8
1,Ciências Florestais e Recursos Naturais,3061-L009,117.9,117.5,-0.4
1,Tecnologia Alimentar,3061-L015,116.2,113.0,-3.2
1,Tecnologia e Gestão Ambiental,3061-L024,112.0,99.0,-13.0
1,Turismo em Espaços Rurais e Naturais,3061-L178,116.5,113.0,-3.5
1,Animação Socioeducativa (regime pós-laboral),3062-8093,108.1,108.0,-0.1
1,Turismo (regime pós-laboral),3062-8114,122.9,121.0,-1.9
1,Comunicação Organizacional (regime pós-laboral),3062-8342,135.8,134.8,-1.0
1,Comunicação Social,3062-9054,158.1,158.5,0.4
1,Turismo,3062-9254,147.4,146.0,-1.4
1,Gerontologia Social,3062-9668,115.9,113.5,-2.4
1,Animação Socioeducativa,3062-9675,129.4,124.5,-4.9
1,Comunicação Organizacional,3062-9717,149.5,148.5,-1.0
1,Desporto e Lazer,3062-9731,140.0,140.5,0.5
1,Língua Gestual Portuguesa,3062-9774,109.7,111.2,1.5
1,Educação Básica,3062-9853,141.0,139.0,-2.0
1,Comunicação e Design Multimédia,3062-9894,152.0,147.8,-4.2
1,Arte e Design,3062-9898,160.3,159.0,-1.3
1,Gastronomia,3062-L095,129.3,129.0,-0.3
1,Finanças e Contabilidade,3063-8029,148.3,148.8,0.5
1,Secretariado de Direção e Administração,3063-8519,137.0,132.0,-5.0
1,Contabilidade e Auditoria,3063-9061,141.6,136.5,-5.1
1,Gestão de Empresas,3063-9152,156.0,157.2,1.2
1,Informática de Gestão,3063-9186,111.9,109.2,-2.7
1,Contabilidade e Gestão Pública,3063-9722,139.6,137.8,-1.8
1,Solicitadoria e Administração,3063-9801,149.7,148.0,-1.7
1,Marketing e Negócios Internacionais,3063-L023,150.5,150.5,0.0
1,Comércio e Relações Económicas Internacionais,3063-L056,144.2,142.5,-1.7
1,Engenharia Civil,3064-9089,137.3,133.5,-3.8
1,Engenharia e Gestão Industrial,3064-9104,139.3,134.0,-5.3
1,Engenharia Eletromecânica,3064-9105,114.6,113.0,-1.6
1,Engenharia Informática,3064-9119,136.4,134.2,-2.2
1,Engenharia Mecânica,3064-9123,123.9,124.5,0.6
1,Bioengenharia,3064-9540,131.7,131.0,-0.7
1,Engenharia Informática (Curso Europeu),3064-9770,130.6,127.0,-3.6
1,Engenharia Informática (regime pós-laboral),3064-9885,121.0,120.2,-0.8
1,Gestão Sustentável das Cidades,3064-L155,124.3,124.0,-0.3
1,Contabilidade e Administração,3065-9058,126.6,120.5,-6.1
1,Engenharia Informática,3065-9119,113.9,110.5,-3.4
1,Gestão,3065-9147,140.9,139.0,-1.9
1,Marketing,3065-9205,135.1,135.0,-0.1
1,Imagem Animada,3081-8337,146.8,147.5,0.7
1,Ciências da Comunicação,3081-9023,147.4,141.8,-5.6
1,Design de Comunicação,3081-9070,134.5,134.5,0.0
1,Educação Social,3081-9084,126.5,121.0,-5.5
1,Desporto,3081-9563,137.6,137.0,-0.6
1,Educação Básica,3081-9853,129.3,125.8,-3.5
1,Gestão,3082-9147,144.5,143.5,-1.0
1,Gestão (regime noturno),3082-9148,114.3,113.8,-0.5
1,Gestão Hoteleira,3082-9173,132.9,132.8,-0.1
1,Marketing,3082-9205,145.1,140.5,-4.6
1,Turismo,3082-9254,131.3,126.5,-4.8
1,Engenharia Civil,3083-9089,141.9,141.5,-0.4
1,Engenharia Mecânica,3083-9123,145.3,144.5,-0.8
1,Engenharia Eletrotécnica e de Computadores,3083-L209,,131.0,
1,Gestão,3087-9147,133.9,133.5,-0.4
1,Gestão (regime noturno),3087-9148,121.3,116.8,-4.5
1,Turismo,3087-9254,107.5,100.0,-7.5
1,Comunicação Multimédia,3091-8339,111.9,104.0,-7.9
1,Animação Sociocultural,3091-9005,113.3,112.0,-1.3
1,Desporto,3091-9563,129.4,127.5,-1.9
1,Comunicação e Relações Públicas,3091-9652,112.3,110.0,-2.3
1,Educação Básica,3091-9853,,110.5,
1,"Desporto, Condição Física e Saúde",3091-L034,120.7,121.5,0.8
1,Contabilidade,3092-9056,114.9,112.5,-2.4
1,Engenharia Civil,3092-9089,,97.0,
1,Engenharia Informática,3092-9119,153.4,152.5,-0.9
1,Engenharia Topográfica,3092-9128,,95.5,
1,Gestão,3092-9147,107.0,96.5,-10.5
1,Gestão de Recursos Humanos,3092-9157,115.2,113.5,-1.7
1,Marketing,3092-9205,120.9,115.0,-5.9
1,Energia e Ambiente,3092-9855,114.6,113.5,-1.1
1,Mecânica e Informática Industrial,3092-L196,119.9,116.5,-3.4
1,Gestão Hoteleira,3095-9173,124.2,122.0,-2.2
1,Turismo e Lazer,3095-9255,116.0,114.0,-2.0
1,Restauração e Catering,3095-9484,127.7,125.5,-2.2
1,Serviço Social (regime pós-laboral),3101-8014,122.8,122.5,-0.3
1,Educação Social,3101-9084,130.1,130.0,-0.1
1,Serviço Social,3101-9238,143.3,143.0,-0.3
1,Tradução e Interpretação: Português/Chinês - Chinês/Português,3101-9492,144.3,142.5,-1.8
1,Relações Humanas e Comunicação Organizacional,3101-9797,135.9,133.5,-2.4
1,Desporto e Bem-Estar,3101-9851,133.9,127.0,-6.9
1,Educação Básica,3101-9853,109.5,108.8,-0.7
1,Comunicação e Media,3101-L099,144.1,143.0,-1.1
1,Solicitadoria (regime pós-laboral),3102-8015,117.8,115.2,-2.6
1,Administração Pública,3102-9002,135.1,134.8,-0.3
1,Engenharia Civil,3102-9089,127.6,123.0,-4.6
1,Engenharia e Gestão Industrial,3102-9104,133.1,132.5,-0.6
1,Engenharia Eletrotécnica e de Computadores,3102-9112,120.2,116.8,-3.4
1,Engenharia Informática,3102-9119,142.0,139.2,-2.8
1,Engenharia Mecânica,3102-9123,117.7,112.5,-5.2
1,Gestão,3102-9147,142.6,143.2,0.6
1,Marketing,3102-9205,130.5,127.2,-3.3
1,Solicitadoria,3102-9242,141.7,135.5,-6.2
1,Contabilidade e Finanças,3102-9627,130.0,130.0,0.0
1,Engenharia da Energia e do Ambiente,3102-9648,,152.0,
1,Biomecânica,3102-9690,127.1,121.0,-6.1
1,Engenharia Automóvel,3102-9741,114.4,117.0,2.6
1,Engenharia Informática (regime pós-laboral),3102-9885,116.0,111.8,-4.2
1,Engenharia Mecânica (regime pós-laboral),3102-9886,,102.5,
1,Gestão (regime pós-laboral),3102-9991,123.1,125.2,2.1
1,Design Gráfico e Multimédia (regime pós-laboral),3103-8126,142.5,141.5,-1.0
1,Design de Produto - Cerâmica e Vidro,3103-8525,143.2,143.5,0.3
1,Artes Plásticas,3103-9007,153.2,153.5,0.3
1,Design Industrial,3103-9074,158.2,163.0,4.8
1,Teatro,3103-9243,145.1,144.0,-1.1
1,Som e Imagem,3103-9457,148.4,148.5,0.1
1,Design Gráfico e Multimédia,3103-9729,165.5,164.0,-1.5
1,Programação e Produção Cultural,3103-L127,128.4,129.0,0.6
1,Gestão de Eventos,3105-8514,111.0,99.5,-11.5
1,Biotecnologia,3105-9016,124.5,121.0,-3.5
1,Engenharia Alimentar,3105-9087,,122.5,
1,Gestão Turística e Hoteleira,3105-9178,108.7,95.5,-13.2
1,Marketing Turístico,3105-9207,113.6,108.0,-5.6
1,Turismo,3105-9254,126.5,120.0,-6.5
1,Animação Turística,3105-9848,111.9,97.0,-14.9
1,Gestão da Restauração e Catering,3105-L131,115.0,116.0,1.0
1,Artes Visuais e Tecnologias,3112-8307,155.5,154.0,-1.5
1,Animação Sociocultural,3112-9005,135.5,135.5,0.0
1,Educação Básica,3112-9853,134.3,130.0,-4.3
1,Educação Básica (regime pós-laboral),3112-9876,123.0,122.5,-0.5
1,Mediação Artística e Cultural,3112-L134,134.0,134.5,0.5
1,Relações Públicas e Comunicação Empresarial (regime pós-laboral),3113-8438,149.0,148.5,-0.5
1,Publicidade e Marketing (regime pós-laboral),3113-8439,154.5,154.0,-0.5
1,Audiovisual e Multimédia,3113-9010,159.0,158.5,-0.5
1,Jornalismo,3113-9191,163.0,161.2,-1.8
1,Publicidade e Marketing,3113-9222,165.0,163.0,-2.0
1,Relações Públicas e Comunicação Empresarial,3113-9231,160.5,161.0,0.5
1,Solicitadoria (regime pós-laboral),3117-8015,138.7,138.5,-0.2
1,Contabilidade e Administração,3117-9058,153.9,153.0,-0.9
1,Gestão,3117-9147,163.6,164.0,0.4
1,Solicitadoria,3117-9242,153.7,153.0,-0.7
1,Finanças Empresariais,3117-9476,157.9,158.5,0.6
1,Contabilidade e Administração (regime pós-laboral),3117-9870,131.6,123.0,-8.6
1,Finanças Empresariais (regime pós-laboral),3117-9889,134.3,131.5,-2.8
1,Gestão (regime pós-laboral),3117-9991,143.0,135.0,-8.0
1,Comércio e Negócios Internacionais (regime pós-laboral),3117-L035,136.0,131.8,-4.2
1,Engenharia Civil,3118-9089,115.5,112.5,-3.0
1,Engenharia Eletrónica e Telecomunicações e de Computadores,3118-9108,112.9,110.5,-2.4
1,Engenharia Eletrotécnica,3118-9109,113.7,108.8,-4.9
1,Engenharia Informática e de Computadores,3118-9121,132.5,129.5,-3.0
1,Engenharia Mecânica,3118-9123,133.3,131.0,-2.3
1,Engenharia Química e Biológica,3118-9126,115.2,107.5,-7.7
1,Engenharia Biomédica,3118-9455,151.8,151.5,-0.3
1,Engenharia Informática e Multimédia,3118-L052,126.0,122.5,-3.5
1,Tecnologias e Gestão Municipal,3118-L085,114.0,113.2,-0.8
1,Matemática Aplicada à Tecnologia e à Empresa,3118-L117,127.2,124.2,-3.0
1,"Engenharia Informática, Redes e Telecomunicações",3118-L119,134.4,133.8,-0.6
1,Serviço Social (regime pós-laboral),3121-8014,128.3,125.5,-2.8
1,Educação Social,3121-9084,116.0,109.5,-6.5
1,Serviço Social,3121-9238,131.2,130.0,-1.2
1,Turismo,3121-9254,112.3,98.0,-14.3
1,Jornalismo e Comunicação,3121-9773,125.1,126.0,0.9
1,Educação Básica,3121-9853,,126.2,
1,Línguas e Culturas Estrangeiras,3131-8002,158.4,159.0,0.6
1,Artes Visuais e Tecnologias Artísticas,3131-8264,158.3,159.0,0.7
1,Educação Social,3131-9084,152.7,152.5,-0.2
1,Desporto,3131-9563,157.6,163.5,5.9
1,Tradução e Interpretação em Língua Gestual Portuguesa,3131-9807,145.2,145.5,0.3
1,Educação Básica,3131-9853,157.5,158.8,1.3
1,Educação Musical,3131-9878,135.0,134.5,-0.5
1,Educação Social (regime pós-laboral),3131-9879,140.4,140.5,0.1
1,Marketing (regime pós-laboral),3134-8005,153.2,154.0,0.8
1,Assessoria e Tradução,3134-9009,156.1,152.0,-4.1
1,Ciências e Tecnologias da Documentação e Informação,3134-9043,140.6,139.8,-0.8
1,Comunicação Empresarial,3134-9053,168.4,181.5,13.1
1,Contabilidade e Administração,3134-9058,146.3,140.8,-5.5
1,Marketing,3134-9205,165.4,169.0,3.6
1,Recursos Humanos,3134-9227,160.3,158.0,-2.3
1,Comércio Internacional,3134-9716,163.1,161.0,-2.1
1,Assessoria e Tradução (regime pós-laboral),3134-9829,136.3,135.0,-1.3
1,Comércio Internacional (regime pós-laboral),3134-9866,142.7,139.0,-3.7
1,Comunicação Empresarial (regime pós-laboral),3134-9867,151.4,151.8,0.4
1,Contabilidade e Administração (regime pós-laboral),3134-9870,120.9,117.8,-3.1
1,Criatividade e Inovação Empresarial,3134-L070,157.1,155.0,-2.1
1,Engenharia de Sistemas,3135-8316,143.4,142.2,-1.2
1,Engenharia Civil,3135-9089,127.5,124.5,-3.0
1,Engenharia de Telecomunicações e Informática,3135-9098,141.2,141.0,-0.2
1,Engenharia e Gestão Industrial,3135-9104,181.4,184.5,3.1
1,Engenharia Eletrotécnica - Sistemas Elétricos de Energia,3135-9110,130.4,125.8,-4.6
1,Engenharia Eletrotécnica e de Computadores,3135-9112,140.6,139.5,-1.1
1,Engenharia Geotécnica e Geoambiente,3135-9117,133.3,134.5,1.2
1,Engenharia Informática,3135-9119,156.8,151.0,-5.8
1,Engenharia Mecânica,3135-9123,162.0,159.5,-2.5
1,Engenharia Química,3135-9125,160.8,159.0,-1.8
1,Engenharia Biomédica,3135-9455,178.7,182.0,3.3
1,Engenharia Mecânica Automóvel,3135-9936,153.2,152.5,-0.7
1,Biorrecursos,3135-L089,156.0,156.5,0.5
1,Solicitadoria (regime pós-laboral),3138-8015,137.0,136.0,-1.0
1,Ciências Empresariais (regime pós-laboral),3138-8097,145.8,146.0,0.2
1,Sistemas de Informação para Gestão,3138-8288,128.3,128.5,0.2
1,Segurança Informática em Redes de Computadores,3138-8398,131.0,130.8,-0.2
1,Ciências Empresariais,3138-9045,159.2,172.8,13.6
1,Engenharia Informática,3138-9119,139.7,134.2,-5.5
1,Solicitadoria,3138-9242,166.9,186.0,19.1
1,Gestão Industrial e Logística,3138-L030,150.6,150.5,-0.1
1,Segurança do Trabalho e Ambiente,3138-L091,133.3,132.0,-1.3
1,Gestão das Atividades Turísticas (regime pós-laboral),3139-8442,128.7,127.0,-1.7
1,Gestão e Administração Hoteleira,3139-9164,154.2,149.0,-5.2
1,Gestão das Atividades Turísticas,3139-9921,155.0,154.0,-1.0
1,Gestão da Restauração e Catering,3139-L131,133.5,132.0,-1.5
1,Agronomia (regime pós-laboral),3141-8419,,99.5,
1,Agronomia,3141-9003,105.0,95.5,-9.5
1,Zootecnia,3141-L003,113.3,107.0,-6.3
1,Qualidade Alimentar e Nutrição Humana,3141-L080,120.4,118.5,-1.9
1,Educação Social,3142-9084,116.6,114.5,-2.1
1,Educação Básica,3142-9853,107.4,102.8,-4.6
1,Educação Ambiental e Turismo de Natureza,3142-L130,113.6,111.0,-2.6
1,Produção Multimédia em Educação,3142-L179,116.4,115.0,-1.4
1,Gestão de Empresas,3143-9152,127.7,127.0,-0.7
1,Gestão de Marketing,3143-9156,129.7,126.5,-3.2
1,Informática,3143-9185,118.3,116.5,-1.8
1,Contabilidade e Fiscalidade,3143-9498,110.5,103.0,-7.5
1,Negócios Internacionais,3143-9785,115.7,115.8,0.1
1,Gestão de Empresas (regime pós-laboral),3143-9994,97.0,99.0,2.0
1,Desporto de Natureza e Turismo Ativo,3145-9730,127.4,127.5,0.1
1,Gestão das Organizações Desportivas,3145-9763,142.2,143.0,0.8
1,Treino Desportivo,3145-9808,136.8,137.0,0.2
1,Atividade Física e Estilos de Vida Saudáveis,3145-L008,135.4,137.0,1.6
1,"Desporto, Condição Física e Saúde",3145-L034,136.6,136.0,-0.6
1,Animação Sociocultural,3151-9005,130.4,130.5,0.1
1,Comunicação Social,3151-9054,151.0,95.0,-56.0
1,Desporto,3151-9563,133.0,132.5,-0.5
1,Tradução e Interpretação de Língua Gestual Portuguesa,3151-9633,143.4,144.5,1.1
1,Educação Básica,3151-9853,114.2,111.2,-3.0
1,Tecnologias de Energia,3152-8515,127.3,127.0,-0.3
1,"Engenharia de Automação, Controlo e Instrumentação",3152-9092,,112.0,
1,Engenharia Eletrotécnica e de Computadores,3152-9112,127.1,123.8,-3.3
1,Engenharia Informática,3152-9119,132.3,131.0,-1.3
1,Engenharia Mecânica,3152-9123,119.6,119.0,-0.6
1,Tecnologia e Gestão Industrial (regime noturno),3152-9862,117.5,115.0,-2.5
1,Tecnologia Biomédica,3152-L069,140.7,141.0,0.3
1,Tecnologias do Ambiente e do Mar,3152-L124,105.8,105.5,-0.3
1,Gestão de Recursos Humanos (regime pós-laboral),3153-8111,127.6,125.0,-2.6
1,Gestão de Recursos Humanos,3153-9157,148.7,147.5,-1.2
1,Marketing,3153-9205,151.0,151.0,0.0
1,Contabilidade e Finanças,3153-9627,141.5,140.0,-1.5
1,Contabilidade e Finanças (regime noturno),3153-9628,121.2,120.2,-1.0
1,Gestão da Distribuição e da Logística,3153-9629,138.1,135.5,-2.6
1,Gestão de Sistemas de Informação,3153-9630,132.4,130.2,-2.2
1,Gestão da Distribuição e da Logística (regime pós-laboral),3153-9993,111.7,108.0,-3.7
1,Biotecnologia,3154-9016,144.5,145.5,1.0
1,Engenharia Civil,3154-9089,,160.0,
1,Engenharia Civil (regime noturno),3154-9090,148.4,151.0,2.6
1,Bioinformática,3154-9687,121.6,120.0,-1.6
1,Tecnologias do Petróleo,3154-L100,105.0,105.5,0.5
1,Enfermagem,3155-9500,158.4,159.5,1.1
1,Fisioterapia,3155-9504,168.2,192.0,23.8
1,Terapia da Fala,3155-9890,143.4,143.5,0.1
1,Agronomia,3161-9003,97.0,97.0,0.0
1,Biotecnologia,3161-9016,134.8,134.5,-0.3
1,Enfermagem Veterinária,3161-9085,154.6,153.5,-1.1
1,Engenharia do Ambiente e Geoinformática,3161-L164,,135.0,
1,Educação Social Gerontológica,3162-9473,115.4,111.0,-4.4
1,Educação Básica,3162-9853,113.6,111.5,-2.1
1,Artes Plásticas e Tecnologias Artísticas,3162-L122,122.5,118.5,-4.0
1,Engenharia da Computação Gráfica e Multimédia,3163-8407,,97.5,
1,Engenharia Alimentar,3163-9087,,123.0,
1,Engenharia Informática,3163-9119,112.6,112.2,-0.4
1,Engenharia Mecânica,3163-9123,141.3,141.0,-0.3
1,Gestão,3163-9147,149.6,147.5,-2.1
1,Gestão (regime noturno),3163-9148,95.0,95.5,0.5
1,Turismo,3163-9254,133.1,133.0,-0.1
1,Design de Ambientes,3163-9723,132.2,129.5,-2.7
1,Design do Produto,3163-9727,138.4,137.5,-0.9
1,Engenharia Civil e do Ambiente,3163-9743,,131.5,
1,Engenharia Mecatrónica,3163-9751,143.3,141.0,-2.3
1,Engenharia de Redes e Sistemas de Computadores,3163-L153,122.1,122.5,0.4
1,Gestão da Distribuição e Logística,3164-8464,109.3,95.5,-13.8
1,Organização e Gestão Empresariais,3164-8516,128.8,126.0,-2.8
1,Contabilidade e Fiscalidade,3164-9498,122.4,120.5,-1.9
1,Marketing e Comunicação Empresarial,3164-9664,141.5,133.5,-8.0
1,Desporto e Lazer,3165-9731,140.4,141.0,0.6
1,Comunicação Social,3181-9054,115.9,117.0,1.1
1,Educação Social,3181-9084,121.1,120.5,-0.6
1,Artes Plásticas e Multimédia,3181-9347,122.8,117.5,-5.3
1,Desporto e Atividade Física,3181-9850,138.9,137.5,-1.4
1,Educação Básica,3181-9853,113.8,113.0,-0.8
1,Publicidade e Relações Públicas,3181-9930,125.9,124.0,-1.9
1,Gestão Industrial,3182-8296,118.5,115.5,-3.0
1,Tecnologia e Design de Mobiliário,3182-8517,117.9,114.5,-3.4
1,Contabilidade,3182-9056,117.2,113.2,-4.0
1,Engenharia Civil,3182-9089,165.3,166.5,1.2
1,Engenharia Eletrotécnica,3182-9109,131.6,131.0,-0.6
1,Engenharia Informática,3182-9119,112.6,109.0,-3.6
1,Engenharia Mecânica,3182-9123,121.6,119.5,-2.1
1,Gestão de Empresas,3182-9152,136.1,133.0,-3.1
1,Marketing,3182-9205,141.9,139.0,-2.9
1,Turismo,3182-9254,116.3,110.5,-5.8
1,Tecnologias e Design de Multimédia,3182-9491,115.8,114.0,-1.8
1,Gestão de Empresas (regime pós-laboral),3182-9994,103.2,95.0,-8.2
1,Enfermagem Veterinária,3185-9085,147.0,148.0,1.0
1,Engenharia Agronómica,3185-9086,139.1,136.5,-2.6
1,Engenharia Alimentar,3185-9087,,96.0,
1,Engenharia Zootécnica,3185-9129,123.2,121.5,-1.7
1,Engenharia Informática e Telecomunicações,3186-9122,120.2,115.2,-5.0
1,Gestão e Informática,3186-9168,109.3,97.0,-12.3
1,"Gestão Turística, Cultural e Patrimonial",3186-9179,115.1,113.0,-2.1
1,Serviço Social,3186-9238,137.5,136.5,-1.0
1,Secretariado de Administração,3186-L116,109.7,97.5,-12.2
1,Contabilidade,3241-9056,125.0,123.5,-1.5
1,Gestão de Empresas,3241-9152,111.6,112.2,0.6
1,Gestão de Recursos Humanos e Comportamento Organizacional,3241-9640,110.0,103.0,-7.0
1,Turismo e Gestão do Património Cultural,3241-L207,113.6,100.0,-13.6
