Fase,Curso,Codigo,Nota_Real,Nota_Simulada,Erro
1,Engenharia das Energias Renováveis,3053-8463,,106.5,
1,Engenharia Civil,3053-9089,,95.5,
1,Engenharia Eletrotécnica e das Telecomunicações,3053-9111,118.8,113.8,-5.0
1,Engenharia Informática,3053-9119,112.0,112.0,0.0
1,Gestão,3054-9147,119.7,125.5,5.8
1,Solicitadoria,3054-9242,105.2,106.0,0.8
1,Gestão Comercial,3054-L021,111.0,110.5,-0.5
1,Design de Interiores e Equipamento,3055-9725,115.2,111.5,-3.7
1,Design de Moda e Têxtil,3055-9726,134.1,133.5,-0.6
1,Design de Comunicação e Audiovisual,3055-L158,122.8,126.2,3.4
1,Biotecnologia,3061-9016,118.1,119.0,0.9
1,Ciências Florestais e Recursos Naturais,3061-L009,114.7,116.5,1.8
1,Tecnologia Alimentar,3061-L015,109.8,113.0,3.2
1,Tecnologia e Gestão Ambiental,3061-L024,95.0,98.5,3.5
1,Turismo em Espaços Rurais e Naturais,3061-L178,104.7,110.5,5.8
1,Animação Socioeducativa (regime pós-laboral),3062-8093,101.1,102.5,1.4
1,Turismo (regime pós-laboral),3062-8114,127.0,129.0,2.0
1,Comunicação Organizacional (regime pós-laboral),3062-8342,125.9,128.5,2.6
1,Comunicação Social,3062-9054,141.4,145.0,3.6
1,Turismo,3062-9254,139.8,145.0,5.2
1,Gerontologia Social,3062-9668,110.8,113.5,2.7
1,Animação Socioeducativa,3062-9675,119.1,122.5,3.4
1,Comunicação Organizacional,3062-9717,136.7,138.5,1.8
1,Desporto e Lazer,3062-9731,121.4,123.0,1.6
1,Língua Gestual Portuguesa,3062-9774,109.0,111.5,2.5
1,Educação Básica,3062-9853,113.4,109.2,-4.2
1,Comunicação e Design Multimédia,3062-9894,146.1,171.0,24.9
1,Arte e Design,3062-9898,151.1,150.0,-1.1
1,Gastronomia,3062-L095,112.1,112.5,0.4
1,Secretariado de Direção e Administração,3063-8519,127.5,129.0,1.5
1,Contabilidade e Auditoria,3063-9061,125.4,126.5,1.1
1,Gestão de Empresas,3063-9152,139.1,135.2,-3.9
1,Informática de Gestão,3063-9186,109.7,105.8,-3.9
1,Contabilidade e Gestão Pública,3063-9722,122.0,123.5,1.5
1,Solicitadoria e Administração,3063-9801,134.6,137.0,2.4
1,Marketing e Negócios Internacionais,3063-L023,135.2,137.0,1.8
1,Comércio e Relações Económicas Internacionais,3063-L056,126.9,127.8,0.9
1,Engenharia Civil,3064-9089,,116.5,
1,Engenharia e Gestão Industrial,3064-9104,131.5,134.0,2.5
1,Engenharia Eletromecânica,3064-9105,111.0,109.5,-1.5
1,Engenharia Informática,3064-9119,125.6,125.0,-0.6
1,Engenharia Mecânica,3064-9123,108.4,104.0,-4.4
1,Bioengenharia,3064-9540,116.2,117.0,0.8
1,Engenharia Informática (Curso Europeu),3064-9770,111.9,111.8,-0.1
1,Engenharia Informática (regime pós-laboral),3064-9885,118.1,119.8,1.7
1,Gestão Sustentável das Cidades,3064-L155,117.5,120.5,3.0
1,Contabilidade e Administração,3065-9058,101.0,103.0,2.0
1,Engenharia Informática,3065-9119,107.1,107.0,-0.1
1,Gestão,3065-9147,132.0,133.5,1.5
1,Imagem Animada,3081-8337,128.4,131.0,2.6
1,Ciências da Comunicação,3081-9023,128.9,130.2,1.3
1,Design de Comunicação,3081-9070,115.1,114.5,-0.6
1,Educação Social,3081-9084,116.5,120.0,3.5
1,Desporto,3081-9563,116.1,116.5,0.4
1,Educação Básica,3081-9853,135.8,140.2,4.4
1,Gestão,3082-9147,116.8,115.5,-1.3
1,Gestão (regime noturno),3082-9148,107.2,108.8,1.6
1,Gestão Hoteleira,3082-9173,121.5,121.0,-0.5
1,Marketing,3082-9205,120.7,118.5,-2.2
1,Turismo,3082-9254,125.2,129.0,3.8
1,Engenharia Civil,3083-9089,,107.5,
1,Engenharia Mecânica,3083-9123,121.2,122.5,1.3
1,Gestão,3087-9147,104.2,101.2,-3.0
1,Gestão (regime noturno),3087-9148,,95.0,
1,Turismo,3087-9254,116.8,120.0,3.2
1,Comunicação Multimédia,3091-8339,110.4,115.0,4.6
1,Animação Sociocultural,3091-9005,111.1,113.0,1.9
1,Desporto,3091-9563,95.0,98.0,3.0
1,Comunicação e Relações Públicas,3091-9652,99.6,102.0,2.4
1,Educação Básica,3091-9853,,101.2,
1,Contabilidade,3092-9056,106.1,108.5,2.4
1,Engenharia Civil,3092-9089,,122.0,
1,Engenharia Informática,3092-9119,115.4,117.0,1.6
1,Engenharia Topográfica,3092-9128,,97.0,
1,Gestão,3092-9147,95.0,98.0,3.0
1,Gestão de Recursos Humanos,3092-9157,105.2,106.0,0.8
1,Marketing,3092-9205,104.8,104.5,-0.3
1,Energia e Ambiente,3092-9855,117.5,118.5,1.0
1,Gestão Hoteleira,3095-9173,107.0,105.0,-2.0
1,Turismo e Lazer,3095-9255,109.7,109.5,-0.2
1,Restauração e Catering,3095-9484,107.0,108.5,1.5
1,Serviço Social (regime pós-laboral),3101-8014,108.2,109.5,1.3
1,Educação Social,3101-9084,115.2,118.0,2.8
1,Serviço Social,3101-9238,122.4,124.0,1.6
1,Tradução e Interpretação: Português/Chinês - Chinês/Português,3101-9492,140.9,152.0,11.1
1,Relações Humanas e Comunicação Organizacional,3101-9797,120.4,122.0,1.6
1,Desporto e Bem-Estar,3101-9851,116.5,118.5,2.0
1,Educação Básica,3101-9853,113.4,112.0,-1.4
1,Comunicação e Media,3101-L099,122.8,123.0,0.2
1,Solicitadoria (regime pós-laboral),3102-8015,102.4,104.0,1.6
1,Administração Pública,3102-9002,120.4,121.0,0.6
1,Engenharia Civil,3102-9089,,101.5,
1,Engenharia e Gestão Industrial,3102-9104,114.7,114.5,-0.2
1,Engenharia Eletrotécnica e de Computadores,3102-9112,163.2,200.0,36.8
1,Engenharia Informática,3102-9119,120.3,119.2,-1.1
1,Engenharia Mecânica,3102-9123,106.9,104.0,-2.9
1,Gestão,3102-9147,128.6,126.8,-1.8
1,Marketing,3102-9205,113.5,113.0,-0.5
1,Solicitadoria,3102-9242,122.8,124.5,1.7
1,Contabilidade e Finanças,3102-9627,104.8,104.8,0.0
1,Engenharia da Energia e do Ambiente,3102-9648,119.2,119.5,0.3
1,Biomecânica,3102-9690,111.3,111.5,0.2
1,Engenharia Automóvel,3102-9741,113.2,114.0,0.8
1,Engenharia Informática (regime pós-laboral),3102-9885,105.5,106.0,0.5
1,Engenharia Mecânica (regime pós-laboral),3102-9886,,114.0,
1,Gestão (regime pós-laboral),3102-9991,111.8,112.8,1.0
1,Design Gráfico e Multimédia (regime pós-laboral),3103-8126,122.3,122.5,0.2
1,Design de Produto - Cerâmica e Vidro,3103-8525,118.3,118.5,0.2
1,Artes Plásticas,3103-9007,130.7,127.0,-3.7
1,Design Industrial,3103-9074,134.5,134.5,0.0
1,Teatro,3103-9243,134.5,135.5,1.0
1,Som e Imagem,3103-9457,123.2,124.0,0.8
1,Design Gráfico e Multimédia,3103-9729,143.5,136.5,-7.0
1,Programação e Produção Cultural,3103-L127,107.1,109.0,1.9
1,Gestão de Eventos,3105-8514,105.8,108.0,2.2
1,Biotecnologia,3105-9016,104.8,107.0,2.2
1,Engenharia Alimentar,3105-9087,,113.5,
1,Gestão Turística e Hoteleira,3105-9178,114.8,120.0,5.2
1,Marketing Turístico,3105-9207,104.0,106.0,2.0
1,Turismo,3105-9254,123.4,129.5,6.1
1,Animação Turística,3105-9848,110.0,114.0,4.0
1,Gestão da Restauração e Catering,3105-L131,112.8,116.0,3.2
1,Artes Visuais e Tecnologias,3112-8307,129.0,129.5,0.5
1,Animação Sociocultural,3112-9005,112.0,112.5,0.5
1,Educação Básica,3112-9853,104.3,96.0,-8.3
1,Educação Básica (regime pós-laboral),3112-9876,105.0,106.8,1.8
1,Mediação Artística e Cultural,3112-L134,116.0,118.0,2.0
1,Relações Públicas e Comunicação Empresarial (regime pós-laboral),3113-8438,138.5,139.5,1.0
1,Publicidade e Marketing (regime pós-laboral),3113-8439,143.0,146.0,3.0
1,Audiovisual e Multimédia,3113-9010,144.0,144.5,0.5
1,Jornalismo,3113-9191,152.5,172.5,20.0
1,Publicidade e Marketing,3113-9222,152.5,155.2,2.7
1,Relações Públicas e Comunicação Empresarial,3113-9231,147.5,154.5,7.0
1,Solicitadoria (regime pós-laboral),3117-8015,120.0,121.0,1.0
1,Contabilidade e Administração,3117-9058,139.9,137.5,-2.4
1,Gestão,3117-9147,152.0,158.0,6.0
1,Solicitadoria,3117-9242,140.0,140.5,0.5
1,Finanças Empresariais,3117-9476,145.9,147.8,1.9
1,Contabilidade e Administração (regime pós-laboral),3117-9870,119.5,123.0,3.5
1,Finanças Empresariais (regime pós-laboral),3117-9889,127.0,130.2,3.2
1,Gestão (regime pós-laboral),3117-9991,136.9,139.5,2.6
1,Comércio e Negócios Internacionais (regime pós-laboral),3117-L035,126.7,129.5,2.8
1,Engenharia Civil,3118-9089,101.4,104.5,3.1
1,Engenharia Eletrónica e Telecomunicações e de Computadores,3118-9108,112.3,112.5,0.2
1,Engenharia Eletrotécnica,3118-9109,105.8,101.8,-4.0
1,Engenharia Informática e de Computadores,3118-9121,126.0,123.2,-2.8
1,Engenharia Mecânica,3118-9123,121.7,119.5,-2.2
1,Engenharia Química e Biológica,3118-9126,119.8,123.5,3.7
1,Engenharia Biomédica,3118-9455,133.2,136.5,3.3
1,Engenharia Informática e Multimédia,3118-L052,125.0,126.5,1.5
1,Tecnologias e Gestão Municipal,3118-L085,113.0,115.8,2.8
1,Matemática Aplicada à Tecnologia e à Empresa,3118-L117,128.0,132.2,4.2
1,"Engenharia Informática, Redes e Telecomunicações",3118-L119,128.2,132.0,3.8
1,Serviço Social (regime pós-laboral),3121-8014,,121.5,
1,Serviço Social,3121-9238,96.0,100.5,4.5
1,Turismo,3121-9254,110.4,115.0,4.6
1,Jornalismo e Comunicação,3121-9773,104.2,107.5,3.3
1,Educação Básica,3121-9853,,116.2,
1,Línguas e Culturas Estrangeiras,3131-8002,143.9,139.0,-4.9
1,Artes Visuais e Tecnologias Artísticas,3131-8264,148.8,146.0,-2.8
1,Educação Social,3131-9084,140.8,141.0,0.2
1,Tradução e Interpretação em Língua Gestual Portuguesa,3131-9807,123.9,124.5,0.6
1,Educação Básica,3131-9853,131.9,129.8,-2.1
1,Educação Musical,3131-9878,113.0,113.5,0.5
1,Educação Social (regime pós-laboral),3131-9879,120.0,121.5,1.5
1,Marketing (regime pós-laboral),3134-8005,136.0,134.5,-1.5
1,Assessoria e Tradução,3134-9009,152.5,183.5,31.0
1,Ciências e Tecnologias da Documentação e Informação,3134-9043,141.4,148.0,6.6
1,Comunicação Empresarial,3134-9053,153.5,155.0,1.5
1,Contabilidade e Administração,3134-9058,143.7,152.2,8.5
1,Marketing,3134-9205,150.0,142.5,-7.5
1,Recursos Humanos,3134-9227,146.9,142.5,-4.4
1,Comércio Internacional,3134-9716,156.1,170.8,14.7
1,Assessoria e Tradução (regime pós-laboral),3134-9829,137.1,139.0,1.9
1,Comércio Internacional (regime pós-laboral),3134-9866,128.7,128.5,-0.2
1,Comunicação Empresarial (regime pós-laboral),3134-9867,133.8,133.0,-0.8
1,Contabilidade e Administração (regime pós-laboral),3134-9870,126.7,131.5,4.8
1,Criatividade e Inovação Empresarial,3134-L070,143.1,143.0,-0.1
1,Engenharia de Sistemas,3135-8316,143.6,148.5,4.9
1,Engenharia Civil,3135-9089,125.6,129.5,3.9
1,Engenharia e Gestão Industrial,3135-9104,174.1,200.0,25.9
1,Engenharia Eletrotécnica - Sistemas Elétricos de Energia,3135-9110,134.5,138.5,4.0
1,Engenharia Eletrotécnica e de Computadores,3135-9112,141.3,145.8,4.5
1,Engenharia Geotécnica e Geoambiente,3135-9117,114.9,116.5,1.6
1,Engenharia Informática,3135-9119,152.3,155.5,3.2
1,Engenharia Mecânica,3135-9123,156.5,164.5,8.0
1,Engenharia Química,3135-9125,153.8,159.0,5.2
1,Engenharia Biomédica,3135-9455,170.1,199.5,29.4
1,Engenharia Mecânica Automóvel,3135-9936,141.4,145.5,4.1
1,Biorrecursos,3135-L089,143.1,146.2,3.1
1,Solicitadoria (regime pós-laboral),3138-8015,125.2,126.5,1.3
1,Ciências Empresariais (regime pós-laboral),3138-8097,126.1,126.8,0.7
1,Sistemas de Informação para Gestão,3138-8288,114.1,116.0,1.9
1,Segurança Informática em Redes de Computadores,3138-8398,121.0,122.5,1.5
1,Ciências Empresariais,3138-9045,147.3,137.5,-9.8
1,Engenharia Informática,3138-9119,128.9,130.8,1.9
1,Solicitadoria,3138-9242,145.8,137.0,-8.8
1,Gestão Industrial e Logística,3138-L030,139.9,136.5,-3.4
1,Segurança do Trabalho e Ambiente,3138-L091,122.3,124.0,1.7
1,Gestão das Atividades Turísticas (regime pós-laboral),3139-8442,127.9,130.0,2.1
1,Gestão e Administração Hoteleira,3139-9164,161.5,200.0,38.5
1,Gestão das Atividades Turísticas,3139-9921,147.8,177.5,29.7
1,Gestão da Restauração e Catering,3139-L131,134.3,136.5,2.2
1,Agronomia (regime pós-laboral),3141-8419,,98.5,
1,Agronomia,3141-9003,95.0,98.5,3.5
1,Educação Social,3142-9084,95.0,98.8,3.8
1,Educação Básica,3142-9853,,117.0,
1,Educação Ambiental e Turismo de Natureza,3142-L130,108.6,112.5,3.9
1,Produção Multimédia em Educação,3142-L179,140.6,176.0,35.4
1,Gestão de Empresas,3143-9152,98.9,95.0,-3.9
1,Informática,3143-9185,111.3,108.5,-2.8
1,Contabilidade e Fiscalidade,3143-9498,97.0,100.0,3.0
1,Negócios Internacionais,3143-9785,104.6,105.5,0.9
1,Gestão de Empresas (regime pós-laboral),3143-9994,105.4,105.0,-0.4
1,Desporto de Natureza e Turismo Ativo,3145-9730,109.2,111.5,2.3
1,Gestão das Organizações Desportivas,3145-9763,95.0,98.0,3.0
1,Treino Desportivo,3145-9808,102.4,95.8,-6.6
1,Atividade Física e Estilos de Vida Saudáveis,3145-L008,106.2,107.5,1.3
1,"Desporto, Condição Física e Saúde",3145-L034,111.6,112.0,0.4
1,Comunicação Social,3151-9054,132.8,95.0,-37.8
1,Desporto,3151-9563,116.6,117.0,0.4
1,Tradução e Interpretação de Língua Gestual Portuguesa,3151-9633,108.0,108.5,0.5
1,Educação Básica,3151-9853,106.4,103.0,-3.4
1,Tecnologias de Energia,3152-8515,111.5,114.0,2.5
1,"Engenharia de Automação, Controlo e Instrumentação",3152-9092,142.6,147.0,4.4
1,Engenharia Eletrotécnica e de Computadores,3152-9112,111.1,110.5,-0.6
1,Engenharia Informática,3152-9119,124.3,125.5,1.2
1,Engenharia Mecânica,3152-9123,113.4,115.0,1.6
1,Tecnologia e Gestão Industrial (regime noturno),3152-9862,106.1,104.0,-2.1
1,Tecnologia Biomédica,3152-L069,104.1,106.0,1.9
1,Tecnologias do Ambiente e do Mar,3152-L124,110.0,111.0,1.0
1,Gestão de Recursos Humanos (regime pós-laboral),3153-8111,115.2,119.0,3.8
1,Gestão de Recursos Humanos,3153-9157,129.3,129.0,-0.3
1,Marketing,3153-9205,131.4,131.5,0.1
1,Contabilidade e Finanças,3153-9627,117.9,119.5,1.6
1,Contabilidade e Finanças (regime noturno),3153-9628,104.3,99.8,-4.5
1,Gestão da Distribuição e da Logística,3153-9629,118.1,120.8,2.7
1,Gestão de Sistemas de Informação,3153-9630,121.0,122.0,1.0
1,Gestão da Distribuição e da Logística (regime pós-laboral),3153-9993,102.0,104.0,2.0
1,Biotecnologia,3154-9016,111.3,110.5,-0.8
1,Engenharia Civil,3154-9089,,104.5,
1,Engenharia Civil (regime noturno),3154-9090,,101.0,
1,Bioinformática,3154-9687,110.6,114.0,3.4
1,Tecnologias do Petróleo,3154-L100,121.0,124.5,3.5
1,Enfermagem,3155-9500,135.6,136.0,0.4
1,Fisioterapia,3155-9504,150.6,179.5,28.9
1,Terapia da Fala,3155-9890,113.0,112.5,-0.5
1,Agronomia,3161-9003,121.5,119.0,-2.5
1,Biotecnologia,3161-9016,117.8,117.0,-0.8
1,Enfermagem Veterinária,3161-9085,113.7,110.5,-3.2
1,Engenharia do Ambiente e Geoinformática,3161-L164,,96.0,
1,Educação Social Gerontológica,3162-9473,113.6,115.0,1.4
1,Educação Básica,3162-9853,107.8,107.0,-0.8
1,Artes Plásticas e Tecnologias Artísticas,3162-L122,117.1,117.0,-0.1
1,Engenharia da Computação Gráfica e Multimédia,3163-8407,121.7,122.5,0.8
1,Engenharia Alimentar,3163-9087,,100.0,
1,Engenharia Informática,3163-9119,108.8,108.5,-0.3
1,Engenharia Mecânica,3163-9123,118.4,118.0,-0.4
1,Gestão,3163-9147,139.1,141.0,1.9
1,Gestão (regime noturno),3163-9148,105.0,102.0,-3.0
1,Turismo,3163-9254,132.9,135.5,2.6
1,Design de Ambientes,3163-9723,138.0,139.0,1.0
1,Design do Produto,3163-9727,127.9,126.5,-1.4
1,Engenharia Civil e do Ambiente,3163-9743,,114.5,
1,Engenharia Mecatrónica,3163-9751,,120.0,
1,Engenharia de Redes e Sistemas de Computadores,3163-L153,115.8,116.2,0.4
1,Gestão da Distribuição e Logística,3164-8464,108.7,112.0,3.3
1,Organização e Gestão Empresariais,3164-8516,124.2,127.0,2.8
1,Contabilidade e Fiscalidade,3164-9498,114.6,118.0,3.4
1,Marketing e Comunicação Empresarial,3164-9664,128.2,127.5,-0.7
1,Desporto e Lazer,3165-9731,100.9,95.0,-5.9
1,Comunicação Social,3181-9054,112.4,112.0,-0.4
1,Educação Social,3181-9084,101.6,95.2,-6.4
1,Artes Plásticas e Multimédia,3181-9347,113.2,116.0,2.8
1,Desporto e Atividade Física,3181-9850,120.5,122.5,2.0
1,Educação Básica,3181-9853,134.8,139.2,4.4
1,Publicidade e Relações Públicas,3181-9930,115.2,115.0,-0.2
1,Gestão Industrial,3182-8296,108.5,106.0,-2.5
1,Tecnologia e Design de Mobiliário,3182-8517,126.7,124.5,-2.2
1,Contabilidade,3182-9056,115.2,114.5,-0.7
1,Engenharia Civil,3182-9089,130.1,126.5,-3.6
1,Engenharia Eletrotécnica,3182-9109,129.5,129.0,-0.5
1,Engenharia Informática,3182-9119,110.1,110.2,0.1
1,Engenharia Mecânica,3182-9123,134.3,136.5,2.2
1,Gestão de Empresas,3182-9152,120.0,115.0,-5.0
1,Marketing,3182-9205,119.1,117.2,-1.9
1,Turismo,3182-9254,126.0,128.5,2.5
1,Tecnologias e Design de Multimédia,3182-9491,106.1,96.0,-10.1
1,Gestão de Empresas (regime pós-laboral),3182-9994,102.5,102.0,-0.5
1,Enfermagem Veterinária,3185-9085,109.1,107.0,-2.1
1,Engenharia Agronómica,3185-9086,131.0,133.5,2.5
1,Engenharia Informática e Telecomunicações,3186-9122,95.0,96.8,1.8
1,Gestão e Informática,3186-9168,117.6,121.0,3.4
1,"Gestão Turística, Cultural e Patrimonial",3186-9179,112.4,113.5,1.1
1,Serviço Social,3186-9238,115.2,117.5,2.3
1,Secretariado de Administração,3186-L116,108.7,107.0,-1.7
1,Contabilidade,3241-9056,113.7,114.0,0.3
1,Gestão de Empresas,3241-9152,105.0,102.5,-2.5
1,Gestão de Recursos Humanos e Comportamento Organizacional,3241-9640,100.9,105.0,4.1
1,Engenharia Eletrotécnica e de Computadores,3242-9112,,127.5,
1,Engenharia Informática,3242-9119,110.6,108.2,-2.4
1,Conservação e Restauro,3242-9380,110.7,112.0,1.3
1,Design e Tecnologia das Artes Gráficas,3242-9644,109.0,105.5,-3.5
1,Fotografia,3242-9645,104.9,109.0,4.1
1,Tecnologia Química,3242-L142,,102.5,
1,Engenharia Mecânica,3243-9123,,114.0,
1,Informática e Tecnologias Multimédia,3243-L143,,118.8,
1,Design,3331-9069,144.1,175.0,30.9
1,Multimédia,3331-9213,172.0,200.0,28.0
1,Fotografia,3331-9645,135.5,131.0,-4.5
1,Tecnologias e Sistemas de Informação para a Web,3331-L071,116.5,117.5,1.0
1,Artes Plásticas,5402-9007,162.0,192.0,30.0
1,Design de Comunicação,5402-9070,173.5,200.0,26.5
1,Serviço Social (regime pós-laboral),6800-8014,131.0,130.0,-1.0
1,Finanças e Contabilidade,6800-8029,149.5,150.0,0.5
1,Sociologia (regime pós-laboral),6800-8109,119.0,119.5,0.5
1,Informática e Gestão de Empresas (regime pós-laboral),6800-8366,134.0,134.2,0.2
1,Ciência Política,6800-9019,153.0,153.5,0.5
1,Economia,6800-9081,157.5,157.0,-0.5
1,Engenharia de Telecomunicações e Informática,6800-9098,126.5,127.8,1.3
1,Engenharia Informática,6800-9119,151.0,150.2,-0.8
1,Gestão,6800-9147,162.0,161.5,-0.5
1,Gestão de Marketing,6800-9156,151.5,150.5,-1.0
1,Gestão de Recursos Humanos,6800-9157,162.0,189.0,27.0
1,Informática e Gestão de Empresas,6800-9189,144.5,143.5,-1.0
1,Psicologia,6800-9219,155.0,152.0,-3.0
1,Sociologia,6800-9240,133.5,130.0,-3.5
1,Arquitetura,6800-9257,143.0,139.0,-4.0
1,Antropologia,6800-9448,121.5,121.5,0.0
1,Engenharia Informática (regime pós-laboral),6800-9885,133.0,135.0,2.0
1,História Moderna e Contemporânea,6800-9927,119.5,117.5,-2.0
1,Gestão Industrial e Logística,6800-L030,150.3,152.0,1.7
1,Enfermagem,7001-9500,131.2,128.5,-2.7
1,Enfermagem,7002-9500,135.8,133.5,-2.3
1,Enfermagem,7003-9500,144.0,142.0,-2.0
1,Terapia Ocupacional,7005-8138,109.0,110.5,1.5
1,Enfermagem,7005-9500,124.0,127.0,3.0
1,Enfermagem,7010-9500,142.0,137.0,-5.0
1,Dietética e Nutrição,7015-8149,108.9,108.0,-0.9
1,Enfermagem,7015-9500,121.9,120.5,-1.4
1,Enfermagem (entrada no 2.º semestre),7015-9501,101.4,99.5,-1.9
1,Farmácia,7015-9549,110.0,105.0,-5.0
1,Gerontologia,7015-9833,,102.5,
1,Ciências Biomédicas Laboratoriais,7015-L068,97.0,101.5,4.5
1,Enfermagem,7020-9500,112.6,111.5,-1.1
1,Fisioterapia,7020-9504,142.2,142.5,0.3
1,Imagem Médica e Radioterapia,7020-L066,110.4,110.5,0.1
1,Fisiologia Clínica,7020-L067,122.7,124.0,1.3
1,Ciências Biomédicas Laboratoriais,7020-L068,99.0,99.5,0.5
1,Enfermagem,7030-9500,125.2,126.5,1.3
1,Dietética e Nutrição,7035-8149,108.0,107.5,-0.5
1,Enfermagem,7035-9500,129.0,128.5,-0.5
1,Farmácia,7035-9549,109.7,110.0,0.3
1,Imagem Médica e Radioterapia,7035-L066,111.5,111.5,0.0
1,Ciências Biomédicas Laboratoriais,7035-L068,111.8,106.0,-5.8
1,Enfermagem,7040-9500,100.0,95.0,-5.0
1,Farmácia,7040-9549,117.0,119.5,2.5
1,Terapia Ocupacional,7045-8138,110.6,110.5,-0.1
1,Dietética e Nutrição,7045-8149,116.0,115.0,-1.0
1,Enfermagem,7045-9500,124.2,122.0,-2.2
1,Fisioterapia,7045-9504,141.6,144.0,2.4
1,Terapia da Fala,7045-9890,124.4,126.0,1.6
1,Enfermagem,7055-9500,100.6,99.5,-1.1
1,Higiene Oral,7055-9556,97.0,99.5,2.5
1,Enfermagem,7065-9500,120.8,119.0,-1.8
1,Enfermagem,7075-9500,129.3,129.5,0.2
1,Enfermagem,7080-9500,131.8,133.0,1.2
1,Enfermagem,7085-9500,127.4,129.0,1.6
1,Enfermagem,7092-9500,113.0,112.5,-0.5
1,Enfermagem,7093-9500,107.8,109.0,1.2
1,Engenharia de Máquinas Marítimas,7105-9745,112.1,114.0,1.9
1,Pilotagem,7105-9789,140.6,139.0,-1.6
1,Gestão de Transportes e Logística,7105-9924,121.3,122.0,0.7
1,Gestão Portuária,7105-9926,129.8,131.0,1.2
1,Engenharia Eletrotécnica Marítima,7105-L118,124.6,122.8,-1.8
1,Produção Alimentar em Restauração (regime pós-laboral),7110-8011,96.0,97.0,1.0
1,Direção e Gestão Hoteleira,7110-9076,148.8,155.0,6.2
1,Gestão do Lazer e Animação Turística,7110-9163,144.8,148.0,3.2
1,Gestão Turística,7110-9177,149.2,184.0,34.8
1,Informação Turística,7110-9183,123.0,122.8,-0.2
1,Produção Alimentar em Restauração,7110-9217,121.4,121.5,0.1
1,Direção e Gestão Hoteleira (regime pós-laboral),7110-9875,133.6,134.0,0.4
1,Gestão do Lazer e Animação Turística (regime pós-laboral),7110-9995,131.0,132.0,1.0
1,Gestão Turística (regime pós-laboral),7110-9996,133.2,133.0,-0.2
1,Audiologia,7210-8141,106.6,108.5,1.9
1,Dietética e Nutrição,7210-8149,134.0,136.5,2.5
1,Fisioterapia,7210-9504,155.6,178.5,22.9
1,Farmácia,7210-9549,129.0,130.5,1.5
1,Saúde Ambiental,7210-9861,104.5,106.0,1.5
1,Imagem Médica e Radioterapia,7210-L066,132.9,132.5,-0.4
1,Fisiologia Clínica,7210-L067,136.4,137.0,0.6
1,Ciências Biomédicas Laboratoriais,7210-L068,142.8,137.5,-5.3
1,Dietética e Nutrição,7220-8149,145.8,145.0,-0.8
1,Ortoprotesia,7220-8152,118.8,119.0,0.2
1,Fisioterapia,7220-9504,155.1,167.0,11.9
1,Farmácia,7220-9549,139.2,140.5,1.3
1,Saúde Ambiental,7220-9861,112.7,113.0,0.3
1,Imagem Médica e Radioterapia,7220-L066,130.0,130.5,0.5
1,Fisiologia Clínica,7220-L067,137.7,133.0,-4.7
1,Ciências Biomédicas Laboratoriais,7220-L068,147.5,148.0,0.5
1,Ortóptica e Ciências da Visão,7220-L161,123.2,124.0,0.8
1,Terapia Ocupacional,7230-8138,125.5,129.0,3.5
1,Audiologia,7230-8141,117.3,119.0,1.7
1,Ortóptica,7230-8143,124.3,125.5,1.2
1,Fisioterapia,7230-9504,156.5,159.5,3.0
1,Farmácia,7230-9549,133.0,135.5,2.5
1,Saúde Ambiental,7230-9861,117.0,118.0,1.0
1,Terapia da Fala,7230-9890,116.0,116.0,0.0
1,Imagem Médica e Radioterapia,7230-L066,133.0,136.5,3.5
1,Fisiologia Clínica,7230-L067,136.0,138.0,2.0
1,Ciências Biomédicas Laboratoriais,7230-L068,149.0,149.0,0.0
1,Biotecnologia Medicinal,7230-L101,158.5,155.0,-3.5
1,Osteopatia,7230-L136,142.0,150.0,8.0
2,Ciências Farmacêuticas (Preparatórios),0140-8031,129.5,108.5,-21.0
2,Medicina Veterinária (Preparatórios),0140-8086,157.0,182.5,25.5
2,Ciências Agrárias,0140-9022,124.5,126.5,2.0
2,História,0150-9181,98.3,121.5,23.2
2,Psicologia,0150-9219,127.0,127.0,0.0
2,Serviço Social,0150-9238,,109.0,
2,Sociologia,0150-9240,108.2,121.0,12.8
2,Educação Básica,0150-9853,112.6,115.8,3.2
2,Estudos Portugueses e Ingleses,0150-L041,113.6,121.5,7.9
2,Ciclo Básico de Medicina,0160-8083,180.8,200.0,19.2
2,Proteção Civil e Gestão de Riscos,0160-8524,111.9,96.0,-15.9
2,Biologia,0160-9011,133.4,95.0,-38.4
2,Economia,0170-9081,113.1,114.0,0.9
2,Gestão,0170-9147,137.1,112.5,-24.6
2,Turismo,0170-9254,126.5,121.0,-5.5
2,Património Cultural e Arqueologia,0201-8509,110.4,104.5,-5.9
2,"Línguas, Literaturas e Culturas",0201-9204,118.8,107.5,-11.3
2,Psicologia,0201-9219,132.2,142.5,10.3
2,Artes Visuais,0201-9817,107.0,125.0,18.0
2,Ciências da Educação e da Formação,0201-9821,122.5,113.0,-9.5
2,Arquitetura Paisagista,0203-8258,109.0,118.0,9.0
2,Agronomia,0203-9003,111.0,123.5,12.5
2,Biologia,0203-9011,111.3,103.0,-8.3
2,Biologia Marinha,0203-9013,106.7,104.5,-2.2
2,Bioquímica,0203-9015,120.6,116.0,-4.6
2,Biotecnologia,0203-9016,114.6,112.5,-2.1
