Curso,Codigo,Nota_Real,Nota_Simulada,Erro
Desporto,3022-9563,128.5,128.5,0.0
Educação Básica,3022-9853,115.0,115.0,0.0
Engenharia Informática,3023-9119,112.2,112.5,0.3
Gestão de Empresas,3023-9152,122.5,122.5,0.0
Solicitadoria,3023-9242,148.6,149.0,0.4
Turismo,3023-9254,114.5,115.0,0.5
Gestão de Empresas (regime pós-laboral),3023-9994,106.0,108.0,2.0
Solicitadoria (regime pós-laboral),3031-8015,139.5,139.5,0.0
Contabilidade,3031-9056,151.4,151.5,0.1
Finanças,3031-9140,148.0,148.0,0.0
Gestão de Empresas,3031-9152,162.9,164.0,1.1
Solicitadoria,3031-9242,158.4,159.0,0.6
Fiscalidade,3031-9759,141.9,141.8,-0.1
Contabilidade (regime pós-laboral),3031-9869,134.4,134.5,0.1
Fiscalidade (regime pós-laboral),3031-9990,134.4,134.0,-0.4
Gestão de Empresas (regime pós-laboral),3031-9994,145.8,146.0,0.2
Gestão Pública,3031-L140,143.8,143.8,0.0
Engenharia em Desenvolvimento de Jogos Digitais,3032-8311,137.3,137.2,-0.1
Engenharia de Sistemas Informáticos,3032-8409,144.1,144.0,-0.1
Engenharia de Sistemas Informáticos (regime pós-laboral),3032-8417,134.9,135.0,0.1
Engenharia e Gestão Industrial,3032-9104,130.2,95.0,-35.2
Engenharia Eletrotécnica e de Computadores,3032-9112,123.1,123.0,-0.1
Design Industrial,3033-9074,138.9,138.5,-0.4
Design Gráfico,3033-9470,156.7,156.5,-0.2
Design Gráfico (regime pós-laboral),3033-9873,137.8,137.5,-0.3
Design Audiovisual,3033-L260,138.0,138.0,0.0
Gestão de Atividades Turísticas,3034-8156,133.3,133.2,-0.1
Gestão de Atividades Turísticas (regime pós-laboral),3034-8341,115.8,116.0,0.2
Gestão Hoteleira,3034-9173,135.3,135.5,0.2
Enfermagem Veterinária,3041-9085,134.2,134.2,0.0
Engenharia Agronómica,3041-9086,,97.5,
Engenharia Alimentar,3041-9087,,97.0,
Engenharia do Ambiente,3041-9099,127.4,127.2,-0.2
Engenharia Zootécnica,3041-9129,,96.5,
Enologia,3041-9752,112.9,113.0,0.1
Biologia e Biotecnologia,3041-L029,116.0,116.0,0.0
Línguas Estrangeiras: Inglês e Espanhol,3042-8323,124.4,96.0,-28.4
Línguas para Relações Internacionais,3042-8374,113.7,114.0,0.3
Educação Ambiental,3042-9082,125.0,125.0,0.0
Educação Social,3042-9084,99.0,102.0,3.0
Desporto,3042-9563,120.7,121.0,0.3
Educação Básica,3042-9853,115.8,115.8,0.0
Arte e Design,3042-9898,115.5,115.8,0.3
Animação e Produção Artística,3042-9933,119.9,120.0,0.1
Relações Lusófonas e Língua Portuguesa,3042-L088,122.7,123.0,0.3
Música em Contextos Comunitários,3042-L175,,95.8,
Contabilidade,3043-9056,112.6,113.0,0.4
Engenharia Civil,3043-9089,122.3,122.0,-0.3
Engenharia e Gestão Industrial,3043-9104,,96.2,
Engenharia Informática,3043-9119,103.9,105.2,1.3
Engenharia Mecânica,3043-9123,,95.0,
Engenharia Química,3043-9125,,95.0,
Gestão,3043-9147,129.9,130.0,0.1
Engenharia de Energias Renováveis,3043-9910,,95.0,
Tecnologia Biomédica,3043-L069,119.4,119.5,0.1
Design de Jogos Digitais,3045-8309,98.3,102.0,3.7
Gestão e Administração Pública,3045-9165,95.0,98.5,3.5
Informática e Comunicações,3045-9188,146.0,146.0,0.0
Marketing,3045-9205,129.3,129.5,0.2
Multimédia,3045-9213,111.4,111.8,0.4
Solicitadoria,3045-9242,133.9,134.0,0.1
Turismo,3045-9254,107.1,108.5,1.4
Engenharia de Proteção Civil,3051-8397,,95.0,
Agronomia,3051-9003,110.7,110.8,0.1
Enfermagem Veterinária,3051-9085,141.0,141.0,0.0
Biotecnologia Alimentar,3051-L093,113.2,113.5,0.3
Serviço Social,3052-9238,118.6,118.8,0.2
Secretariado,3052-9485,102.0,105.0,3.0
Desporto e Atividade Física,3052-9850,122.8,123.0,0.2
Educação Básica,3052-9853,118.6,118.5,-0.1
Engenharia das Energias Renováveis,3053-8463,,95.0,
Engenharia Civil,3053-9089,,95.0,
Engenharia e Gestão Industrial,3053-9104,,95.0,
Engenharia Eletrotécnica e das Telecomunicações,3053-9111,,98.0,
Engenharia Informática,3053-9119,116.5,116.0,-0.5
Informática e Multimédia,3053-L275,,97.5,
Gestão,3054-9147,115.8,116.0,0.2
Solicitadoria,3054-9242,131.9,132.0,0.1
Turismo,3054-9254,122.2,122.5,0.3
Gestão Comercial,3054-L021,119.2,119.5,0.3
Design de Interiores e Equipamento,3055-9725,147.0,147.0,0.0
Design de Moda e Têxtil,3055-9726,150.3,151.0,0.7
Design de Comunicação e Audiovisual,3055-L158,118.8,119.0,0.2
Biotecnologia,3061-9016,143.7,143.5,-0.2
Enfermagem Veterinária,3061-9085,156.1,155.8,-0.3
Ciências Florestais e Recursos Naturais,3061-L009,116.0,116.0,0.0
Tecnologia Alimentar,3061-L015,111.6,112.0,0.4
Turismo em Espaços Rurais e Naturais,3061-L178,109.0,109.5,0.5
Animação Socioeducativa (regime pós-laboral),3062-8093,110.0,111.0,1.0
Turismo (regime pós-laboral),3062-8114,125.4,125.5,0.1
Comunicação Organizacional (regime pós-laboral),3062-8342,138.8,139.0,0.2
Comunicação Social,3062-9054,153.0,153.2,0.2
Turismo,3062-9254,138.8,139.0,0.2
Animação Socioeducativa,3062-9675,130.7,130.8,0.1
Comunicação Organizacional,3062-9717,146.4,146.5,0.1
Desporto e Lazer,3062-9731,136.5,136.5,0.0
Língua Gestual Portuguesa,3062-9774,123.9,124.0,0.1
Educação Básica,3062-9853,144.7,144.5,-0.2
Comunicação e Design Multimédia,3062-9894,150.3,150.5,0.2
Arte e Design,3062-9898,161.5,161.5,0.0
Gastronomia,3062-L095,132.3,132.5,0.2
Finanças e Contabilidade,3063-8029,147.8,147.8,0.0
Contabilidade e Auditoria,3063-9061,140.3,140.0,-0.3
Gestão de Empresas,3063-9152,153.5,153.5,0.0
Informática de Gestão,3063-9186,132.3,132.0,-0.3
Contabilidade e Gestão Pública,3063-9722,139.6,139.5,-0.1
Solicitadoria e Administração,3063-9801,147.9,148.0,0.1
Marketing e Negócios Internacionais,3063-L023,147.7,148.0,0.3
Comércio e Relações Económicas Internacionais,3063-L056,145.0,145.0,0.0
Engenharia Civil,3064-9089,123.7,123.5,-0.2
Engenharia e Gestão Industrial,3064-9104,142.1,142.0,-0.1
Engenharia Eletromecânica,3064-9105,132.5,132.5,0.0
Engenharia Informática,3064-9119,146.1,146.0,-0.1
Engenharia Mecânica,3064-9123,123.9,124.0,0.1
Engenharia Biomédica,3064-9455,125.7,125.8,0.1
Bioengenharia,3064-9540,132.0,132.0,0.0
Engenharia Informática (Curso Europeu),3064-9770,136.0,136.0,0.0
Engenharia Informática (regime pós-laboral),3064-9885,135.8,135.5,-0.3
Gestão Sustentável das Cidades,3064-L155,126.0,126.0,0.0
Engenharia Eletrotécnica e de Computadores,3064-L209,122.4,122.2,-0.2
Contabilidade e Administração,3065-9058,127.7,128.0,0.3
Gestão,3065-9147,146.3,146.5,0.2
Marketing,3065-9205,143.4,143.5,0.1
Gestão do Território,3065-9895,116.0,116.5,0.5
Imagem Animada,3081-8337,145.1,145.0,-0.1
Ciências da Comunicação,3081-9023,148.3,148.5,0.2
Design de Comunicação,3081-9070,136.1,136.0,-0.1
Educação Social,3081-9084,132.7,133.0,0.3
Desporto,3081-9563,135.6,135.5,-0.1
Educação Básica,3081-9853,130.3,130.2,-0.1
Gestão,3082-9147,142.3,142.0,-0.3
Gestão (regime noturno),3082-9148,126.5,126.5,0.0
Gestão Hoteleira,3082-9173,134.8,134.2,-0.6
Marketing,3082-9205,144.3,144.5,0.2
Turismo,3082-9254,129.8,129.8,0.0
Engenharia Civil,3083-9089,134.3,134.2,-0.1
Engenharia Mecânica,3083-9123,126.5,126.5,0.0
Engenharia Eletrotécnica e de Computadores,3083-L209,125.1,124.8,-0.3
Engenharia de Sistemas e Tecnologias Informáticas,3083-L269,113.5,114.0,0.5
Gestão,3087-9147,135.7,135.5,-0.2
Gestão (regime noturno),3087-9148,116.5,116.5,0.0
Turismo,3087-9254,111.3,111.8,0.5
Comunicação Multimédia,3091-8339,110.0,110.5,0.5
Animação Sociocultural,3091-9005,115.8,116.0,0.2
Desporto,3091-9563,129.5,129.5,0.0
Comunicação e Relações Públicas,3091-9652,122.1,122.2,0.1
Educação Básica,3091-9853,122.3,122.2,-0.1
"Desporto, Condição Física e Saúde",3091-L034,125.8,126.0,0.2
Contabilidade,3092-9056,115.8,116.0,0.2
Engenharia Civil,3092-9089,,95.0,
Engenharia Informática,3092-9119,118.4,118.0,-0.4
Engenharia Topográfica,3092-9128,,95.0,
Gestão,3092-9147,100.0,103.0,3.0
Gestão de Recursos Humanos,3092-9157,120.2,120.5,0.3
Marketing,3092-9205,136.5,136.5,0.0
Energia e Ambiente,3092-9855,113.2,113.5,0.3
Mecânica e Informática Industrial,3092-L196,115.2,115.0,-0.2
Ciência de Dados e Inteligência Artificial,3092-L283,121.2,121.0,-0.2
Gestão Hoteleira,3095-9173,116.3,116.5,0.2
Turismo e Lazer,3095-9255,116.0,116.5,0.5
Restauração e Catering,3095-9484,129.3,129.2,-0.1
Gestão do Turismo e da Hospitalidade,3095-L061,129.7,129.8,0.1
Serviço Social (regime pós-laboral),3101-8014,122.2,122.5,0.3
Educação Social,3101-9084,127.2,127.5,0.3
Serviço Social,3101-9238,138.9,139.0,0.1
Tradução e Interpretação: Português/Chinês - Chinês/Português,3101-9492,130.3,130.5,0.2
Relações Humanas e Comunicação Organizacional,3101-9797,133.4,133.5,0.1
Desporto e Bem-Estar,3101-9851,134.3,134.5,0.2
Educação Básica,3101-9853,118.3,118.0,-0.3
Comunicação e Media,3101-L099,143.9,144.0,0.1
Solicitadoria (regime pós-laboral),3102-8015,130.5,130.5,0.0
Administração Pública,3102-9002,135.2,135.2,0.0
Engenharia Civil,3102-9089,126.1,126.0,-0.1
Engenharia e Gestão Industrial,3102-9104,124.3,124.2,-0.1
Engenharia Eletrotécnica e de Computadores,3102-9112,122.1,122.0,-0.1
Engenharia Informática,3102-9119,142.9,95.0,-47.9
Engenharia Mecânica,3102-9123,123.1,122.8,-0.3
Gestão,3102-9147,141.4,141.0,-0.4
Marketing,3102-9205,138.4,138.2,-0.2
Solicitadoria,3102-9242,140.2,140.2,0.0
Contabilidade e Finanças,3102-9627,132.9,132.5,-0.4
Biomecânica,3102-9690,128.6,128.5,-0.1
Engenharia Automóvel,3102-9741,119.4,119.0,-0.4
Engenharia Informática (regime pós-laboral),3102-9885,134.9,135.0,0.1
Engenharia Mecânica (regime pós-laboral),3102-9886,,95.0,
Gestão (regime pós-laboral),3102-9991,130.9,131.0,0.1
Engenharia Eletrotécnica e de Computadores (regime noturno),3102-L266,,97.5,
Design Gráfico e Multimédia (regime pós-laboral),3103-8126,147.6,147.5,-0.1
Design de Produto - Cerâmica e Vidro,3103-8525,146.7,146.5,-0.2
Artes Plásticas,3103-9007,155.1,154.8,-0.3
Design Industrial,3103-9074,139.4,139.5,0.1
Teatro,3103-9243,149.5,150.0,0.5
Som e Imagem,3103-9457,137.2,137.2,0.0
Design Gráfico e Multimédia,3103-9729,157.1,157.0,-0.1
Programação e Produção Cultural,3103-L127,122.1,122.2,0.1
Design de Espaços,3103-L257,143.4,143.5,0.1
Gestão de Eventos,3105-8514,121.4,121.5,0.1
Biologia Marinha,3105-9013,138.5,138.5,0.0
Biotecnologia,3105-9016,136.1,136.0,-0.1
Gestão Turística e Hoteleira,3105-9178,114.0,114.0,0.0
Marketing Turístico,3105-9207,121.9,122.0,0.1
Turismo,3105-9254,122.6,122.8,0.2
Animação Turística,3105-9848,117.7,118.0,0.3
Gestão da Restauração e Catering,3105-L131,115.6,115.8,0.2
Artes Visuais e Tecnologias,3112-8307,152.5,152.5,0.0
Animação Sociocultural,3112-9005,133.5,133.5,0.0
Educação Básica,3112-9853,144.3,144.0,-0.3
Educação Básica (regime pós-laboral),3112-9876,137.5,137.5,0.0
Mediação Artística e Cultural,3112-L134,138.5,138.5,0.0
Relações Públicas e Comunicação Empresarial (regime pós-laboral),3113-8438,149.0,149.2,0.2
Publicidade e Marketing (regime pós-laboral),3113-8439,153.0,153.2,0.2
Audiovisual e Multimédia,3113-9010,154.0,154.0,0.0
Jornalismo,3113-9191,159.0,159.5,0.5
Publicidade e Marketing,3113-9222,162.5,163.5,1.0
Relações Públicas e Comunicação Empresarial,3113-9231,156.5,157.0,0.5
Solicitadoria (regime pós-laboral),3117-8015,142.0,142.0,0.0
Gestão,3117-9147,162.6,162.0,-0.6
Solicitadoria,3117-9242,153.7,154.0,0.3
Finanças Empresariais,3117-9476,159.9,159.5,-0.4
Finanças Empresariais (regime pós-laboral),3117-9889,145.6,145.5,-0.1
Gestão (regime pós-laboral),3117-9991,151.2,151.0,-0.2
Comércio e Negócios Internacionais (regime pós-laboral),3117-L035,142.4,142.2,-0.2
Engenharia Civil,3118-9089,112.9,112.8,-0.1
Engenharia Eletrónica e Telecomunicações e de Computadores,3118-9108,108.8,109.2,0.4
Engenharia Eletrotécnica,3118-9109,115.5,115.0,-0.5
Engenharia Informática e de Computadores,3118-9121,146.5,146.5,0.0
Engenharia Mecânica,3118-9123,130.3,130.2,-0.1
Engenharia Química e Biológica,3118-9126,134.2,134.0,-0.2
Engenharia Biomédica,3118-9455,152.4,152.0,-0.4
Engenharia Informática e Multimédia,3118-L052,138.5,138.5,0.0
Tecnologias e Gestão Municipal,3118-L085,128.1,128.0,-0.1
Matemática Aplicada à Tecnologia e à Empresa,3118-L117,142.2,142.2,0.0
"Engenharia Informática, Redes e Telecomunicações",3118-L119,141.8,141.8,0.0
Engenharia Física Aplicada,3118-L213,131.8,95.0,-36.8
Educação Social,3121-9084,110.1,112.0,1.9
Serviço Social,3121-9238,117.5,117.5,0.0
Turismo,3121-9254,116.3,116.5,0.2
Jornalismo e Comunicação,3121-9773,130.3,130.5,0.2
Educação Básica,3121-9853,123.6,123.8,0.2
Línguas e Culturas Estrangeiras,3131-8002,164.6,171.5,6.9
Artes Visuais e Tecnologias Artísticas,3131-8264,165.5,165.5,0.0
Educação Social,3131-9084,153.4,153.8,0.4
Desporto,3131-9563,156.5,157.0,0.5
Tradução e Interpretação em Língua Gestual Portuguesa,3131-9807,142.8,143.0,0.2
Educação Básica,3131-9853,160.8,161.0,0.2
Educação Musical,3131-9878,119.8,120.1,0.3
Educação Social (regime pós-laboral),3131-9879,134.6,134.8,0.2
Gestão do Património Cultural,3131-L246,136.6,136.8,0.2
Tecnologias para a Educação STEAM,3131-L272,,99.2,
Marketing (regime pós-laboral),3134-8005,148.7,149.0,0.3
Assessoria e Tradução,3134-9009,160.3,161.0,0.7
Ciências e Tecnologias da Documentação e Informação,3134-9043,145.0,145.2,0.2
Comunicação Empresarial,3134-9053,161.7,162.5,0.8
Contabilidade e Administração,3134-9058,156.1,155.5,-0.6
Marketing,3134-9205,166.1,173.5,7.4
Recursos Humanos,3134-9227,160.4,161.0,0.6
Comércio Internacional,3134-9716,169.8,175.2,5.4
Assessoria e Tradução (regime pós-laboral),3134-9829,146.1,146.5,0.4
Comércio Internacional (regime pós-laboral),3134-9866,143.7,143.5,-0.2
Comunicação Empresarial (regime pós-laboral),3134-9867,148.6,149.0,0.4
Contabilidade e Administração (regime pós-laboral),3134-9870,129.5,129.5,0.0
Criatividade e Inovação Empresarial,3134-L070,155.2,155.0,-0.2
Engenharia de Sistemas,3135-8316,135.3,135.2,-0.1
Engenharia Civil,3135-9089,131.1,131.2,0.1
Engenharia de Telecomunicações e Informática,3135-9098,139.9,139.8,-0.1
Engenharia e Gestão Industrial,3135-9104,181.9,184.5,2.6
Engenharia Eletrotécnica - Sistemas Elétricos de Energia,3135-9110,132.9,132.8,-0.1
Engenharia Eletrotécnica e de Computadores,3135-9112,125.0,125.0,0.0
Engenharia Geotécnica e Geoambiente,3135-9117,137.9,137.8,-0.1
Engenharia Informática,3135-9119,166.4,166.0,-0.4
Engenharia Mecânica,3135-9123,164.0,163.5,-0.5
Engenharia Química,3135-9125,162.8,162.5,-0.3
Engenharia Biomédica,3135-9455,177.3,177.8,0.5
Engenharia Mecânica Automóvel,3135-9936,153.0,152.8,-0.2
Biorrecursos,3135-L089,153.8,153.5,-0.3
Solicitadoria (regime pós-laboral),3138-8015,139.9,140.0,0.1
Ciências Empresariais (regime pós-laboral),3138-8097,143.4,143.5,0.1
Segurança Informática em Redes de Computadores,3138-8398,143.9,143.8,-0.1
Ciências Empresariais,3138-9045,161.0,161.5,0.5
Engenharia Informática,3138-9119,151.4,151.0,-0.4
Solicitadoria,3138-9242,163.2,164.5,1.3
Gestão Industrial e Logística,3138-L030,154.8,155.0,0.2
Segurança do Trabalho e Ambiente,3138-L091,137.8,138.0,0.2
Gestão e Administração Hoteleira,3139-9164,157.8,158.5,0.7
Gestão das Atividades Turísticas,3139-9921,145.3,145.5,0.2
Gestão da Restauração e Catering,3139-L131,121.9,122.0,0.1
Agronomia (regime pós-laboral),3141-8419,,98.0,
Agronomia,3141-9003,113.2,112.8,-0.4
Zootecnia,3141-L003,121.1,121.0,-0.1
Qualidade Alimentar e Nutrição Humana,3141-L080,109.1,109.2,0.1
Biologia e Biotecnologia Alimentar,3141-L259,119.7,119.5,-0.2
Educação Social,3142-9084,127.2,127.2,0.0
Educação Básica,3142-9853,111.2,111.2,0.0
Educação Ambiental e Turismo de Natureza,3142-L130,114.0,114.2,0.2
Produção Multimédia em Educação,3142-L179,115.4,115.8,0.4
Gestão de Marketing,3143-9156,131.1,131.0,-0.1
Contabilidade e Fiscalidade,3143-9498,106.0,107.0,1.0
Negócios Internacionais,3143-9785,123.4,123.5,0.1
Desporto de Natureza e Turismo Ativo,3145-9730,125.4,125.5,0.1
Gestão das Organizações Desportivas,3145-9763,138.0,138.0,0.0
Treino Desportivo,3145-9808,126.4,126.0,-0.4
Atividade Física e Estilos de Vida Saudáveis,3145-L008,127.2,127.5,0.3
"Desporto, Condição Física e Saúde",3145-L034,129.2,128.8,-0.4
Animação Sociocultural,3151-9005,130.6,130.5,-0.1
Comunicação Social,3151-9054,140.8,95.0,-45.8
Desporto,3151-9563,136.8,137.0,0.2
Tradução e Interpretação de Língua Gestual Portuguesa,3151-9633,135.6,135.8,0.2
Educação Básica,3151-9853,134.0,134.0,0.0
Tecnologias de Energia,3152-8515,127.3,127.0,-0.3
"Engenharia de Automação, Controlo e Instrumentação",3152-9092,,95.0,
Engenharia Eletrotécnica e de Computadores,3152-9112,121.9,121.8,-0.1
Engenharia Informática,3152-9119,141.4,141.5,0.1
Engenharia Mecânica,3152-9123,121.3,121.0,-0.3
Tecnologia e Gestão Industrial (regime noturno),3152-9862,118.8,118.8,0.0
Tecnologia Biomédica,3152-L069,140.5,140.5,0.0
Tecnologias do Ambiente e do Mar,3152-L124,127.8,127.8,0.0
Gestão de Recursos Humanos (regime pós-laboral),3153-8111,130.1,130.0,-0.1
Gestão de Recursos Humanos,3153-9157,145.4,145.5,0.1
Marketing,3153-9205,148.0,148.0,0.0
Contabilidade e Finanças,3153-9627,144.1,144.0,-0.1
Contabilidade e Finanças (regime noturno),3153-9628,128.5,128.5,0.0
Gestão da Distribuição e da Logística,3153-9629,136.8,136.5,-0.3
Gestão de Sistemas de Informação,3153-9630,137.3,137.2,-0.1
Gestão da Distribuição e da Logística (regime pós-laboral),3153-9993,120.4,120.5,0.1
Biotecnologia,3154-9016,147.3,147.5,0.2
Engenharia Civil,3154-9089,,95.0,
Bioinformática,3154-9687,118.5,118.5,0.0
Tecnologias do Petróleo,3154-L100,107.0,108.0,1.0
Enfermagem,3155-9500,153.2,153.2,0.0
Fisioterapia,3155-9504,161.4,161.0,-0.4
Terapia da Fala,3155-9890,143.0,143.0,0.0
Agronomia,3161-9003,114.5,114.0,-0.5
Biotecnologia,3161-9016,136.1,136.0,-0.1
Enfermagem Veterinária,3161-9085,152.5,152.2,-0.3
Engenharia do Ambiente e Geoinformática,3161-L164,,96.0,
Educação Básica,3162-9853,137.8,137.8,0.0
Artes Plásticas e Tecnologias Artísticas,3162-L122,135.0,135.0,0.0
Engenharia da Computação Gráfica e Multimédia,3163-8407,128.2,128.2,0.0
Engenharia Informática,3163-9119,137.1,137.0,-0.1
Engenharia Mecânica,3163-9123,139.4,139.2,-0.2
Gestão,3163-9147,148.7,148.5,-0.2
Gestão (regime noturno),3163-9148,101.1,103.5,2.4
Turismo,3163-9254,124.8,125.0,0.2
Design de Ambientes,3163-9723,132.8,133.0,0.2
Design do Produto,3163-9727,130.9,130.5,-0.4
Engenharia Civil e do Ambiente,3163-9743,131.0,131.0,0.0
Engenharia Mecatrónica,3163-9751,132.0,132.0,0.0
Engenharia de Redes e Sistemas de Computadores,3163-L153,121.3,121.0,-0.3
Gestão da Distribuição e Logística,3164-8464,116.7,117.0,0.3
Organização e Gestão Empresariais,3164-8516,133.8,134.0,0.2
Contabilidade e Fiscalidade,3164-9498,130.3,130.5,0.2
Desporto e Lazer,3165-9731,132.1,132.0,-0.1
Comunicação Social,3181-9054,132.7,132.5,-0.2
Educação Social,3181-9084,127.9,128.0,0.1
Artes Plásticas e Multimédia,3181-9347,127.1,127.2,0.1
Desporto e Atividade Física,3181-9850,135.7,135.8,0.1
Educação Básica,3181-9853,106.0,105.8,-0.2
Publicidade e Relações Públicas,3181-9930,130.2,130.0,-0.2
Gestão Industrial,3182-8296,111.9,112.0,0.1
Tecnologia e Design de Mobiliário,3182-8517,126.2,126.0,-0.2
Contabilidade,3182-9056,129.6,129.5,-0.1
Engenharia Civil,3182-9089,130.9,130.8,-0.1
Engenharia Eletrotécnica,3182-9109,134.4,134.2,-0.2
Engenharia Informática,3182-9119,133.0,133.0,0.0
Engenharia Mecânica,3182-9123,130.0,129.8,-0.2
Gestão de Empresas,3182-9152,137.8,137.2,-0.6
Marketing,3182-9205,139.5,139.5,0.0
Turismo,3182-9254,122.0,122.0,0.0
Tecnologias e Design de Multimédia,3182-9491,114.5,114.5,0.0
Gestão de Empresas (regime pós-laboral),3182-9994,116.3,116.8,0.5
Enfermagem Veterinária,3185-9085,146.8,146.8,0.0
Engenharia Agronómica,3185-9086,,95.0,
Engenharia Alimentar,3185-9087,,95.0,
Engenharia Zootécnica,3185-9129,126.2,126.0,-0.2
Engenharia Informática e Telecomunicações,3186-9122,122.4,122.5,0.1
Gestão e Informática,3186-9168,109.0,110.0,1.0
"Gestão Turística, Cultural e Patrimonial",3186-9179,113.0,113.8,0.8
Serviço Social,3186-9238,139.8,140.0,0.2
Gestão Comercial,3186-L021,131.8,132.0,0.2
Secretariado de Administração,3186-L116,117.5,118.0,0.5
Contabilidade,3241-9056,122.7,122.8,0.1
Gestão de Empresas,3241-9152,113.3,113.5,0.2
Gestão de Recursos Humanos e Comportamento Organizacional,3241-9640,123.0,123.5,0.5
Turismo e Gestão do Património Cultural,3241-L207,118.8,119.0,0.2
Engenharia Civil,3242-9089,,95.0,
Engenharia Eletrotécnica e de Computadores,3242-9112,,95.0,
Engenharia Informática,3242-9119,116.9,117.0,0.1
Conservação e Restauro,3242-9380,131.6,131.5,-0.1
Design e Tecnologia das Artes Gráficas,3242-9644,117.4,118.5,1.1
Fotografia,3242-9645,109.0,110.0,1.0
Tecnologia Química,3242-L142,119.6,119.5,-0.1
Gestão da Edificação e Obras,3242-L186,,98.5,
Engenharia Mecânica,3243-9123,,95.0,
Informática e Tecnologias Multimédia,3243-L143,125.7,125.5,-0.2
Computação e Logística,3243-L211,133.3,133.5,0.2
Design,3331-9069,124.7,124.7,0.0
Multimédia,3331-9213,169.5,182.5,13.0
Fotografia,3331-9645,156.8,160.5,3.7
Desenho,5402-8399,172.0,184.0,12.0
Artes Plásticas,5402-9007,172.0,176.5,4.5
Design de Comunicação,5402-9070,171.0,170.8,-0.2
Serviço Social (regime pós-laboral),6800-8014,141.5,141.5,0.0
Finanças e Contabilidade,6800-8029,161.5,161.5,0.0
Sociologia (regime pós-laboral),6800-8109,137.0,137.0,0.0
Informática e Gestão de Empresas (regime pós-laboral),6800-8366,148.0,148.0,0.0
Ciência Política,6800-9019,161.0,161.5,0.5
Economia,6800-9081,168.0,168.0,0.0
Engenharia de Telecomunicações e Informática,6800-9098,134.0,134.0,0.0
Engenharia Informática,6800-9119,166.0,166.0,0.0
Gestão,6800-9147,172.0,170.5,-1.5
Gestão de Marketing,6800-9156,166.8,166.5,-0.3
Gestão de Recursos Humanos,6800-9157,169.0,183.5,14.5
Informática e Gestão de Empresas,6800-9189,159.5,159.5,0.0
Psicologia,6800-9219,175.5,190.2,14.7
Sociologia,6800-9240,151.0,151.2,0.2
Arquitetura,6800-9257,161.5,161.2,-0.3
Antropologia,6800-9448,138.5,138.5,0.0
Engenharia Informática (regime pós-laboral),6800-9885,146.0,146.0,0.0
História Moderna e Contemporânea,6800-9927,145.0,145.0,0.0
Gestão Industrial e Logística,6800-L030,161.8,162.0,0.2
Ciência de Dados,6800-L188,161.6,161.2,-0.4
Ciência de Dados (regime pós-laboral),6800-L189,151.4,151.2,-0.2
"Política, Economia e Sociedade",6810-L274,149.2,149.5,0.3
Tecnologias Digitais e Inteligência Artificial,6810-L277,145.6,145.5,-0.1
Desenvolvimento de Software e Aplicações,6810-L278,147.6,147.5,-0.1
Tecnologias Digitais e Gestão,6810-L280,156.4,156.5,0.1
Tecnologias Digitais Educativas,6810-L281,132.6,132.8,0.2
Tecnologias Digitais e Saúde,6810-L282,136.6,136.5,-0.1
Terapia Ocupacional,7005-8138,134.0,134.0,0.0
Enfermagem,7005-9500,144.4,95.0,-49.4
Enfermagem,7010-9500,168.0,168.0,0.0
Dietética e Nutrição,7015-8149,129.2,129.0,-0.2
Enfermagem,7015-9500,147.0,147.0,0.0
Enfermagem (entrada no 2.º semestre),7015-9501,130.9,131.0,0.1
Farmácia,7015-9549,134.5,134.5,0.0
Gerontologia,7015-9833,109.0,108.8,-0.2
Ciências Biomédicas Laboratoriais,7015-L068,142.8,95.0,-47.8
Enfermagem,7020-9500,145.0,144.8,-0.2
Fisioterapia,7020-9504,153.3,95.0,-58.3
Imagem Médica e Radioterapia,7020-L066,142.5,142.5,0.0
Fisiologia Clínica,7020-L067,147.1,147.2,0.1
Ciências Biomédicas Laboratoriais,7020-L068,152.6,95.0,-57.6
Enfermagem,7030-9500,145.6,95.0,-50.6
Dietética e Nutrição,7035-8149,137.9,95.0,-42.9
Enfermagem,7035-9500,150.3,150.2,-0.1
Fisioterapia,7035-9504,153.9,153.8,-0.1
Farmácia,7035-9549,142.8,95.0,-47.8
Imagem Médica e Radioterapia,7035-L066,140.6,140.5,-0.1
Ciências Biomédicas Laboratoriais,7035-L068,159.7,159.5,-0.2
Enfermagem,7040-9500,141.4,141.2,-0.2
Farmácia,7040-9549,134.4,95.0,-39.4
Biotecnologia Medicinal,7040-L101,130.8,130.5,-0.3
Terapia Ocupacional,7045-8138,141.5,141.5,0.0
Dietética e Nutrição,7045-8149,138.2,138.2,0.0
Enfermagem,7045-9500,143.8,143.8,0.0
Fisioterapia,7045-9504,153.6,95.0,-58.6
Terapia da Fala,7045-9890,137.2,137.2,0.0
Enfermagem,7055-9500,141.6,95.0,-46.6
Higiene Oral,7055-9556,137.8,137.5,-0.3
Enfermagem,7065-9500,147.4,147.5,0.1
Enfermagem,7075-9500,149.0,148.8,-0.2
Enfermagem,7080-9500,150.2,150.0,-0.2
Enfermagem,7085-9500,146.2,146.2,0.0
Enfermagem,7092-9500,133.8,133.8,0.0
Enfermagem,7093-9500,139.1,139.0,-0.1
Engenharia Informática e de Computadores,7105-9121,129.1,129.0,-0.1
Engenharia de Máquinas Marítimas,7105-9745,115.5,115.2,-0.3
