Fase,Curso,Codigo,Nota_Real,Nota_Simulada,Erro
1,Gestão de Empresas,3063-9152,139.8,139.8,0.0
1,Informática de Gestão,3063-9186,123.9,116.5,-7.4
1,Contabilidade e Gestão Pública,3063-9722,129.1,129.0,-0.1
1,Solicitadoria e Administração,3063-9801,135.2,137.0,1.8
1,Marketing e Negócios Internacionais,3063-L023,135.0,137.0,2.0
1,Comércio e Relações Económicas Internacionais,3063-L056,127.6,130.5,2.9
1,Engenharia Civil,3064-9089,,106.0,
1,Engenharia e Gestão Industrial,3064-9104,138.8,140.0,1.2
1,Engenharia Eletromecânica,3064-9105,111.6,111.5,-0.1
1,Engenharia Informática,3064-9119,131.5,126.5,-5.0
1,Engenharia Mecânica,3064-9123,104.2,97.0,-7.2
1,Bioengenharia,3064-9540,117.4,117.5,0.1
1,Engenharia Informática (Curso Europeu),3064-9770,126.1,126.5,0.4
1,Engenharia Informática (regime pós-laboral),3064-9885,121.6,121.0,-0.6
1,Contabilidade e Administração,3065-9058,117.5,118.5,1.0
1,Engenharia Informática,3065-9119,112.6,108.8,-3.8
1,Gestão,3065-9147,125.4,128.0,2.6
1,Imagem Animada,3081-8337,113.9,114.5,0.6
1,Ciências da Comunicação,3081-9023,131.8,133.5,1.7
1,Design de Comunicação,3081-9070,122.4,118.0,-4.4
1,Educação Social,3081-9084,106.1,105.5,-0.6
1,Desporto,3081-9563,127.0,128.5,1.5
1,Educação Básica,3081-9853,117.2,112.5,-4.7
1,Gestão,3082-9147,123.6,122.2,-1.4
1,Gestão (regime noturno),3082-9148,108.1,95.0,-13.1
1,Gestão Hoteleira,3082-9173,131.1,131.2,0.1
1,Marketing,3082-9205,124.6,123.8,-0.8
1,Turismo,3082-9254,132.3,134.0,1.7
1,Engenharia Civil,3083-9089,,136.5,
1,Engenharia Mecânica,3083-9123,120.8,118.5,-2.3
1,Gestão,3087-9147,109.3,106.2,-3.1
1,Gestão (regime noturno),3087-9148,116.1,114.5,-1.6
1,Turismo,3087-9254,124.8,126.0,1.2
1,Comunicação Multimédia,3091-8339,107.7,106.5,-1.2
1,Animação Sociocultural,3091-9005,114.5,118.0,3.5
1,Desporto,3091-9563,95.7,96.0,0.3
1,Comunicação e Relações Públicas,3091-9652,100.0,100.0,0.0
1,Educação Básica,3091-9853,96.0,96.5,0.5
1,Contabilidade,3092-9056,103.5,101.5,-2.0
1,Engenharia Civil,3092-9089,,96.5,
1,Engenharia Informática,3092-9119,103.2,96.8,-6.4
1,Engenharia Topográfica,3092-9128,,95.0,
1,Gestão,3092-9147,122.0,122.5,0.5
1,Gestão de Recursos Humanos,3092-9157,105.5,99.0,-6.5
1,Marketing,3092-9205,105.2,102.0,-3.2
1,Energia e Ambiente,3092-9855,,113.5,
1,Gestão Hoteleira,3095-9173,97.0,95.5,-1.5
1,Turismo e Lazer,3095-9255,98.0,97.2,-0.8
1,Restauração e Catering,3095-9484,113.7,113.5,-0.2
1,Serviço Social (regime pós-laboral),3101-8014,110.4,110.5,0.1
1,Educação Social,3101-9084,102.8,101.5,-1.3
1,Serviço Social,3101-9238,120.2,121.0,0.8
1,Tradução e Interpretação: Português/Chinês - Chinês/Português,3101-9492,145.1,152.0,6.9
1,Relações Humanas e Comunicação Organizacional,3101-9797,123.1,124.0,0.9
1,Desporto e Bem-Estar,3101-9851,118.4,120.0,1.6
1,Educação Básica,3101-9853,106.5,101.0,-5.5
1,Comunicação e Media,3101-L099,131.2,133.5,2.3
1,Solicitadoria (regime pós-laboral),3102-8015,106.7,106.2,-0.5
1,Administração Pública,3102-9002,124.0,126.0,2.0
1,Engenharia Civil,3102-9089,,129.5,
1,Engenharia e Gestão Industrial,3102-9104,106.5,105.0,-1.5
1,Engenharia Eletrotécnica e de Computadores,3102-9112,119.0,115.5,-3.5
1,Engenharia Informática,3102-9119,124.3,119.8,-4.5
1,Engenharia Mecânica,3102-9123,114.8,112.0,-2.8
1,Gestão,3102-9147,132.2,128.5,-3.7
1,Marketing,3102-9205,126.6,123.5,-3.1
1,Solicitadoria,3102-9242,123.3,123.0,-0.3
1,Contabilidade e Finanças,3102-9627,125.3,120.8,-4.5
1,Engenharia da Energia e do Ambiente,3102-9648,,112.5,
1,Biomecânica,3102-9690,117.9,119.0,1.1
1,Engenharia Automóvel,3102-9741,110.6,107.0,-3.6
1,Engenharia Informática (regime pós-laboral),3102-9885,112.1,109.5,-2.6
1,Engenharia Mecânica (regime pós-laboral),3102-9886,,115.0,
1,Gestão (regime pós-laboral),3102-9991,108.8,97.5,-11.3
1,Design Gráfico e Multimédia (regime pós-laboral),3103-8126,133.3,137.5,4.2
1,Design de Produto - Cerâmica e Vidro,3103-8525,121.3,122.5,1.2
1,Artes Plásticas,3103-9007,135.8,138.5,2.7
1,Design Industrial,3103-9074,136.3,139.5,3.2
1,Teatro,3103-9243,141.8,148.0,6.2
1,Som e Imagem,3103-9457,130.7,131.5,0.8
1,Design Gráfico e Multimédia,3103-9729,155.6,174.5,18.9
1,Programação e Produção Cultural,3103-L127,105.8,105.5,-0.3
1,Gestão de Eventos,3105-8514,127.5,128.5,1.0
1,Biotecnologia,3105-9016,106.1,107.0,0.9
1,Engenharia Alimentar,3105-9087,,101.0,
1,Gestão Turística e Hoteleira,3105-9178,129.6,130.5,0.9
1,Marketing Turístico,3105-9207,131.8,134.5,2.7
1,Turismo,3105-9254,129.2,130.5,1.3
1,Animação Turística,3105-9848,123.9,124.0,0.1
1,Gestão da Restauração e Catering,3105-L131,111.3,107.0,-4.3
1,Artes Visuais e Tecnologias,3112-8307,130.0,128.5,-1.5
1,Animação Sociocultural,3112-9005,114.5,117.0,2.5
1,Educação Básica,3112-9853,127.5,127.5,0.0
1,Educação Básica (regime pós-laboral),3112-9876,111.8,114.2,2.4
1,Mediação Artística e Cultural,3112-L134,111.5,113.0,1.5
1,Relações Públicas e Comunicação Empresarial (regime pós-laboral),3113-8438,140.5,145.8,5.3
1,Publicidade e Marketing (regime pós-laboral),3113-8439,144.5,150.2,5.7
1,Audiovisual e Multimédia,3113-9010,148.0,152.5,4.5
1,Jornalismo,3113-9191,151.0,158.0,7.0
1,Publicidade e Marketing,3113-9222,154.0,165.2,11.2
1,Relações Públicas e Comunicação Empresarial,3113-9231,147.5,152.5,5.0
1,Solicitadoria (regime pós-laboral),3117-8015,122.5,124.5,2.0
1,Contabilidade e Administração,3117-9058,141.7,144.5,2.8
1,Gestão,3117-9147,151.6,153.0,1.4
1,Solicitadoria,3117-9242,137.8,141.5,3.7
1,Finanças Empresariais,3117-9476,146.4,147.5,1.1
1,Contabilidade e Administração (regime pós-laboral),3117-9870,124.5,125.0,0.5
1,Finanças Empresariais (regime pós-laboral),3117-9889,130.1,131.0,0.9
1,Gestão (regime pós-laboral),3117-9991,136.1,136.0,-0.1
1,Comércio e Negócios Internacionais (regime pós-laboral),3117-L035,126.3,127.0,0.7
1,Engenharia Civil,3118-9089,107.5,97.5,-10.0
1,Engenharia Eletrónica e Telecomunicações e de Computadores,3118-9108,123.0,121.0,-2.0
1,Engenharia Eletrotécnica,3118-9109,107.5,96.0,-11.5
1,Engenharia Informática e de Computadores,3118-9121,138.5,138.0,-0.5
1,Engenharia Mecânica,3118-9123,115.9,110.0,-5.9
1,Engenharia Química e Biológica,3118-9126,113.4,111.5,-1.9
1,Engenharia Informática e Multimédia,3118-L052,131.0,131.2,0.2
1,Tecnologias e Gestão Municipal,3118-L085,110.0,110.0,0.0
1,Matemática Aplicada à Tecnologia e à Empresa,3118-L117,132.0,133.8,1.8
1,"Engenharia Informática, Redes e Telecomunicações",3118-L119,137.6,140.0,2.4
1,Serviço Social (regime pós-laboral),3121-8014,,99.5,
1,Serviço Social,3121-9238,100.0,98.0,-2.0
1,Turismo,3121-9254,114.8,115.0,0.2
1,Jornalismo e Comunicação,3121-9773,112.3,109.5,-2.8
1,Educação Básica,3121-9853,106.1,101.8,-4.3
1,Línguas e Culturas Estrangeiras,3131-8002,143.2,147.5,4.3
1,Artes Visuais e Tecnologias Artísticas,3131-8264,148.9,157.0,8.1
1,Educação Social,3131-9084,138.3,142.5,4.2
1,Tradução e Interpretação em Língua Gestual Portuguesa,3131-9807,124.0,128.0,4.0
1,Educação Básica,3131-9853,140.9,143.2,2.3
1,Educação Musical,3131-9878,121.3,125.5,4.2
1,Educação Social (regime pós-laboral),3131-9879,122.2,124.5,2.3
1,Marketing (regime pós-laboral),3134-8005,138.4,143.5,5.1
1,Assessoria e Tradução,3134-9009,145.3,151.0,5.7
1,Ciências e Tecnologias da Documentação e Informação,3134-9043,133.5,138.0,4.5
1,Comunicação Empresarial,3134-9053,154.0,171.0,17.0
1,Contabilidade e Administração,3134-9058,146.2,144.5,-1.7
1,Marketing,3134-9205,150.6,156.0,5.4
1,Recursos Humanos,3134-9227,149.9,157.0,7.1
1,Comércio Internacional,3134-9716,152.9,160.5,7.6
1,Assessoria e Tradução (regime pós-laboral),3134-9829,138.9,143.5,4.6
1,Comércio Internacional (regime pós-laboral),3134-9866,136.1,138.5,2.4
1,Comunicação Empresarial (regime pós-laboral),3134-9867,143.9,150.5,6.6
1,Contabilidade e Administração (regime pós-laboral),3134-9870,127.3,127.5,0.2
1,Criatividade e Inovação Empresarial,3134-L070,147.3,148.8,1.5
1,Engenharia de Sistemas,3135-8316,144.2,146.5,2.3
1,Engenharia Civil,3135-9089,123.0,121.0,-2.0
1,Engenharia e Gestão Industrial,3135-9104,171.5,198.5,27.0
1,Engenharia Eletrotécnica - Sistemas Elétricos de Energia,3135-9110,136.4,137.5,1.1
1,Engenharia Eletrotécnica e de Computadores,3135-9112,145.2,143.2,-2.0
1,Engenharia Geotécnica e Geoambiente,3135-9117,110.3,110.0,-0.3
1,Engenharia Informática,3135-9119,153.9,153.5,-0.4
1,Engenharia Mecânica,3135-9123,155.2,156.5,1.3
1,Engenharia Química,3135-9125,159.2,163.5,4.3
1,Engenharia Biomédica,3135-9455,167.7,175.5,7.8
1,Engenharia Mecânica Automóvel,3135-9936,144.3,146.5,2.2
1,Biorrecursos,3135-L089,140.7,143.0,2.3
1,Solicitadoria (regime pós-laboral),3138-8015,128.2,133.0,4.8
1,Ciências Empresariais (regime pós-laboral),3138-8097,122.4,122.8,0.4
1,Sistemas de Informação para Gestão,3138-8288,108.8,111.0,2.2
1,Segurança Informática em Redes de Computadores,3138-8398,125.4,126.8,1.4
1,Ciências Empresariais,3138-9045,151.8,161.2,9.4
1,Engenharia Informática,3138-9119,131.1,131.2,0.1
1,Solicitadoria,3138-9242,146.6,151.8,5.2
1,Segurança do Trabalho e Ambiente,3138-L091,123.3,127.5,4.2
1,Gestão das Atividades Turísticas (regime pós-laboral),3139-8442,130.2,134.0,3.8
1,Gestão e Administração Hoteleira,3139-9164,161.4,196.5,35.1
1,Gestão das Atividades Turísticas,3139-9921,150.4,159.0,8.6
1,Gestão da Restauração e Catering,3139-L131,134.4,139.0,4.6
1,Agronomia (regime pós-laboral),3141-8419,,98.0,
1,Agronomia,3141-9003,111.1,108.0,-3.1
1,Qualidade Alimentar e Nutrição Humana,3141-L080,122.3,122.5,0.2
1,Educação Social,3142-9084,112.4,108.0,-4.4
1,Educação Básica,3142-9853,110.8,106.5,-4.3
1,Educação Ambiental e Turismo de Natureza,3142-L130,108.0,104.5,-3.5
1,Gestão de Empresas,3143-9152,112.5,107.5,-5.0
1,Informática,3143-9185,113.9,113.0,-0.9
1,Contabilidade e Fiscalidade,3143-9498,107.1,103.0,-4.1
1,Negócios Internacionais,3143-9785,103.5,99.2,-4.3
1,Gestão de Empresas (regime pós-laboral),3143-9994,97.0,96.5,-0.5
1,Desporto de Natureza e Turismo Ativo,3145-9730,106.2,107.0,0.8
1,Gestão das Organizações Desportivas,3145-9763,108.8,110.0,1.2
1,Treino Desportivo,3145-9808,110.8,99.5,-11.3
1,Atividade Física e Estilos de Vida Saudáveis,3145-L008,100.4,101.5,1.1
1,"Desporto, Condição Física e Saúde",3145-L034,111.6,110.5,-1.1
1,Comunicação Social,3151-9054,135.0,95.0,-40.0
1,Desporto,3151-9563,111.8,111.5,-0.3
1,Tradução e Interpretação de Língua Gestual Portuguesa,3151-9633,105.2,105.5,0.3
1,Educação Básica,3151-9853,114.8,113.8,-1.0
1,Tecnologias de Energia,3152-8515,103.5,103.5,0.0
1,"Engenharia de Automação, Controlo e Instrumentação",3152-9092,118.8,113.0,-5.8
1,Engenharia Eletrotécnica e de Computadores,3152-9112,120.5,116.2,-4.3
1,Engenharia Informática,3152-9119,129.3,128.5,-0.8
1,Engenharia Mecânica,3152-9123,120.4,115.0,-5.4
1,Tecnologia e Gestão Industrial (regime noturno),3152-9862,107.5,96.5,-11.0
1,Tecnologia Biomédica,3152-L069,114.9,115.0,0.1
1,Tecnologias do Ambiente e do Mar,3152-L124,108.7,109.0,0.3
1,Gestão de Recursos Humanos (regime pós-laboral),3153-8111,100.0,99.0,-1.0
1,Gestão de Recursos Humanos,3153-9157,135.9,139.5,3.6
1,Marketing,3153-9205,132.6,135.5,2.9
1,Contabilidade e Finanças,3153-9627,127.3,121.0,-6.3
1,Contabilidade e Finanças (regime noturno),3153-9628,102.5,95.8,-6.7
1,Gestão da Distribuição e da Logística,3153-9629,124.7,122.0,-2.7
1,Gestão de Sistemas de Informação,3153-9630,125.9,125.0,-0.9
1,Gestão da Distribuição e da Logística (regime pós-laboral),3153-9993,104.8,96.0,-8.8
1,Biotecnologia,3154-9016,112.3,112.0,-0.3
1,Engenharia Civil,3154-9089,,98.5,
1,Engenharia Civil (regime noturno),3154-9090,,100.5,
1,Bioinformática,3154-9687,106.1,106.5,0.4
1,Tecnologias do Petróleo,3154-L100,,103.5,
1,Enfermagem,3155-9500,132.4,135.5,3.1
1,Fisioterapia,3155-9504,145.0,150.5,5.5
1,Terapia da Fala,3155-9890,107.0,107.0,0.0
1,Agronomia,3161-9003,126.9,124.0,-2.9
1,Biotecnologia,3161-9016,108.1,104.0,-4.1
1,Enfermagem Veterinária,3161-9085,116.9,112.5,-4.4
1,Educação Social Gerontológica,3162-9473,113.1,109.0,-4.1
1,Educação Básica,3162-9853,120.2,116.8,-3.4
1,Artes Plásticas e Tecnologias Artísticas,3162-L122,121.0,121.0,0.0
1,Engenharia da Computação Gráfica e Multimédia,3163-8407,110.3,107.8,-2.5
1,Engenharia Alimentar,3163-9087,,113.5,
1,Engenharia Informática,3163-9119,126.8,121.2,-5.6
1,Engenharia Mecânica,3163-9123,113.3,111.5,-1.8
1,Gestão,3163-9147,142.8,142.0,-0.8
1,Gestão (regime noturno),3163-9148,117.8,114.5,-3.3
1,Turismo,3163-9254,136.4,137.0,0.6
1,Design de Ambientes,3163-9723,109.7,107.5,-2.2
1,Design do Produto,3163-9727,117.2,115.0,-2.2
1,Engenharia Civil e do Ambiente,3163-9743,,115.5,
1,Engenharia Mecatrónica,3163-9751,122.7,119.5,-3.2
1,Engenharia de Redes e Sistemas de Computadores,3163-L153,112.6,109.2,-3.4
1,Gestão da Distribuição e Logística,3164-8464,104.8,97.5,-7.3
1,Organização e Gestão Empresariais,3164-8516,122.1,123.0,0.9
1,Contabilidade e Fiscalidade,3164-9498,100.8,100.0,-0.8
1,Marketing e Comunicação Empresarial,3164-9664,130.7,133.0,2.3
1,Desporto e Lazer,3165-9731,107.9,108.0,0.1
1,Comunicação Social,3181-9054,119.6,117.0,-2.6
1,Educação Social,3181-9084,104.8,97.5,-7.3
1,Artes Plásticas e Multimédia,3181-9347,125.1,125.5,0.4
1,Desporto e Atividade Física,3181-9850,121.5,122.2,0.7
1,Educação Básica,3181-9853,104.8,97.5,-7.3
1,Publicidade e Relações Públicas,3181-9930,118.3,114.0,-4.3
1,Gestão Industrial,3182-8296,108.7,105.5,-3.2
1,Tecnologia e Design de Mobiliário,3182-8517,130.4,126.5,-3.9
1,Contabilidade,3182-9056,114.7,111.8,-2.9
1,Engenharia Civil,3182-9089,,96.5,
1,Engenharia Eletrotécnica,3182-9109,116.4,111.5,-4.9
1,Engenharia Informática,3182-9119,118.4,113.5,-4.9
1,Engenharia Mecânica,3182-9123,112.8,105.5,-7.3
1,Gestão de Empresas,3182-9152,123.5,119.0,-4.5
1,Marketing,3182-9205,117.2,116.0,-1.2
1,Turismo,3182-9254,125.5,125.5,0.0
1,Tecnologias e Design de Multimédia,3182-9491,102.2,95.5,-6.7
1,Gestão de Empresas (regime pós-laboral),3182-9994,105.4,103.0,-2.4
1,Enfermagem Veterinária,3185-9085,102.2,96.5,-5.7
1,Engenharia Agronómica,3185-9086,121.8,120.5,-1.3
1,Engenharia Informática e Telecomunicações,3186-9122,111.7,106.0,-5.7
1,Gestão e Informática,3186-9168,104.0,104.0,0.0
1,"Gestão Turística, Cultural e Patrimonial",3186-9179,96.8,97.0,0.2
1,Serviço Social,3186-9238,105.4,103.5,-1.9
1,Secretariado de Administração,3186-L116,106.8,95.5,-11.3
1,Contabilidade,3241-9056,122.8,121.5,-1.3
1,Gestão de Empresas,3241-9152,103.8,96.0,-7.8
1,Gestão de Recursos Humanos e Comportamento Organizacional,3241-9640,107.1,103.0,-4.1
1,Engenharia Eletrotécnica e de Computadores,3242-9112,,98.5,
1,Engenharia Informática,3242-9119,110.0,105.2,-4.8
1,Conservação e Restauro,3242-9380,116.5,116.0,-0.5
1,Design e Tecnologia das Artes Gráficas,3242-9644,114.6,107.5,-7.1
1,Fotografia,3242-9645,109.7,107.5,-2.2
1,Engenharia Mecânica,3243-9123,123.7,122.0,-1.7
1,Informática e Tecnologias Multimédia,3243-L143,,113.0,
1,Design,3331-9069,127.9,131.0,3.1
1,Multimédia,3331-9213,157.2,190.0,32.8
1,Tecnologias e Sistemas de Informação para a Web,3331-L071,124.9,128.0,3.1
1,Artes Plásticas,5402-9007,160.0,159.0,-1.0
1,Design de Comunicação,5402-9070,169.5,197.2,27.7
1,Serviço Social (regime pós-laboral),6800-8014,131.5,135.0,3.5
1,Finanças e Contabilidade,6800-8029,154.5,156.5,2.0
1,Sociologia (regime pós-laboral),6800-8109,122.5,125.0,2.5
1,Informática e Gestão de Empresas (regime pós-laboral),6800-8366,140.0,142.2,2.2
1,Ciência Política,6800-9019,151.0,159.5,8.5
1,Economia,6800-9081,162.0,166.0,4.0
1,Engenharia de Telecomunicações e Informática,6800-9098,134.5,135.2,0.7
1,Engenharia Informática,6800-9119,154.0,156.5,2.5
1,Gestão,6800-9147,164.8,167.5,2.7
1,Gestão de Marketing,6800-9156,157.5,162.5,5.0
1,Gestão de Recursos Humanos,6800-9157,161.0,196.0,35.0
1,Informática e Gestão de Empresas,6800-9189,149.5,151.5,2.0
1,Psicologia,6800-9219,156.5,183.5,27.0
1,Sociologia,6800-9240,136.5,139.5,3.0
1,Arquitetura,6800-9257,158.0,162.5,4.5
1,Antropologia,6800-9448,121.5,125.0,3.5
1,Engenharia Informática (regime pós-laboral),6800-9885,139.5,141.5,2.0
1,História Moderna e Contemporânea,6800-9927,123.5,126.5,3.0
1,Gestão Industrial e Logística,6800-L030,153.0,157.0,4.0
1,Enfermagem,7001-9500,131.4,126.0,-5.4
1,Enfermagem,7002-9500,137.0,137.0,0.0
1,Enfermagem,7003-9500,144.0,145.5,1.5
1,Terapia Ocupacional,7005-8138,132.6,134.5,1.9
1,Enfermagem,7005-9500,120.4,120.5,0.1
1,Enfermagem,7010-9500,148.0,152.0,4.0
1,Dietética e Nutrição,7015-8149,106.5,103.0,-3.5
1,Enfermagem,7015-9500,125.7,126.5,0.8
1,Enfermagem (entrada no 2.º semestre),7015-9501,112.7,112.5,-0.2
1,Farmácia,7015-9549,95.0,95.0,0.0
1,Gerontologia,7015-9833,,119.5,
1,Ciências Biomédicas Laboratoriais,7015-L068,108.1,107.5,-0.6
1,Enfermagem,7020-9500,114.8,113.5,-1.3
1,Fisioterapia,7020-9504,142.1,145.0,2.9
1,Imagem Médica e Radioterapia,7020-L066,108.7,106.0,-2.7
1,Fisiologia Clínica,7020-L067,123.7,124.0,0.3
1,Ciências Biomédicas Laboratoriais,7020-L068,112.6,111.5,-1.1
1,Enfermagem,7030-9500,125.2,125.0,-0.2
1,Dietética e Nutrição,7035-8149,115.7,116.5,0.8
1,Enfermagem,7035-9500,130.3,132.5,2.2
1,Farmácia,7035-9549,113.0,113.5,0.5
1,Imagem Médica e Radioterapia,7035-L066,108.3,108.5,0.2
1,Ciências Biomédicas Laboratoriais,7035-L068,111.6,112.0,0.4
1,Enfermagem,7040-9500,105.4,95.5,-9.9
1,Farmácia,7040-9549,113.6,113.0,-0.6
1,Terapia Ocupacional,7045-8138,107.5,105.0,-2.5
1,Dietética e Nutrição,7045-8149,119.2,113.0,-6.2
1,Enfermagem,7045-9500,126.6,126.5,-0.1
1,Fisioterapia,7045-9504,144.0,145.5,1.5
1,Terapia da Fala,7045-9890,110.0,110.0,0.0
1,Enfermagem,7055-9500,96.0,95.0,-1.0
1,Higiene Oral,7055-9556,,104.0,
1,Enfermagem,7065-9500,119.2,116.0,-3.2
1,Enfermagem,7075-9500,129.5,129.5,0.0
1,Enfermagem,7080-9500,131.8,131.5,-0.3
1,Enfermagem,7085-9500,127.6,125.5,-2.1
1,Enfermagem,7092-9500,99.6,95.0,-4.6
1,Enfermagem,7093-9500,113.7,112.0,-1.7
1,Engenharia de Máquinas Marítimas,7105-9745,114.4,113.5,-0.9
1,Pilotagem,7105-9789,143.9,146.0,2.1
1,Gestão de Transportes e Logística,7105-9924,123.5,124.5,1.0
1,Gestão Portuária,7105-9926,133.0,136.0,3.0
1,Engenharia Eletrotécnica Marítima,7105-L118,113.0,113.5,0.5
1,Produção Alimentar em Restauração (regime pós-laboral),7110-8011,95.0,96.5,1.5
1,Direção e Gestão Hoteleira,7110-9076,152.4,162.5,10.1
1,Gestão do Lazer e Animação Turística,7110-9163,143.0,147.0,4.0
1,Gestão Turística,7110-9177,150.4,157.0,6.6
1,Informação Turística,7110-9183,134.4,137.5,3.1
1,Produção Alimentar em Restauração,7110-9217,125.0,128.5,3.5
1,Direção e Gestão Hoteleira (regime pós-laboral),7110-9875,136.8,140.5,3.7
1,Gestão do Lazer e Animação Turística (regime pós-laboral),7110-9995,129.0,132.5,3.5
1,Gestão Turística (regime pós-laboral),7110-9996,136.6,140.0,3.4
1,Audiologia,7210-8141,96.0,96.5,0.5
1,Dietética e Nutrição,7210-8149,138.3,141.5,3.2
1,Fisioterapia,7210-9504,153.0,163.5,10.5
1,Farmácia,7210-9549,126.4,127.5,1.1
1,Saúde Ambiental,7210-9861,103.5,103.0,-0.5
1,Imagem Médica e Radioterapia,7210-L066,131.3,133.5,2.2
1,Fisiologia Clínica,7210-L067,135.7,138.5,2.8
1,Ciências Biomédicas Laboratoriais,7210-L068,138.5,142.5,4.0
1,Dietética e Nutrição,7220-8149,147.5,154.5,7.0
1,Ortoprotesia,7220-8152,114.9,117.0,2.1
1,Fisioterapia,7220-9504,154.1,181.5,27.4
1,Farmácia,7220-9549,134.0,137.0,3.0
1,Saúde Ambiental,7220-9861,116.7,119.0,2.3
1,Imagem Médica e Radioterapia,7220-L066,130.9,133.5,2.6
1,Fisiologia Clínica,7220-L067,138.0,142.5,4.5
1,Ciências Biomédicas Laboratoriais,7220-L068,143.5,148.5,5.0
1,Ortóptica e Ciências da Visão,7220-L161,113.5,115.0,1.5
1,Terapia Ocupacional,7230-8138,121.0,120.0,-1.0
1,Audiologia,7230-8141,111.5,115.0,3.5
1,Ortóptica,7230-8143,125.0,128.5,3.5
1,Fisioterapia,7230-9504,153.8,156.5,2.7
1,Farmácia,7230-9549,133.3,134.0,0.7
1,Saúde Ambiental,7230-9861,116.5,116.5,0.0
1,Terapia da Fala,7230-9890,114.5,116.5,2.0
1,Imagem Médica e Radioterapia,7230-L066,131.0,131.5,0.5
1,Fisiologia Clínica,7230-L067,134.5,136.0,1.5
1,Ciências Biomédicas Laboratoriais,7230-L068,145.3,147.0,1.7
1,Biotecnologia Medicinal,7230-L101,157.0,162.5,5.5
1,Osteopatia,7230-L136,141.8,148.5,6.7
2,Ciências Farmacêuticas (Preparatórios),0140-8031,116.0,122.5,6.5
2,Medicina Veterinária (Preparatórios),0140-8086,156.8,187.0,30.2
2,Ciências Agrárias,0140-9022,123.2,123.5,0.3
2,História,0150-9181,113.9,106.5,-7.4
2,Psicologia,0150-9219,123.8,127.0,3.2
2,Serviço Social,0150-9238,124.0,121.0,-3.0
2,Sociologia,0150-9240,116.9,103.5,-13.4
2,Educação Básica,0150-9853,139.9,119.2,-20.7
2,Estudos Portugueses e Ingleses,0150-L041,107.1,120.0,12.9
2,Ciclo Básico de Medicina,0160-8083,185.3,200.0,14.7
2,Proteção Civil e Gestão de Riscos,0160-8524,106.8,102.5,-4.3
2,Biologia,0160-9011,110.6,116.5,5.9
2,Economia,0170-9081,110.0,105.5,-4.5
2,Gestão,0170-9147,125.6,128.5,2.9
2,Turismo,0170-9254,129.6,126.5,-3.1
2,Património Cultural e Arqueologia,0201-8509,118.5,102.5,-16.0
2,"Línguas, Literaturas e Culturas",0201-9204,120.1,97.5,-22.6
2,Psicologia,0201-9219,136.1,144.5,8.4
2,Artes Visuais,0201-9817,118.9,96.0,-22.9
2,Ciências da Educação e da Formação,0201-9821,122.9,97.0,-25.9
2,Arquitetura Paisagista,0203-8258,112.0,102.5,-9.5
2,Agronomia,0203-9003,106.0,98.5,-7.5
2,Biologia,0203-9011,104.3,97.5,-6.8
2,Biologia Marinha,0203-9013,118.8,126.5,7.7
2,Bioquímica,0203-9015,111.3,106.0,-5.3
2,Biotecnologia,0203-9016,112.0,97.5,-14.5
2,Engenharia Informática,0203-9119,129.6,118.0,-11.6
2,Matemática Aplicada à Economia e à Gestão,0203-9210,148.4,143.0,-5.4
2,Ciências Farmacêuticas,0203-9494,124.3,139.0,14.7
2,Gestão Marinha e Costeira,0203-L123,106.0,102.0,-4.0
2,Economia,0204-9081,126.7,124.5,-2.2
2,Gestão de Empresas,0204-9152,127.5,134.0,6.5
2,Sociologia,0204-9240,128.2,117.5,-10.7
2,Administração Pública,0300-9002,135.2,148.0,12.8
2,Biologia,0300-9011,137.8,144.0,6.2
2,Biologia e Geologia,0300-9012,132.0,113.5,-18.5
2,Bioquímica,0300-9015,143.8,156.0,12.2
2,Biotecnologia,0300-9016,149.2,159.5,10.3
2,Ciências do Mar,0300-9041,122.5,125.5,3.0
2,Design,0300-9069,168.0,195.2,27.2
2,Economia,0300-9081,159.0,168.0,9.0
2,Engenharia Informática,0300-9119,173.5,175.0,1.5
2,Física,0300-9141,135.3,116.5,-18.8
2,Geologia,0300-9146,112.4,101.0,-11.4
2,Gestão,0300-9147,161.2,175.5,14.3
2,Línguas e Estudos Editoriais,0300-9194,142.4,161.5,19.1
2,Línguas e Relações Empresariais,0300-9196,152.0,173.0,21.0
2,"Línguas, Literaturas e Culturas",0300-9204,139.0,141.0,2.0
2,Matemática,0300-9209,135.8,146.5,10.7
2,Psicologia,0300-9219,139.5,144.5,5.0
2,Tradução,0300-9252,135.2,145.0,9.8
2,Ciências Biomédicas,0300-9351,163.8,174.0,10.2
2,Educação Básica,0300-9853,136.0,136.5,0.5
2,Optometria e Ciências da Visão,0400-8184,114.5,113.0,-1.5
2,Bioquímica,0400-9015,123.6,126.0,2.4
2,Biotecnologia,0400-9016,116.8,123.0,6.2
2,Ciência Política e Relações Internacionais,0400-9020,158.3,171.5,13.2
2,Ciências da Comunicação,0400-9023,136.8,142.8,6.0
2,Ciências da Cultura,0400-9025,122.2,118.0,-4.2
2,Cinema,0400-9048,125.2,137.0,11.8
2,Design de Moda,0400-9071,125.6,129.0,3.4
2,Design Industrial,0400-9074,125.6,117.2,-8.4
2,Design Multimédia,0400-9075,135.9,135.5,-0.4
2,Economia,0400-9081,129.4,137.8,8.4
2,Engenharia Eletromecânica,0400-9105,119.2,109.5,-9.7
