Fase,Curso,Codigo,Nota_Real,Nota_Simulada,Erro
1,Estudos Portugueses,1506-9917,131.5,130.8,-0.7
1,Estudos Comparatistas,1506-L097,111.0,110.5,-0.5
1,Estudos de Cultura e Comunicação Intercultural,1506-L288,150.5,154.0,3.5
1,Ciências da Nutrição,1507-9554,155.5,144.5,-11.0
1,Medicina,1507-9813,177.7,163.0,-14.7
1,Medicina Dentária,1508-9548,178.0,166.0,-12.0
1,Higiene Oral,1508-9556,146.8,147.0,0.2
1,Prótese Dentária,1508-9791,143.5,143.5,0.0
1,Medicina Veterinária,1509-9847,163.0,155.5,-7.5
1,Dança,1510-9068,128.5,128.5,0.0
1,Gestão do Desporto,1510-9162,160.5,159.5,-1.0
1,Ciências do Desporto,1510-9707,134.5,135.0,0.5
1,Reabilitação Psicomotora,1510-9841,133.5,133.0,-0.5
1,Psicologia,1511-9219,165.0,189.5,24.5
1,Educação e Formação,1513-L040,142.0,144.0,2.0
1,Planeamento e Gestão do Território,1514-8411,132.5,132.5,0.0
1,Geografia,1514-9143,129.0,124.5,-4.5
1,Arquitetura Paisagista,1515-8258,154.5,155.0,0.5
1,Engenharia Florestal e dos Recursos Naturais,1515-8377,123.3,122.5,-0.8
1,Biologia,1515-9011,142.8,137.0,-5.8
1,Engenharia Agronómica,1515-9086,108.5,107.0,-1.5
1,Engenharia Alimentar,1515-9087,110.0,105.0,-5.0
1,Engenharia do Ambiente,1515-9099,115.3,115.5,0.2
1,Engenharia Zootécnica,1515-9129,123.8,119.5,-4.3
1,Serviço Social (regime pós-laboral),1516-8014,136.0,136.0,0.0
1,Administração Pública (regime pós-laboral),1516-8102,135.5,135.5,0.0
1,Sociologia (regime pós-laboral),1516-8109,130.5,130.2,-0.3
1,Gestão de Recursos Humanos (regime pós-laboral),1516-8111,143.5,142.5,-1.0
1,Administração Pública e Políticas do Território (regime pós-laboral),1516-8363,128.5,129.0,0.5
1,Relações Internacionais (regime pós-laboral),1516-8364,155.0,164.5,9.5
1,Administração Pública,1516-9002,150.0,151.0,1.0
1,Ciência Política,1516-9019,162.0,182.5,20.5
1,Ciências da Comunicação,1516-9023,163.5,153.5,-10.0
1,Gestão de Recursos Humanos,1516-9157,156.0,151.0,-5.0
1,Relações Internacionais,1516-9229,168.0,180.0,12.0
1,Serviço Social,1516-9238,145.0,143.0,-2.0
1,Sociologia,1516-9240,144.0,143.5,-0.5
1,Antropologia,1516-9448,131.0,132.5,1.5
1,Economia,1517-9081,168.0,176.5,8.5
1,Gestão,1517-9147,173.0,200.0,27.0
1,Matemática Aplicada à Economia e à Gestão,1517-9210,189.0,200.0,11.0
1,Gestão (ensino em Inglês),1517-A001,173.5,171.5,-2.0
1,Economia (ensino em Inglês),1517-A006,171.0,169.0,-2.0
1,Finanças (ensino em inglês),1517-A013,166.0,167.5,1.5
1,Engenharia Civil,1518-9089,139.5,137.0,-2.5
1,Engenharia de Materiais,1518-9096,153.5,153.5,0.0
1,Engenharia do Ambiente,1518-9099,142.3,133.0,-9.3
1,Engenharia Informática e de Computadores,1518-9121,180.0,175.0,-5.0
1,Engenharia Mecânica,1518-9123,179.3,200.0,20.7
1,Engenharia Química,1518-9125,156.5,153.0,-3.5
1,Arquitetura,1518-9257,156.8,155.5,-1.3
1,Matemática Aplicada e Computação,1518-9345,179.0,165.5,-13.5
1,Engenharia Biomédica,1518-9455,176.5,182.0,5.5
1,Engenharia Biológica,1518-9474,166.8,164.5,-2.3
1,Engenharia Naval e Oceânica,1518-L162,172.3,192.0,19.7
1,Engenharia Eletrotécnica e de Computadores,1518-L209,140.0,138.5,-1.5
1,Engenharia Aeroespacial,1518-L221,187.3,200.0,12.7
1,Engenharia Física Tecnológica,1518-L233,182.8,200.0,17.2
1,Engenharia de Minas e Recursos Energéticos,1518-L239,130.3,126.0,-4.3
1,Engenharia de Telecomunicações e Informática,1519-9098,124.3,121.5,-2.8
1,Engenharia e Gestão Industrial,1519-9104,169.8,161.5,-8.3
1,Engenharia Informática e de Computadores,1519-9121,174.5,179.0,4.5
1,Engenharia Eletrónica,1519-9912,120.0,113.0,-7.0
1,Marketing (regime pós-laboral),3011-8005,139.4,138.5,-0.9
1,Contabilidade,3011-9056,144.3,145.0,0.7
1,Finanças,3011-9140,163.6,191.0,27.4
1,Marketing,3011-9205,158.8,171.5,12.7
1,Contabilidade (regime pós-laboral),3011-9869,128.1,129.0,0.9
1,Finanças (regime pós-laboral),3011-9888,126.6,128.0,1.4
1,Gestão da Qualidade,3012-8405,135.3,135.5,0.2
1,Secretariado e Comunicação Empresarial,3012-9235,138.1,136.5,-1.6
1,Gestão Comercial,3012-L021,147.7,149.0,1.3
1,Gestão Pública,3012-L140,142.6,145.0,2.4
1,Eletrónica e Mecânica Industrial,3012-L194,135.9,137.0,1.1
1,Engenharia Informática Aplicada,3012-L346,139.2,135.5,-3.7
1,Enfermagem,3013-9500,146.6,144.5,-2.1
1,Fisioterapia,3013-9504,162.4,155.5,-6.9
1,Terapia da Fala,3013-9890,143.0,141.0,-2.0
1,Imagem Médica e Radioterapia,3013-L066,146.2,145.5,-0.7
1,Design de Produto e Tecnologia,3014-L138,150.1,152.2,2.1
1,Automação e Sistemas de Produção,3014-L299,132.7,133.8,1.1
1,Agronomia,3021-9003,140.4,141.5,1.1
1,Engenharia do Ambiente,3021-9099,,96.5,
1,Ciência e Tecnologia dos Alimentos,3021-9350,,101.0,
1,Audiovisual e Multimédia,3022-9010,122.6,118.8,-3.8
1,Serviço Social,3022-9238,118.0,117.5,-0.5
1,Desporto,3022-9563,129.5,126.0,-3.5
1,Educação Básica,3022-9853,128.6,128.2,-0.4
1,Engenharia Informática,3023-9119,125.7,126.0,0.3
1,Gestão de Empresas,3023-9152,127.0,126.8,-0.2
1,Solicitadoria,3023-9242,138.2,136.2,-2.0
1,Turismo,3023-9254,113.0,112.0,-1.0
1,Gestão de Empresas (regime pós-laboral),3023-9994,95.0,97.0,2.0
1,Solicitadoria (regime pós-laboral),3031-8015,143.5,145.0,1.5
1,Contabilidade,3031-9056,147.5,147.0,-0.5
1,Finanças,3031-9140,149.3,149.5,0.2
1,Gestão de Empresas,3031-9152,165.6,187.5,21.9
1,Solicitadoria,3031-9242,158.2,167.5,9.3
1,Fiscalidade,3031-9759,140.3,140.0,-0.3
1,Contabilidade (regime pós-laboral),3031-9869,132.8,127.5,-5.3
1,Fiscalidade (regime pós-laboral),3031-9990,128.6,126.5,-2.1
1,Gestão de Empresas (regime pós-laboral),3031-9994,150.4,151.5,1.1
1,Gestão Pública,3031-L140,141.2,139.0,-2.2
1,Engenharia em Desenvolvimento de Jogos Digitais,3032-8311,131.3,130.5,-0.8
1,Engenharia de Sistemas Informáticos,3032-8409,155.3,155.0,-0.3
1,Engenharia de Sistemas Informáticos (regime pós-laboral),3032-8417,135.6,134.2,-1.4
1,Engenharia e Gestão Industrial,3032-9104,135.5,95.0,-40.5
1,Engenharia Eletrotécnica e de Computadores,3032-9112,121.4,120.5,-0.9
1,Engenharia Informática Médica,3032-L181,130.7,132.0,1.3
1,Design Industrial,3033-9074,154.0,181.5,27.5
1,Design Gráfico,3033-9470,164.4,189.5,25.1
1,Design Gráfico (regime pós-laboral),3033-9873,146.3,147.0,0.7
1,Design Audiovisual,3033-L260,156.6,188.0,31.4
1,Gestão de Atividades Turísticas,3034-8156,133.4,129.5,-3.9
1,Gestão de Atividades Turísticas (regime pós-laboral),3034-8341,110.0,110.0,0.0
1,Gestão Hoteleira,3034-9173,141.4,143.0,1.6
1,Desporto,3036-9563,163.0,200.0,37.0
1,Enfermagem Veterinária,3041-9085,115.0,116.5,1.5
1,Engenharia Agronómica,3041-9086,,95.0,
1,Engenharia Alimentar,3041-9087,,95.0,
1,Engenharia do Ambiente,3041-9099,,99.5,
1,Engenharia Zootécnica,3041-9129,,95.5,
1,Enologia,3041-9752,,102.0,
1,Biologia e Biotecnologia,3041-L029,112.3,108.5,-3.8
1,Línguas Estrangeiras: Inglês e Espanhol,3042-8323,128.8,95.0,-33.8
1,Línguas para Relações Internacionais,3042-8374,130.0,133.0,3.0
1,Educação Ambiental,3042-9082,113.6,112.0,-1.6
1,Educação Social,3042-9084,95.0,96.5,1.5
1,Desporto,3042-9563,116.5,116.0,-0.5
1,Educação Básica,3042-9853,113.1,113.5,0.4
1,Arte e Design,3042-9898,135.6,141.0,5.4
1,Animação e Produção Artística,3042-9933,120.4,122.5,2.1
1,Relações Lusófonas e Língua Portuguesa,3042-L088,123.5,125.0,1.5
1,Música em Contextos Comunitários,3042-L175,,100.5,
1,Contabilidade,3043-9056,102.0,95.0,-7.0
1,Engenharia Civil,3043-9089,144.9,141.5,-3.4
1,Engenharia e Gestão Industrial,3043-9104,,99.0,
1,Engenharia Eletrotécnica e de Computadores,3043-9112,122.2,121.0,-1.2
1,Engenharia Informática,3043-9119,118.4,115.8,-2.6
1,Engenharia Mecânica,3043-9123,,95.5,
1,Engenharia Química,3043-9125,,95.0,
1,Gestão,3043-9147,132.1,127.5,-4.6
1,Informática de Gestão,3043-9186,,125.5,
1,Engenharia de Energias Renováveis,3043-9910,,96.0,
1,"Gestão de Negócios Internacionais (Curso Europeu, ensino em Inglês)",3043-A004,121.4,123.0,1.6
1,Tecnologia Biomédica,3043-L069,126.9,124.5,-2.4
1,Design de Jogos Digitais,3045-8309,115.0,110.0,-5.0
1,Gestão e Administração Pública,3045-9165,100.0,97.5,-2.5
1,Informática e Comunicações,3045-9188,,96.0,
1,Marketing,3045-9205,134.8,139.0,4.2
1,Multimédia,3045-9213,116.9,114.0,-2.9
1,Solicitadoria,3045-9242,138.3,140.5,2.2
1,Turismo,3045-9254,110.0,96.0,-14.0
1,Direção e Gestão Hoteleira,3046-9076,121.8,122.5,0.7
1,Engenharia de Proteção Civil,3051-8397,,95.0,
1,Agronomia,3051-9003,122.4,120.0,-2.4
1,Enfermagem Veterinária,3051-9085,126.0,124.5,-1.5
1,Biotecnologia Alimentar,3051-L093,125.8,124.5,-1.3
1,Serviço Social,3052-9238,124.4,126.5,2.1
1,Secretariado,3052-9485,120.4,119.0,-1.4
1,Desporto e Atividade Física,3052-9850,126.2,126.0,-0.2
1,Educação Básica,3052-9853,131.0,132.2,1.2
1,Engenharia das Energias Renováveis,3053-8463,,97.0,
1,Engenharia Civil,3053-9089,,96.5,
1,Engenharia e Gestão Industrial,3053-9104,,97.5,
1,Engenharia Eletrotécnica e das Telecomunicações,3053-9111,,95.5,
1,Engenharia Informática,3053-9119,120.9,119.2,-1.7
1,Informática e Multimédia,3053-L275,126.7,124.0,-2.7
1,Administração Pública,3054-9002,95.0,98.0,3.0
1,Gestão,3054-9147,102.0,99.0,-3.0
1,Solicitadoria,3054-9242,136.9,137.5,0.6
1,Turismo,3054-9254,124.4,121.0,-3.4
1,Gestão Comercial,3054-L021,111.0,107.5,-3.5
1,Design de Interiores e Equipamento,3055-9725,155.8,185.0,29.2
1,Design de Moda e Têxtil,3055-9726,157.2,186.0,28.8
1,Design de Comunicação e Audiovisual,3055-L158,138.4,140.5,2.1
1,Agronomia,3061-9003,118.2,116.5,-1.7
1,Biotecnologia,3061-9016,131.5,130.5,-1.0
1,Enfermagem Veterinária,3061-9085,156.1,155.5,-0.6
1,Zootecnia,3061-L003,114.9,112.0,-2.9
1,Ciências Florestais e Recursos Naturais,3061-L009,105.0,106.5,1.5
1,Tecnologia Alimentar,3061-L015,114.0,109.5,-4.5
1,Tecnologia e Gestão Ambiental,3061-L024,112.3,113.0,0.7
1,Turismo em Espaços Rurais e Naturais,3061-L178,108.4,106.5,-1.9
1,Animação Socioeducativa (regime pós-laboral),3062-8093,109.6,110.2,0.6
1,Turismo (regime pós-laboral),3062-8114,115.8,115.5,-0.3
1,Comunicação Organizacional (regime pós-laboral),3062-8342,134.8,134.0,-0.8
1,Comunicação Social,3062-9054,153.8,156.5,2.7
1,Turismo,3062-9254,139.0,137.5,-1.5
1,Gerontologia Social,3062-9668,126.9,128.0,1.1
1,Animação Socioeducativa,3062-9675,132.8,132.2,-0.6
1,Comunicação Organizacional,3062-9717,148.0,149.5,1.5
1,Desporto e Lazer,3062-9731,133.2,133.5,0.3
1,Língua Gestual Portuguesa,3062-9774,120.1,116.0,-4.1
1,Educação Básica,3062-9853,152.4,158.2,5.8
1,Comunicação e Design Multimédia,3062-9894,150.4,147.8,-2.6
1,Arte e Design,3062-9898,164.2,166.5,2.3
1,Gastronomia,3062-L095,139.0,141.0,2.0
1,Finanças e Contabilidade,3063-8029,145.7,147.0,1.3
1,Secretariado de Direção e Administração,3063-8519,140.0,141.0,1.0
1,Contabilidade e Auditoria,3063-9061,137.8,139.5,1.7
1,Gestão de Empresas,3063-9152,156.5,177.8,21.3
1,Informática de Gestão,3063-9186,132.3,135.5,3.2
1,Contabilidade e Gestão Pública,3063-9722,138.8,137.5,-1.3
1,Solicitadoria e Administração,3063-9801,147.4,149.0,1.6
1,Marketing e Negócios Internacionais,3063-L023,149.9,153.5,3.6
1,Comércio e Relações Económicas Internacionais,3063-L056,146.5,148.0,1.5
1,Ciência de Dados para a Gestão,3063-L310,136.2,131.8,-4.4
1,Engenharia Civil,3064-9089,113.4,111.0,-2.4
1,Engenharia e Gestão Industrial,3064-9104,134.0,136.0,2.0
1,Engenharia Eletromecânica,3064-9105,141.6,141.5,-0.1
1,Engenharia Informática,3064-9119,143.0,142.0,-1.0
1,Engenharia Mecânica,3064-9123,123.6,122.0,-1.6
1,Engenharia Biomédica,3064-9455,135.9,133.0,-2.9
1,Bioengenharia,3064-9540,119.2,119.0,-0.2
1,Engenharia Informática (Curso Europeu),3064-9770,139.2,141.5,2.3
1,Engenharia Informática (regime pós-laboral),3064-9885,130.2,130.0,-0.2
1,Gestão Sustentável das Cidades,3064-L155,115.5,116.0,0.5
1,Engenharia Eletrotécnica e de Computadores,3064-L209,125.2,124.0,-1.2
1,Informática Industrial,3064-L226,121.0,119.0,-2.0
1,Contabilidade e Administração,3065-9058,132.1,133.8,1.7
1,Engenharia Informática,3065-9119,111.9,112.5,0.6
1,Gestão,3065-9147,148.7,152.0,3.3
1,Marketing,3065-9205,142.7,145.0,2.3
1,Gestão do Território,3065-9895,110.7,110.5,-0.2
1,Gestão e Biociências,3065-L305,120.1,120.0,-0.1
1,Imagem Animada,3081-8337,137.5,139.0,1.5
1,Ciências da Comunicação,3081-9023,146.8,145.5,-1.3
1,Design de Comunicação,3081-9070,139.5,137.5,-2.0
1,Educação Social,3081-9084,129.5,126.0,-3.5
1,Desporto,3081-9563,137.7,136.0,-1.7
1,Educação Básica,3081-9853,141.2,141.5,0.3
1,Gestão,3082-9147,144.5,141.0,-3.5
1,Gestão (regime noturno),3082-9148,128.0,128.5,0.5
1,Gestão Hoteleira,3082-9173,131.3,127.0,-4.3
1,Marketing,3082-9205,150.0,173.2,23.2
1,Turismo,3082-9254,119.4,117.5,-1.9
1,Engenharia Civil,3083-9089,139.8,138.5,-1.3
1,Engenharia Mecânica,3083-9123,136.8,133.5,-3.3
1,Engenharia Eletrotécnica e de Computadores,3083-L209,128.4,125.5,-2.9
1,Engenharia de Sistemas e Tecnologias Informáticas,3083-L269,128.6,128.5,-0.1
1,Gestão,3087-9147,138.1,135.0,-3.1
1,Gestão (regime noturno),3087-9148,120.3,118.0,-2.3
1,Turismo,3087-9254,102.0,104.5,2.5
1,Comunicação Multimédia,3091-8339,110.3,111.5,1.2
1,Animação Sociocultural,3091-9005,111.0,110.5,-0.5
1,Educação Social Gerontológica,3091-9473,,112.5,
1,Desporto,3091-9563,129.5,130.0,0.5
1,Comunicação e Relações Públicas,3091-9652,109.7,111.5,1.8
1,Educação Básica,3091-9853,126.7,119.2,-7.5
1,"Desporto, Condição Física e Saúde",3091-L034,126.2,126.5,0.3
1,Contabilidade,3092-9056,120.1,118.0,-2.1
1,Engenharia Civil,3092-9089,,97.0,
1,Engenharia Informática,3092-9119,120.3,122.0,1.7
1,Engenharia Topográfica,3092-9128,,97.5,
1,Gestão,3092-9147,122.7,123.0,0.3
1,Gestão de Recursos Humanos,3092-9157,99.0,100.5,1.5
1,Marketing,3092-9205,135.2,134.0,-1.2
1,Energia e Ambiente,3092-9855,,134.0,
1,Mecânica e Informática Industrial,3092-L196,116.7,116.5,-0.2
1,Ciência de Dados e Inteligência Artificial,3092-L283,120.4,119.2,-1.2
1,Design de Equipamento e Ambientes,3092-L335,117.9,106.5,-11.4
1,Gestão Hoteleira,3095-9173,120.5,122.8,2.3
1,Turismo e Lazer,3095-9255,121.7,118.5,-3.2
1,Restauração e Catering,3095-9484,119.8,122.0,2.2
1,Gestão do Turismo e da Hospitalidade,3095-L061,123.4,122.5,-0.9
1,Serviço Social (regime pós-laboral),3101-8014,117.2,117.5,0.3
1,Educação Social,3101-9084,128.2,127.5,-0.7
1,Serviço Social,3101-9238,132.7,129.0,-3.7
1,Tradução e Interpretação: Português/Chinês - Chinês/Português,3101-9492,134.7,133.5,-1.2
1,Relações Humanas e Comunicação Organizacional,3101-9797,135.6,134.5,-1.1
1,Desporto e Bem-Estar,3101-9851,131.3,129.5,-1.8
1,Educação Básica,3101-9853,138.4,139.5,1.1
1,Comunicação e Media,3101-L099,143.9,145.5,1.6
1,Relações Humanas e Comunicação Organizacional (regime pós-laboral),3101-L306,119.4,117.5,-1.9
1,Solicitadoria (regime pós-laboral),3102-8015,107.0,109.2,2.2
1,Administração Pública,3102-9002,139.0,140.5,1.5
1,Engenharia Civil,3102-9089,135.4,135.0,-0.4
1,Engenharia e Gestão Industrial,3102-9104,144.2,144.0,-0.2
1,Engenharia Eletrotécnica e de Computadores,3102-9112,127.2,125.0,-2.2
1,Engenharia Informática,3102-9119,137.7,139.0,1.3
1,Engenharia Mecânica,3102-9123,122.7,123.0,0.3
1,Gestão,3102-9147,140.5,140.5,0.0
1,Marketing,3102-9205,139.6,135.5,-4.1
1,Solicitadoria,3102-9242,144.1,146.5,2.4
1,Contabilidade e Finanças,3102-9627,135.0,138.0,3.0
1,Engenharia da Energia e do Ambiente,3102-9648,124.5,125.0,0.5
1,Biomecânica,3102-9690,120.4,116.8,-3.6
1,Engenharia Automóvel,3102-9741,126.4,123.5,-2.9
1,Engenharia Informática (regime pós-laboral),3102-9885,119.6,118.5,-1.1
1,Engenharia Mecânica (regime pós-laboral),3102-9886,,111.5,
1,Gestão (regime pós-laboral),3102-9991,127.9,129.0,1.1
1,Jogos Digitais e Multimédia (ensino em inglês),3102-A014,133.1,128.5,-4.6
1,Engenharia Eletrotécnica e de Computadores (regime noturno),3102-L266,159.1,163.0,3.9
1,Design Gráfico e Multimédia (regime pós-laboral),3103-8126,140.0,141.5,1.5
1,Design de Produto - Cerâmica e Vidro,3103-8525,149.2,153.5,4.3
1,Artes Plásticas,3103-9007,165.6,198.5,32.9
1,Design Industrial,3103-9074,152.2,173.0,20.8
1,Teatro,3103-9243,148.1,149.5,1.4
1,Som e Imagem,3103-9457,145.5,148.5,3.0
1,Design Gráfico e Multimédia,3103-9729,161.8,185.0,23.2
1,Programação e Produção Cultural,3103-L127,135.2,138.5,3.3
1,Design de Espaços,3103-L257,151.0,160.0,9.0
1,Gestão de Eventos,3105-8514,114.5,117.5,3.0
1,Biologia Marinha,3105-9013,128.0,124.0,-4.0
1,Biotecnologia,3105-9016,123.3,121.5,-1.8
1,Engenharia Alimentar,3105-9087,,102.5,
1,Gestão Turística e Hoteleira,3105-9178,119.0,120.0,1.0
1,Marketing Turístico,3105-9207,115.5,115.0,-0.5
1,Turismo,3105-9254,110.4,95.5,-14.9
1,Animação Turística,3105-9848,115.4,120.0,4.6
1,Gestão da Restauração e Catering,3105-L131,107.6,95.0,-12.6
1,Artes Visuais e Tecnologias,3112-8307,151.0,151.0,0.0
1,Animação Sociocultural,3112-9005,139.0,139.0,0.0
1,Educação Básica,3112-9853,149.3,156.0,6.7
1,Educação Básica (regime pós-laboral),3112-9876,140.3,140.0,-0.3
1,Mediação Artística e Cultural,3112-L134,127.5,128.0,0.5
1,Relações Públicas e Comunicação Empresarial (regime pós-laboral),3113-8438,148.5,148.5,0.0
1,Publicidade e Marketing (regime pós-laboral),3113-8439,154.5,155.8,1.3
1,Audiovisual e Multimédia,3113-9010,154.0,160.5,6.5
1,Jornalismo,3113-9191,159.0,165.5,6.5
1,Publicidade e Marketing,3113-9222,163.5,174.0,10.5
1,Relações Públicas e Comunicação Empresarial,3113-9231,155.0,152.0,-3.0
1,Solicitadoria (regime pós-laboral),3117-8015,142.9,144.0,1.1
1,Contabilidade e Administração,3117-9058,153.7,164.5,10.8
1,Gestão,3117-9147,164.0,158.0,-6.0
1,Solicitadoria,3117-9242,154.2,159.0,4.8
1,Finanças Empresariais,3117-9476,159.6,155.0,-4.6
1,Contabilidade e Administração (regime pós-laboral),3117-9870,140.7,144.5,3.8
1,Finanças Empresariais (regime pós-laboral),3117-9889,147.7,145.0,-2.7
1,Gestão (regime pós-laboral),3117-9991,151.1,148.0,-3.1
1,Comércio e Negócios Internacionais (regime pós-laboral),3117-L035,140.0,132.0,-8.0
1,Engenharia Civil,3118-9089,123.7,123.5,-0.2
1,Engenharia Eletrónica e Telecomunicações e de Computadores,3118-9108,117.2,116.8,-0.4
1,Engenharia Eletrotécnica,3118-9109,108.0,108.5,0.5
1,Engenharia Informática e de Computadores,3118-9121,139.0,138.0,-1.0
1,Engenharia Mecânica,3118-9123,133.8,134.5,0.7
1,Engenharia Química e Biológica,3118-9126,122.2,122.0,-0.2
1,Engenharia Biomédica,3118-9455,150.5,151.0,0.5
1,Engenharia Informática e Multimédia,3118-L052,131.5,130.5,-1.0
1,Tecnologias e Gestão Municipal,3118-L085,126.2,125.5,-0.7
1,Matemática Aplicada à Tecnologia e à Empresa,3118-L117,142.8,142.5,-0.3
1,"Engenharia Informática, Redes e Telecomunicações",3118-L119,134.4,129.0,-5.4
1,Engenharia Física Aplicada,3118-L213,118.5,106.5,-12.0
1,Serviço Social (regime pós-laboral),3121-8014,120.3,121.0,0.7
1,Educação Social,3121-9084,121.0,116.5,-4.5
1,Serviço Social,3121-9238,114.9,100.5,-14.4
1,Turismo,3121-9254,106.0,104.0,-2.0
1,Jornalismo e Comunicação,3121-9773,127.4,125.5,-1.9
1,Educação Básica,3121-9853,125.3,123.5,-1.8
1,Design de Comunicação,3124-9070,119.0,111.0,-8.0
1,Engenharia Civil,3124-9089,,200.0,
1,Engenharia Informática,3124-9119,138.3,136.0,-2.3
1,Gestão,3124-9147,113.9,110.5,-3.4
1,Administração de Publicidade e Marketing,3124-9670,116.2,110.0,-6.2
1,Gestão (regime pós-laboral),3124-9991,,108.5,
1,Design de Animação,3124-L308,147.2,147.5,0.3
1,Engenharia de Produção de Biocombustíveis,3124-L309,,99.5,
1,Agronomia,3125-9003,114.9,111.0,-3.9
1,Enfermagem Veterinária,3125-9085,102.0,100.5,-1.5
1,Equinicultura,3125-9130,124.5,124.5,0.0
1,Línguas e Culturas Estrangeiras,3131-8002,161.7,182.0,20.3
1,Artes Visuais e Tecnologias Artísticas,3131-8264,167.4,192.0,24.6
1,Educação Social,3131-9084,155.9,174.5,18.6
1,Desporto,3131-9563,153.7,155.0,1.3
1,Tradução e Interpretação em Língua Gestual Portuguesa,3131-9807,141.6,141.5,-0.1
1,Educação Básica,3131-9853,156.0,152.8,-3.2
1,Educação Musical,3131-9878,125.0,124.5,-0.5
1,Educação Social (regime pós-laboral),3131-9879,140.3,142.5,2.2
1,Gestão do Património Cultural,3131-L246,138.3,139.5,1.2
1,Tecnologias para a Educação STEAM,3131-L272,119.1,120.0,0.9
1,Marketing (regime pós-laboral),3134-8005,152.4,154.0,1.6
1,Assessoria e Tradução,3134-9009,156.6,156.8,0.2
1,Ciências e Tecnologias da Documentação e Informação,3134-9043,144.1,143.5,-0.6
1,Comunicação Empresarial,3134-9053,164.3,167.5,3.2
1,Contabilidade e Administração,3134-9058,152.1,150.5,-1.6
1,Marketing,3134-9205,164.4,176.5,12.1
1,Recursos Humanos,3134-9227,160.7,162.0,1.3
1,Comércio Internacional,3134-9716,164.2,158.0,-6.2
1,Assessoria e Tradução (regime pós-laboral),3134-9829,147.4,147.5,0.1
1,Comércio Internacional (regime pós-laboral),3134-9866,145.6,143.5,-2.1
1,Comunicação Empresarial (regime pós-laboral),3134-9867,148.7,148.0,-0.7
1,Contabilidade e Administração (regime pós-laboral),3134-9870,130.8,131.5,0.7
1,Criatividade e Inovação Empresarial,3134-L070,159.3,157.5,-1.8
1,Engenharia de Sistemas,3135-8316,147.9,146.5,-1.4
1,Engenharia Civil,3135-9089,142.3,138.5,-3.8
1,Engenharia de Telecomunicações e Informática,3135-9098,145.4,142.5,-2.9
1,Engenharia e Gestão Industrial,3135-9104,180.7,175.0,-5.7
1,Engenharia Eletrotécnica - Sistemas Elétricos de Energia,3135-9110,139.2,136.5,-2.7
1,Engenharia Eletrotécnica e de Computadores,3135-9112,144.3,143.5,-0.8
1,Engenharia Geotécnica e Geoambiente,3135-9117,117.5,116.5,-1.0
1,Engenharia Informática,3135-9119,169.0,176.0,7.0
1,Engenharia Mecânica,3135-9123,166.4,166.5,0.1
1,Engenharia Química,3135-9125,134.6,131.0,-3.6
1,Engenharia Biomédica,3135-9455,171.4,163.5,-7.9
1,Engenharia Mecânica Automóvel,3135-9936,151.2,146.0,-5.2
1,Biorrecursos,3135-L089,149.5,141.5,-8.0
1,Solicitadoria (regime pós-laboral),3138-8015,149.3,150.5,1.2
1,Ciências Empresariais (regime pós-laboral),3138-8097,147.4,149.5,2.1
1,Sistemas de Informação para Gestão,3138-8288,124.9,124.5,-0.4
1,Segurança Informática em Redes de Computadores,3138-8398,135.4,130.5,-4.9
1,Ciências Empresariais,3138-9045,165.2,188.0,22.8
1,Engenharia Informática,3138-9119,157.1,152.0,-5.1
1,Solicitadoria,3138-9242,166.1,181.0,14.9
1,Gestão Industrial e Logística,3138-L030,157.7,182.5,24.8
1,Segurança do Trabalho e Ambiente,3138-L091,129.7,130.2,0.5
1,Gestão das Atividades Turísticas (regime pós-laboral),3139-8442,119.4,119.0,-0.4
1,Gestão e Administração Hoteleira,3139-9164,151.7,148.0,-3.7
1,Gestão das Atividades Turísticas,3139-9921,145.7,145.0,-0.7
1,Gestão da Restauração e Catering,3139-L131,138.1,138.5,0.4
1,Agronomia (regime pós-laboral),3141-8419,142.5,141.5,-1.0
1,Agronomia,3141-9003,121.4,122.5,1.1
1,Zootecnia,3141-L003,108.0,105.0,-3.0
1,Qualidade Alimentar e Nutrição Humana,3141-L080,96.0,99.0,3.0
1,Biologia e Biotecnologia Alimentar,3141-L259,105.0,105.5,0.5
1,Educação Social,3142-9084,131.2,131.5,0.3
1,Educação Básica,3142-9853,135.0,134.2,-0.8
1,Educação Ambiental e Turismo de Natureza,3142-L130,111.8,107.5,-4.3
1,Produção Multimédia em Educação,3142-L179,119.4,121.0,1.6
1,Gestão de Empresas,3143-9152,133.9,129.5,-4.4
1,Gestão de Marketing,3143-9156,132.6,131.5,-1.1
1,Informática,3143-9185,119.0,118.5,-0.5
1,Contabilidade e Fiscalidade,3143-9498,107.0,104.5,-2.5
1,Negócios Internacionais,3143-9785,119.9,119.5,-0.4
1,Gestão de Empresas (regime pós-laboral),3143-9994,105.0,106.0,1.0
1,Desporto de Natureza e Turismo Ativo,3145-9730,110.6,110.5,-0.1
1,Gestão das Organizações Desportivas,3145-9763,133.2,133.5,0.3
1,Treino Desportivo,3145-9808,113.4,114.0,0.6
1,Atividade Física e Estilos de Vida Saudáveis,3145-L008,114.6,114.5,-0.1
1,"Desporto, Condição Física e Saúde",3145-L034,118.2,116.0,-2.2
1,Animação Sociocultural,3151-9005,131.4,130.5,-0.9
1,Comunicação Social,3151-9054,140.0,95.0,-45.0
1,Desporto,3151-9563,138.4,139.5,1.1
